missing_rate,method,chunk_index,day_index,group_dimension,flow_group,length_group,is_warmup_day,missing_count,valid_eval_count,fallback_count,mae,rmse,mape,smape,nrmse,abs_error_sum,sq_error_sum,ape_sum,ape_count,smape_sum,smape_count,true_min,true_max
0.2,road_topology_neighbor_fill,51,51,flow_group,mid_flow,overall,False,263373,263373,0,477.8489990234375,750.7594604492188,0.2186742424964904,0.1871788948774337,0.5274808934432627,125852528.0,148447510528.0,57592.890625,263373,49297.8671875,263373,1488.59326171875,2911.885498046875
0.2,road_topology_neighbor_fill,51,51,length_group,overall,long,False,227146,227146,0,508.5446472167969,815.5086059570312,0.2595094740390777,0.2054267823696136,0.0822518730681914,115513880.0,151064412160.0,58627.86328125,225918,46652.01171875,227098,0.0,9914.7724609375
0.2,road_topology_neighbor_fill,51,51,length_group,overall,mid,False,424279,424279,0,514.57421875,823.1377563476562,0.2713169157505035,0.205433115363121,0.0791549891202079,218323040.0,287472713728.0,114568.453125,422268,87150.4765625,424228,0.0,10399.0634765625
0.2,road_topology_neighbor_fill,51,51,length_group,overall,short,False,155426,155426,0,517.8524780273438,828.8812866210938,0.2773730456829071,0.2070634812116623,0.0799072676380035,80487736.0,106784530432.0,42885.203125,154612,32176.21484375,155393,0.0,10373.0400390625
0.2,road_topology_neighbor_fill,51,51,overall,overall,overall,False,806851,806851,0,513.5082397460938,822.109619140625,0.2691604793071747,0.2057453095912933,0.0790561208702594,414324640.0,545321713664.0,216081.484375,802798,165978.65625,806719,0.0,10399.0634765625
0.2,road_topology_neighbor_fill,52,52,flow_group,high_flow,overall,False,269478,269478,0,647.99072265625,946.9060668945312,0.1672096103429794,0.170252650976181,0.1303718646013748,174619248.0,241622368256.0,45059.3125,269478,45879.34375,269478,2911.89013671875,10175.0068359375
0.2,road_topology_neighbor_fill,52,52,flow_group,low_flow,overall,False,273363,273363,0,409.8066711425781,748.1726684570312,0.4588511288166046,0.2609812915325165,0.5026039494846593,112025984.0,153018302464.0,123448.8515625,269039,71313.3984375,273251,0.0,1488.5928955078125
0.2,road_topology_neighbor_fill,52,52,flow_group,mid_flow,overall,False,263170,263170,0,482.5352783203125,763.0408935546875,0.2216322273015976,0.1872628033161163,0.5361089104979241,126988808.0,153225854976.0,58326.953125,263170,49281.953125,263170,1488.5931396484375,2911.8876953125
0.2,road_topology_neighbor_fill,52,52,length_group,overall,long,False,224055,224055,0,509.8076171875,812.003662109375,0.2856102883815765,0.208279862999916,0.08430961250654,114224944.0,147730644992.0,63608.8359375,222712,46657.8125,224015,0.0,9631.2109375
0.2,road_topology_neighbor_fill,52,52,length_group,overall,mid,False,426256,426256,0,517.1690063476562,833.1693115234375,0.2836432754993438,0.2062287032604217,0.0831878032097637,220446384.0,295894614016.0,120281.1953125,424058,87895.2890625,426203,0.0,10015.5224609375
0.2,road_topology_neighbor_fill,52,52,length_group,overall,short,False,155700,155700,0,507.1465759277344,818.230224609375,0.2772136330604553,0.2050449401140213,0.0804156928641498,78962720.0,104241266688.0,42945.10546875,154917,31921.6015625,155681,0.0,10175.0068359375
0.2,road_topology_neighbor_fill,52,52,overall,overall,overall,False,806011,806011,0,513.1865844726562,824.4549560546875,0.2829472422599792,0.2065701633691787,0.081027459671355,413634016.0,547866574848.0,226835.125,801687,166474.6875,805899,0.0,10175.0068359375
0.2,road_topology_neighbor_fill,53,53,flow_group,high_flow,overall,False,276462,276462,0,644.9254760742188,945.5065307617188,0.1659538298845291,0.1694333255290985,0.1282525398859051,178297392.0,247152214016.0,45879.92578125,276462,46841.875,276462,2911.8896484375,10284.1142578125
0.2,road_topology_neighbor_fill,53,53,flow_group,low_flow,overall,False,268151,268151,0,384.8933715820313,716.3677978515625,0.4010063707828522,0.2443528771400451,0.4812386952489643,103209544.0,137610477568.0,105963.53125,264244,65499.5234375,268053,0.0,1488.5914306640625
0.2,road_topology_neighbor_fill,53,53,flow_group,mid_flow,overall,False,261613,261613,0,451.2294006347656,722.9954833984375,0.2062885463237762,0.1768594682216644,0.5079763757727995,118047480.0,136750989312.0,53967.765625,261613,46268.734375,261613,1488.59375,2911.87939453125
0.2,road_topology_neighbor_fill,53,53,length_group,overall,long,False,227310,227310,0,489.1726989746094,799.9734497070312,0.2510536611080169,0.193660482764244,0.0783595013044248,111193848.0,145468735488.0,56825.2421875,226347,44019.02734375,227300,0.0,10209.0166015625
0.2,road_topology_neighbor_fill,53,53,length_group,overall,mid,False,422737,422737,0,497.8473510742188,804.668701171875,0.2597741782665252,0.1981408298015594,0.0789388786125439,210458496.0,273718722560.0,109261.8046875,420603,83750.7578125,422683,0.0,10193.56640625
0.2,road_topology_neighbor_fill,53,53,length_group,overall,short,False,156179,156179,0,498.7999267578125,809.4349975585938,0.25567626953125,0.1975109428167343,0.0787073127803585,77902072.0,102326149120.0,39724.16796875,155369,30840.345703125,156145,0.0,10284.1142578125
0.2,road_topology_neighbor_fill,53,53,overall,overall,overall,False,806226,806226,0,495.5860290527344,804.2747192382812,0.2565204203128814,0.196755513548851,0.0782055410000234,399554336.0,521513598976.0,205811.21875,802319,158610.125,806128,0.0,10284.1142578125
0.2,road_topology_neighbor_fill,54,54,flow_group,high_flow,overall,False,275141,275141,0,641.5492553710938,939.7457275390624,0.1648392230272293,0.168355330824852,0.1257290906793166,176516512.0,242983092224.0,45354.02734375,275141,46321.453125,275141,2911.889892578125,10386.259765625
0.2,road_topology_neighbor_fill,54,54,flow_group,low_flow,overall,False,269689,269689,0,387.7453918457031,720.9010620117188,0.4139593839645386,0.2458934783935547,0.4842835170519561,104570664.0,140156928000.0,110043.6484375,265832,66288.2109375,269581,0.0,1488.593017578125
0.2,road_topology_neighbor_fill,54,54,flow_group,mid_flow,overall,False,262622,262622,0,455.7027282714844,728.283203125,0.2079259157180786,0.1783101260662078,0.5116890243269653,119677560.0,139293769728.0,54605.91796875,262622,46828.16015625,262622,1488.5936279296875,2911.88623046875
0.2,road_topology_neighbor_fill,54,54,length_group,overall,long,False,229724,229724,0,488.7580261230469,792.5202026367188,0.2602037787437439,0.196451723575592,0.0795593493283233,112279448.0,144286957568.0,59452.66015625,228485,45118.4765625,229667,0.0,9961.37109375
0.2,road_topology_neighbor_fill,54,54,length_group,overall,mid,False,422550,422550,0,499.6570739746094,807.5324096679688,0.2584027051925659,0.1984253674745559,0.0777500686378582,211130096.0,275548471296.0,108680.5546875,420586,83837.6953125,422515,0.0,10386.259765625
0.2,road_topology_neighbor_fill,54,54,length_group,overall,short,False,155178,155178,0,498.4934997558594,813.1210327148438,0.2709636092185974,0.1964504271745681,0.0796196263852987,77355224.0,102598385664.0,41870.37890625,154524,30481.640625,155162,0.0,10212.5703125
0.2,road_topology_neighbor_fill,54,54,overall,overall,overall,False,807452,807452,0,496.3326110839844,804.37255859375,0.2613301277160644,0.1974843740463256,0.0774458348573131,400764768.0,522433757184.0,210003.578125,803595,159437.828125,807344,0.0,10386.259765625
0.2,road_topology_neighbor_fill,55,55,flow_group,high_flow,overall,False,276897,276897,0,636.7628784179688,934.373291015625,0.1636901646852493,0.167339488863945,0.1257061995190822,176317728.0,241745870848.0,45325.31640625,276897,46335.80078125,276897,2911.889892578125,10344.8828125
0.2,road_topology_neighbor_fill,55,55,flow_group,low_flow,overall,False,269586,269586,0,389.0049133300781,722.5838623046875,0.5171500444412231,0.2478766441345214,0.4854139806999091,104870280.0,140758253568.0,137313.15625,265519,66796.0625,269473,0.0,1488.593017578125
0.2,road_topology_neighbor_fill,55,55,flow_group,mid_flow,overall,False,259079,259079,0,459.055908203125,738.6802978515625,0.2095599472522735,0.1787115037441253,0.5189926929145852,118931744.0,141366083584.0,54292.58203125,259079,46300.3984375,259079,1488.59326171875,2911.889404296875
0.2,road_topology_neighbor_fill,55,55,length_group,overall,long,False,230555,230555,0,500.6290283203125,806.8502197265625,0.2809199392795563,0.2010003477334976,0.0781697573544688,115422528.0,150092988416.0,64390.50390625,229213,46328.76953125,230491,0.0,10321.76953125
0.2,road_topology_neighbor_fill,55,55,length_group,overall,mid,False,420772,420772,0,494.5629577636719,805.1502685546875,0.2793249189853668,0.1964184492826461,0.0828545513361762,208098240.0,272772595712.0,116982.3984375,418804,82640.703125,420738,0.0,9717.634765625
0.2,road_topology_neighbor_fill,55,55,length_group,overall,short,False,154235,154235,0,496.6378173828125,809.24365234375,0.3619942963123321,0.1975282579660415,0.0782264687779661,76598936.0,101004697600.0,55558.16015625,153478,30462.80859375,154220,0.0,10344.8828125
0.2,road_topology_neighbor_fill,55,55,overall,overall,overall,False,805562,805562,0,496.6962890625,806.4220581054688,0.2956114411354065,0.1979420781135559,0.077953716124367,400119648.0,523870240768.0,236931.09375,801495,159432.25,805449,0.0,10344.8828125
0.2,road_topology_neighbor_fill,56,56,flow_group,high_flow,overall,False,272884,272884,0,644.3151245117188,943.1290283203124,0.1659692078828811,0.1697736829519271,0.1268479077740212,175823296.0,242728239104.0,45290.33984375,272884,46328.5234375,272884,2911.890869140625,10347.0078125
0.2,road_topology_neighbor_fill,56,56,flow_group,low_flow,overall,False,273330,273330,0,406.0269775390625,746.65576171875,0.447883665561676,0.2551548779010772,0.5015848878113951,110979352.0,152380063744.0,120710.46875,269513,69714.4375,273224,0.0,1488.593017578125
0.2,road_topology_neighbor_fill,56,56,flow_group,mid_flow,overall,False,260511,260511,0,486.30316162109375,770.7993774414062,0.2229926288127899,0.1886738836765289,0.5415593806396457,126687320.0,154777845760.0,58092.03125,260511,49151.62109375,260511,1488.59326171875,2911.889404296875
0.2,road_topology_neighbor_fill,56,56,length_group,overall,long,False,229821,229821,0,510.3424072265625,822.7708129882812,0.2602273821830749,0.2026271075010299,0.0795177531415709,117287400.0,155577745408.0,59542.625,228810,46563.5078125,229799,0.0,10347.0078125
0.2,road_topology_neighbor_fill,56,56,length_group,overall,mid,False,423180,423180,0,513.4357299804688,826.4649047851562,0.2735899686813354,0.2057609260082245,0.0831739219847735,217275744.0,289050656768.0,115204.90625,421086,87063.828125,423131,0.0,9936.5869140625
0.2,road_topology_neighbor_fill,56,56,length_group,overall,short,False,153724,153724,0,513.4323120117188,827.4774780273438,0.3224929869174957,0.2053969949483871,0.0801553636575361,78926872.0,105257738240.0,49345.296875,153012,31567.259765625,153689,0.0,10323.419921875
0.2,road_topology_neighbor_fill,56,56,overall,overall,overall,False,806725,806725,0,512.5538940429688,825.6076049804688,0.2791014909744262,0.2047987431287765,0.0797919185856871,413490048.0,549886230528.0,224092.828125,802908,165194.5625,806619,0.0,10347.0078125
0.2,road_topology_neighbor_fill,57,57,flow_group,high_flow,overall,False,271685,271685,0,659.0377197265625,954.245849609375,0.1697836071252823,0.1738480180501938,0.1285815467981851,179050656.0,247392337920.0,46127.66015625,271685,47231.8984375,271685,2911.8896484375,10333.2177734375
0.2,road_topology_neighbor_fill,57,57,flow_group,low_flow,overall,False,265253,265253,0,405.9613952636719,741.0865478515625,0.4878920614719391,0.2633790969848633,0.4978436683985054,107682480.0,145679400960.0,127083.6875,260475,69831.28125,265136,0.0,1488.5928955078125
0.2,road_topology_neighbor_fill,57,57,flow_group,mid_flow,overall,False,270932,270932,0,482.747314453125,750.9390258789062,0.2217462360858917,0.1890474259853363,0.5276061957031395,130791696.0,152781094912.0,60078.15234375,270932,51218.99609375,270932,1488.5931396484375,2911.8876953125
0.2,road_topology_neighbor_fill,57,57,length_group,overall,long,False,228927,228927,0,517.4283447265625,818.9339599609375,0.3069860339164734,0.2088427990674972,0.0792525598430804,118453320.0,153530531840.0,69852.828125,227544,47803.28125,228896,0.0,10333.2177734375
0.2,road_topology_neighbor_fill,57,57,length_group,overall,mid,False,423601,423601,0,517.3528442382812,823.21630859375,0.2863913476467132,0.2085505723953247,0.0813843124730641,219151184.0,287068061696.0,120592.8125,421077,88327.84375,423532,0.0,10115.171875
0.2,road_topology_neighbor_fill,57,57,length_group,overall,short,False,155342,155342,0,514.4795532226562,823.1429443359375,0.2773586809635162,0.2069919854402542,0.0798853431294871,79920280.0,105254191104.0,42843.875,154471,32151.03125,155325,0.0,10304.0546875
0.2,road_topology_neighbor_fill,57,57,overall,overall,overall,False,807870,807870,0,516.82177734375,821.9907836914062,0.2904891073703766,0.2083336859941482,0.0795483848026904,417524832.0,545852620800.0,233289.484375,803092,168282.15625,807753,0.0,10333.2177734375
0.2,road_topology_neighbor_fill,58,58,flow_group,high_flow,overall,False,266702,266702,0,650.0861206054688,944.0050048828124,0.1682294309139251,0.1712547987699508,0.1271646619042789,173379264.0,237670268928.0,44867.125,266702,45673.99609375,266702,2911.8994140625,10335.384765625
0.2,road_topology_neighbor_fill,58,58,flow_group,low_flow,overall,False,265552,265552,0,407.664306640625,741.8282470703125,0.657988429069519,0.2630813419818878,0.4983421688398921,108256072.0,146135711744.0,171817.234375,261125,69829.6796875,265430,0.0,1488.5921630859375
0.2,road_topology_neighbor_fill,58,58,flow_group,mid_flow,overall,False,275228,275228,0,481.9797973632813,750.6635131835938,0.221174344420433,0.1887036561965942,0.5274122146845382,132654336.0,155089813504.0,60873.37109375,275228,51936.53125,275228,1488.59326171875,2911.888916015625
0.2,road_topology_neighbor_fill,58,58,length_group,overall,long,False,230158,230158,0,513.1469116210938,814.5315551757812,0.3181192874908447,0.2076470404863357,0.0823960674681761,118104864.0,152701009920.0,72799.6875,228844,47780.0,230102,0.0,9885.5634765625
0.2,road_topology_neighbor_fill,58,58,length_group,overall,mid,False,421118,421118,0,514.8953247070312,820.0485229492188,0.3136817216873169,0.2076115757226944,0.0793437826985078,216831696.0,283193245696.0,131390.921875,418867,87418.3828125,421067,0.0,10335.384765625
