missing_rate,method,length_group,chunk_count,missing_count,valid_eval_count,fallback_count,abs_error_sum,sq_error_sum,ape_sum,ape_count,smape_sum,smape_count,true_min,true_max,mae,rmse,mape,smape,nrmse,exclude_warmup
0.05,mean_fill,short,54,1395646,1395646,0,180264053.25,87483503232.0,123867.76635742188,1387846,97512.07690429688,1393249,0.0,10422.25390625,129.16173101918395,250.3660544596604,0.0892518091758176,0.0699889803648141,0.0240222562904096,True
0.05,road_topology_neighbor_fill,long,54,4857298,4857298,0,2541671976.0,3550319370240.0,1540888.783203125,4829353,1005632.59765625,4854039,0.0,10467.60546875,523.2686930058646,854.9413775463975,0.3190673332852506,0.2071743959321814,0.0816749714248153,True
0.05,road_topology_neighbor_fill,mid,54,4656990,4656990,0,2437941564.0,3405640941568.0,1436045.236328125,4630171,966365.935546875,4653788,0.0,10434.712890625,523.5015673213815,855.1588141947368,0.3101495034045449,0.2076514734979064,0.0819532672492645,True
0.05,road_topology_neighbor_fill,short,54,1395646,1395646,0,731200936.0,1022957094912.0,394296.0415039063,1387846,290179.71337890625,1394801,0.0,10422.25390625,523.9157608734594,856.1326734997141,0.2841064797563319,0.2080438093885122,0.0821446763052193,True
0.1,correlation_topology_neighbor_fill,long,54,9841857,9841857,199095,463916508.0,131260988160.0,296810.50830078125,9786764,315807.44921875,9833312,0.0,10468.935546875,47.13709089656556,115.48599206063302,0.0303277475885574,0.0321160814605241,0.0110313022315918,True
0.1,correlation_topology_neighbor_fill,mid,54,9220267,9220267,188134,435179629.5,124478179840.0,319503.3645019531,9168559,296529.7880859375,9212411,0.0,10447.3779296875,47.19815917478312,116.19163578507188,0.034847718654802,0.0321880762903367,0.0111216074087737,True
0.1,correlation_topology_neighbor_fill,short,54,2738533,2738533,55656,128533833.75,36565208320.0,77813.82470703125,2722554,88606.35180664062,2736040,0.0,10434.4677734375,46.93528752437893,115.55135344149022,0.028581186895478,0.032384889039137,0.0110740054931832,True
0.1,forward_fill,long,54,9841857,9841857,0,1959777438.0,1577041922048.0,1414455.72265625,9786764,1000646.5546875,9813802,0.0,10468.935546875,199.1267946689329,400.2976991303147,0.1445274170968309,0.1019631896677251,0.0382367144527701,True
0.1,forward_fill,mid,54,9220267,9220267,0,1507648156.0,1027109612544.0,1160966.876953125,9168559,788508.25390625,9189889,0.0,10447.3779296875,163.5145875927454,333.7618147361821,0.1266247920696289,0.0858017168549315,0.0319469456338663,True
0.1,forward_fill,short,54,2738533,2738533,0,329724305.0,171335701760.0,219938.34228515625,2722554,177801.513671875,2727524,0.0,10434.4677734375,120.40180089120707,250.1295170239259,0.0807838310223254,0.0651878823694585,0.0239714686417133,True
