missing_rate,method,chunk_index,day_index,flow_group,is_warmup_day,missing_count,valid_eval_count,fallback_count,mae,rmse,mape,smape,nrmse,abs_error_sum,sq_error_sum,ape_sum,ape_count,smape_sum,smape_count,true_min,true_max
0.05,historical_linear_extrapolation,54,54,overall,False,201093,201093,0,143.21202087402344,273.18389892578125,0.09152974933385849,0.07667936384677887,0.026776080135183924,28798936.0,15007457280.0,18315.01171875,200099,15398.0595703125,200811,0.0,10202.53515625
0.05,historical_linear_extrapolation,55,55,high_flow,False,68985,68985,0,156.1139373779297,294.4803771972656,0.04157485067844391,0.04351161792874336,0.039551154077374556,10769520.0,5982288896.0,2868.041015625,68985,3001.64892578125,68985,2911.90576171875,10357.462890625
0.05,historical_linear_extrapolation,55,55,low_flow,False,67291,67291,0,102.77911376953125,223.64239501953125,0.2550787329673767,0.11294877529144287,0.15023753241818105,6916109.5,3365621248.0,16896.669921875,66241,7565.421875,66981,0.0,1488.592041015625
0.05,historical_linear_extrapolation,55,55,mid_flow,False,65210,65210,0,164.9904327392578,285.2733154296875,0.0736246332526207,0.07467877119779587,0.20043148845075834,10759026.0,5306846208.0,4801.0625,65210,4869.802734375,65210,1488.593505859375,2911.889404296875
0.05,historical_linear_extrapolation,55,55,overall,False,201486,201486,0,141.17437744140625,269.6912536621094,0.12256168574094772,0.07673318684101105,0.02603835094656423,28444660.0,14654755840.0,24565.7734375,200436,15436.8759765625,201176,0.0,10357.462890625
0.05,historical_linear_extrapolation,56,56,high_flow,False,67513,67513,0,180.88478088378906,347.0879821777344,0.04788782075047493,0.04984535276889801,0.046823396350674895,12212074.0,8133295104.0,3233.050537109375,67513,3365.209228515625,67513,2911.8896484375,10324.59375
0.05,historical_linear_extrapolation,56,56,low_flow,False,68293,68293,0,123.32257843017578,275.885986328125,0.17113709449768066,0.1237899661064148,0.1853334177426116,8422069.0,5197990400.0,11516.1572265625,67292,8417.59375,67999,0.0,1488.5927734375
0.05,historical_linear_extrapolation,56,56,mid_flow,False,66177,66177,0,202.85943603515625,371.56988525390625,0.09139920026063919,0.08939317613840103,0.2610636633643835,13424629.0,9136672768.0,6048.52490234375,66177,5915.7724609375,66177,1488.593994140625,2911.88623046875
0.05,historical_linear_extrapolation,56,56,overall,False,201983,201983,0,168.62197875976562,333.52191162109375,0.10348058491945267,0.08775180578231812,0.032303635348470125,34058772.0,22467956736.0,20797.734375,200982,17698.57421875,201689,0.0,10324.59375
0.05,historical_linear_extrapolation,57,57,high_flow,False,66602,66602,0,226.64077758789062,428.0707092285156,0.06055964156985283,0.06492037326097488,0.057962835378157614,15094729.0,12204451840.0,4033.393310546875,66602,4323.82666015625,66602,2911.90625,10297.16796875
0.05,historical_linear_extrapolation,57,57,low_flow,False,66007,66007,0,140.06016540527344,316.901123046875,0.28242799639701843,0.14211291074752808,0.21288662186300128,9244951.0,6628839936.0,18296.533203125,64783,9336.9599609375,65701,0.0,1488.591064453125
0.05,historical_linear_extrapolation,57,57,mid_flow,False,68368,68368,0,217.906494140625,375.706298828125,0.09815269708633423,0.09549720585346222,0.26396953041203897,14897831.0,9650499584.0,6710.50341796875,68368,6528.953125,68368,1488.593505859375,2911.8876953125
0.05,historical_linear_extrapolation,57,57,overall,False,200977,200977,0,195.2338104248047,376.4659729003906,0.14538168907165527,0.1006111428141594,0.03656014683288601,39237504.0,28483790848.0,29040.4296875,199753,20189.73828125,200671,0.0,10297.16796875
0.05,historical_linear_extrapolation,58,58,high_flow,False,65885,65885,0,190.54135131835938,342.67529296875,0.051145974546670914,0.052931834012269974,0.046723630563090125,12553817.0,7736635904.0,3369.75244140625,65885,3487.413818359375,65885,2911.891845703125,10245.9814453125
0.05,historical_linear_extrapolation,58,58,low_flow,False,66720,66720,0,125.07836151123047,271.02459716796875,0.34647759795188904,0.1323658674955368,0.18206777555601916,8345228.5,4900873216.0,22737.939453125,65626,8794.78515625,66443,0.0,1488.591796875
0.05,historical_linear_extrapolation,58,58,mid_flow,False,69614,69614,0,196.33123779296875,333.3431091308594,0.08849774301052094,0.086800217628479,0.23420667246448407,13667403.0,7735343104.0,6160.681640625,69614,6042.51025390625,69614,1488.59423828125,2911.88037109375
0.05,historical_linear_extrapolation,58,58,overall,False,202219,202219,0,170.9357147216797,317.4058532714844,0.1604394167661667,0.09074242413043976,0.0309785699852791,34566448.0,20372850688.0,32268.376953125,201125,18324.70703125,201942,0.0,10245.9814453125
0.05,historical_linear_extrapolation,59,59,high_flow,False,65079,65079,0,166.65966796875,296.1001281738281,0.04481170326471329,0.04582047462463379,0.04097930471430255,10846045.0,5705819648.0,2916.30078125,65079,2981.95068359375,65079,2911.8955078125,10137.4970703125
0.05,historical_linear_extrapolation,59,59,low_flow,False,67220,67220,0,120.08604431152344,258.9355163574219,0.21967774629592896,0.1301266849040985,0.17394650906404763,8072184.0,4506939904.0,14513.44921875,66067,8712.3720703125,66953,0.0,1488.5927734375
0.05,historical_linear_extrapolation,59,59,mid_flow,False,70525,70525,0,182.40365600585938,308.8544006347656,0.08213245123624802,0.08169933408498764,0.2169999524855544,12864018.0,6727453696.0,5792.39111328125,70525,5761.845703125,70525,1488.59423828125,2911.88671875
0.05,historical_linear_extrapolation,59,59,overall,False,202824,202824,0,156.6986541748047,289.00128173828125,0.1151486337184906,0.08617904037237167,0.028508149470604233,31782248.0,16940214272.0,23222.140625,201671,17456.16796875,202557,0.0,10137.4970703125
0.05,historical_linear_extrapolation,60,60,high_flow,False,67111,67111,0,213.605712890625,413.1383361816406,0.05659235641360283,0.061647217720746994,0.05835815683206991,14335293.0,11454727168.0,3797.9697265625,67111,4137.20654296875,67111,2911.89501953125,9991.25390625
0.05,historical_linear_extrapolation,60,60,low_flow,False,67998,67998,0,132.88143920898438,280.4681701660156,0.17222337424755096,0.1417243629693985,0.18841160065481696,9035672.0,5348885504.0,11489.3662109375,66712,9596.298828125,67711,0.0,1488.5928955078125
0.05,historical_linear_extrapolation,60,60,mid_flow,False,66796,66796,0,208.8966522216797,359.60540771484375,0.09284036606550217,0.09523121267557144,0.2526576595545594,13953461.0,8637795328.0,6201.365234375,66796,6361.06396484375,66796,1488.5980224609375,2911.88916015625
0.05,historical_linear_extrapolation,60,60,overall,False,201905,201905,0,184.86131286621094,354.97442626953125,0.10711199790239334,0.0996665507555008,0.03552851620030175,37324424.0,25441411072.0,21488.701171875,200619,20094.5703125,201618,0.0,9991.25390625
0.05,road_topology_neighbor_fill,0,0,high_flow,True,66914,66914,66914,130.6925048828125,425.6058044433594,0.034348711371421814,0.04408176988363266,0.05763406907784603,8745158.0,12120822784.0,2298.40966796875,66914,2949.6875,66914,2911.891845703125,10296.513671875
0.05,road_topology_neighbor_fill,0,0,low_flow,True,68308,68308,68308,81.65702056884766,209.11436462402344,0.09283716231584549,0.09656628966331482,0.14047811551931635,5577828.0,2987027968.0,6227.60986328125,67081,6504.22265625,67355,0.0,1488.59033203125
0.05,road_topology_neighbor_fill,0,0,mid_flow,True,66678,66678,66678,139.09767150878906,328.3553466796875,0.06173407658934593,0.07446317374706268,0.2307018381962578,9274755.0,7189038080.0,4116.3046875,66678,4965.0556640625,66678,1488.595947265625,2911.884765625
0.05,road_topology_neighbor_fill,0,0,overall,True,201900,201900,201900,116.87836456298828,332.318115234375,0.06299962103366852,0.0717550665140152,0.03227481901394491,23597742.0,22296891392.0,12642.3232421875,200673,14418.96484375,200947,0.0,10296.513671875
0.05,road_topology_neighbor_fill,1,1,high_flow,True,64936,64936,0,735.3215942382812,1064.6365966796875,0.19126683473587036,0.1985337734222412,0.1442545284477143,47748844.0,73601785856.0,12420.103515625,64936,12891.9892578125,64936,2911.892578125,10292.1572265625
0.05,road_topology_neighbor_fill,1,1,low_flow,True,67775,67775,0,442.8639831542969,818.5589599609375,0.5681580305099487,0.2815479338169098,0.549887724461897,30015106.0,45411880960.0,37701.26171875,66357,18960.283203125,67343,0.0,1488.5928955078125
0.05,road_topology_neighbor_fill,1,1,mid_flow,True,69942,69942,0,545.5696411132812,844.8638916015625,0.2499694526195526,0.21421566605567932,0.5935987351883881,38158232.0,49924251648.0,17483.36328125,69942,14982.671875,69942,1488.594970703125,2911.88623046875
0.05,road_topology_neighbor_fill,1,1,overall,True,202653,202653,0,572.0230712890625,913.0341796875,0.3359491229057312,0.231602743268013,0.08871164320450692,115922192.0,168937914368.0,67604.71875,201235,46834.9375,202221,0.0,10292.1572265625
0.05,road_topology_neighbor_fill,2,2,high_flow,True,63097,63097,0,703.100830078125,1022.6131591796875,0.18266673386096954,0.18693313002586365,0.1409027826040973,44363552.0,65982906368.0,11525.72265625,63097,11794.919921875,63097,2911.89111328125,10169.470703125
0.05,road_topology_neighbor_fill,2,2,low_flow,True,67536,67536,0,425.689208984375,785.98486328125,0.5599929690361023,0.2784343361854553,0.528005639243255,28749346.0,41721868288.0,36923.6953125,65936,18706.0546875,67183,0.0,1488.591796875
0.05,road_topology_neighbor_fill,2,2,mid_flow,True,70896,70896,0,506.9905700683594,796.1419677734375,0.23248226940631866,0.19806227087974548,0.5593745395362831,35943604.0,44936867840.0,16482.0625,70896,14041.8232421875,70896,1488.595458984375,2911.8671875
0.05,road_topology_neighbor_fill,2,2,overall,True,201529,201529,0,541.1453857421875,870.2974853515625,0.3247726857662201,0.22141210734844208,0.08557942795234434,109056488.0,152641634304.0,64931.4765625,199929,44542.80078125,201176,0.0,10169.470703125
0.05,road_topology_neighbor_fill,3,3,high_flow,True,62291,62291,0,696.5467529296875,1018.629150390625,0.18091122806072235,0.18515810370445251,0.1417779875521774,43388592.0,64633470976.0,11269.1416015625,62291,11533.68359375,62291,2911.8916015625,10096.5693359375
0.05,road_topology_neighbor_fill,3,3,low_flow,True,68752,68752,0,417.7945556640625,771.2302856445312,0.7271124720573425,0.27986618876457214,0.5180934881335953,28724212.0,40893427712.0,48719.4453125,67004,19162.998046875,68472,0.0,1488.5928955078125
0.05,road_topology_neighbor_fill,3,3,mid_flow,True,71231,71231,0,492.13421630859375,780.2786254882812,0.22606365382671356,0.19339211285114288,0.5482210935582992,35055212.0,43367903232.0,16102.740234375,71231,13775.513671875,71231,1488.5948486328125,2911.88671875
0.05,road_topology_neighbor_fill,3,3,overall,True,202274,202274,0,529.8161010742188,857.96533203125,0.3794586658477783,0.2201659232378006,0.08497592632553194,107168016.0,148894810112.0,76091.328125,200526,44472.1953125,201994,0.0,10096.5693359375
0.05,road_topology_neighbor_fill,4,4,high_flow,True,64644,64644,0,716.7444458007812,1037.1390380859375,0.18510068953037262,0.19222542643547058,0.14000682876300025,46333228.0,69534793728.0,11965.6494140625,64644,12426.220703125,64644,2911.893310546875,10319.66796875
0.05,road_topology_neighbor_fill,4,4,low_flow,True,68796,68796,0,412.2506103515625,762.9486694335938,0.5162066221237183,0.273196280002594,0.5125301025794058,28361192.0,40045510656.0,34679.27734375,67181,18721.322265625,68527,0.0,1488.5928955078125
0.05,road_topology_neighbor_fill,4,4,mid_flow,True,68534,68534,0,491.62115478515625,775.7725830078125,0.22428005933761597,0.19486959278583527,0.5450601655302543,33692764.0,41245347840.0,15370.8095703125,68534,13355.1923828125,68534,1488.59912109375,2911.8779296875
0.05,road_topology_neighbor_fill,4,4,overall,True,201974,201974,0,536.6392211914062,864.1514892578125,0.3095230460166931,0.22063279151916504,0.08373830358444036,108387168.0,150825648128.0,62015.7265625,200359,44502.73828125,201705,0.0,10319.66796875
0.05,road_topology_neighbor_fill,5,5,high_flow,True,65335,65335,0,698.3392333984375,1014.7493286132812,0.17989416420459747,0.18668970465660095,0.1361500773023634,45625992.0,67276505088.0,11753.384765625,65335,12197.3720703125,65335,2911.89501953125,10365.0625
0.05,road_topology_neighbor_fill,5,5,low_flow,True,68116,68116,0,394.19830322265625,746.6507568359375,0.43147459626197815,0.2565152049064636,0.5015817313129005,26851212.0,37973811200.0,28773.314453125,66686,17409.4296875,67869,0.0,1488.5924072265625
0.05,road_topology_neighbor_fill,5,5,mid_flow,True,67696,67696,0,478.6882629394531,768.7442016601562,0.21773938834667206,0.18889577686786652,0.5401164446182637,32405280.0,40006144000.0,14740.0859375,67696,12787.48828125,67696,1488.595458984375,2911.888916015625
0.05,road_topology_neighbor_fill,5,5,overall,True,201147,201147,0,521.4220581054688,849.7886352539062,0.2767254710197449,0.21102187037467957,0.08198586696934111,104882488.0,145256448000.0,55266.78125,199717,42394.29296875,200900,0.0,10365.0625
0.05,road_topology_neighbor_fill,6,6,high_flow,True,66333,66333,0,698.3899536132812,1020.0167236328125,0.17978204786777496,0.18607698380947113,0.13672971468540412,46326300.0,69015117824.0,11925.482421875,66333,12343.044921875,66333,2911.900634765625,10371.99609375
0.05,road_topology_neighbor_fill,6,6,low_flow,True,67602,67602,0,391.9784240722656,744.2799072265625,0.4841570556163788,0.2525583803653717,0.49998942149519376,26498526.0,37448306688.0,32112.201171875,66326,17025.212890625,67411,0.0,1488.59130859375
0.05,road_topology_neighbor_fill,6,6,mid_flow,True,66973,66973,0,472.2469177246094,764.8687744140625,0.21550904214382172,0.18577037751674652,0.5373944153496835,31627792.0,39180828672.0,14433.287109375,66973,12441.599609375,66973,1488.594482421875,2911.8857421875
0.05,road_topology_neighbor_fill,6,6,overall,True,200908,200908,0,519.9027099609375,851.42822265625,0.29289373755455017,0.2083025574684143,0.0820891383838167,104452616.0,145644240896.0,58470.96484375,199632,41809.86328125,200717,0.0,10371.99609375
0.05,road_topology_neighbor_fill,7,7,high_flow,False,67172,67172,0,696.399169921875,1016.1951293945312,0.17981041967868805,0.18523450195789337,0.14052763539331198,46778524.0,69365334016.0,12078.2255859375,67172,12442.572265625,67172,2911.904296875,10143.1875
0.05,road_topology_neighbor_fill,7,7,low_flow,False,67161,67161,0,398.1114501953125,750.669921875,0.4302322268486023,0.25618475675582886,0.5042823698127678,26737564.0,37845585920.0,28364.78125,65929,17158.23046875,66976,0.0,1488.5904541015625
0.05,road_topology_neighbor_fill,7,7,mid_flow,False,68173,68173,0,475.74542236328125,765.98486328125,0.21820789575576782,0.1876053661108017,0.5381783912766863,32432992.0,39999336448.0,14875.88671875,68173,12789.62109375,68173,1488.593994140625,2911.8857421875
0.05,road_topology_neighbor_fill,7,7,overall,False,202506,202506,0,523.1898193359375,852.6093139648438,0.2748437225818634,0.2095206081867218,0.08405733542486953,105949072.0,147210256384.0,55318.89453125,201274,42390.41796875,202321,0.0,10143.1875
0.05,road_topology_neighbor_fill,8,8,high_flow,False,65904,65904,0,688.2398681640625,1006.326904296875,0.17769140005111694,0.18227814137935638,0.14350309417085166,45357760.0,66740576256.0,11710.57421875,65904,12012.8583984375,65904,2911.912353515625,9924.4921875
0.05,road_topology_neighbor_fill,8,8,low_flow,False,66748,66748,0,395.604248046875,744.1818237304688,0.6365247368812561,0.2572919428348541,0.49992357234660534,26405792.0,36965482496.0,41642.72265625,65422,17125.609375,66561,0.0,1488.5911865234375
0.05,road_topology_neighbor_fill,8,8,mid_flow,False,68525,68525,0,478.4410095214844,765.0941162109375,0.21947002410888672,0.18866942822933197,0.5375542151211409,32785170.0,40112410624.0,15039.18359375,68525,12928.572265625,68525,1488.593994140625,2911.88134765625
0.05,road_topology_neighbor_fill,8,8,overall,False,201177,201177,0,519.6851806640625,845.5088500976562,0.3422173261642456,0.2092992067337036,0.08519416753258,104548704.0,143818457088.0,68392.4765625,199851,42067.046875,200990,0.0,9924.4921875
0.05,road_topology_neighbor_fill,9,9,high_flow,False,66295,66295,0,700.1146850585938,1016.9992065429688,0.18108616769313812,0.18624068796634674,0.1375878505376082,46414104.0,68568080384.0,12005.107421875,66295,12346.826171875,66295,2911.89501953125,10303.5302734375
0.05,road_topology_neighbor_fill,9,9,low_flow,False,67068,67068,0,399.9256591796875,753.2598876953125,0.49636027216911316,0.2559834122657776,0.5060222893342688,26822214.0,38054412288.0,32713.6171875,65907,17132.712890625,66929,0.0,1488.59033203125
0.05,road_topology_neighbor_fill,9,9,mid_flow,False,67624,67624,0,488.1089172363281,778.9557495117188,0.22215698659420013,0.19147351384162903,0.5472928658414055,33007878.0,41032355840.0,15023.14453125,67624,12948.205078125,67624,1488.5946044921875,2911.88330078125
0.05,road_topology_neighbor_fill,9,9,overall,False,200987,200987,0,528.6123046875,857.1165161132812,0.29896944761276245,0.21124303340911865,0.08318668391967825,106244200.0,147654852608.0,59741.8671875,199826,42427.7421875,200848,0.0,10303.5302734375
0.05,road_topology_neighbor_fill,10,10,high_flow,False,67359,67359,0,690.7697143554688,1013.2936401367188,0.17839044332504272,0.183894544839859,0.1352212541468099,46529556.0,69161795584.0,12016.2021484375,67359,12386.953125,67359,2911.896728515625,10405.494140625
0.05,road_topology_neighbor_fill,10,10,low_flow,False,67412,67412,0,403.9664306640625,762.6902465820312,0.42699122428894043,0.25509053468704224,0.512357634892902,27232184.0,39213322240.0,28286.88671875,66247,17149.736328125,67230,0.0,1488.589599609375
0.05,road_topology_neighbor_fill,10,10,mid_flow,False,67346,67346,0,482.2970275878906,774.9987182617188,0.2208702564239502,0.18958336114883423,0.5445103746859892,32480776.0,40449556480.0,14874.728515625,67346,12767.6806640625,67346,1488.594482421875,2911.88916015625
0.05,road_topology_neighbor_fill,10,10,overall,False,202117,202117,0,525.6486206054688,858.0963134765625,0.27458205819129944,0.20949499309062958,0.08246569570650121,106242520.0,148824670208.0,55177.81640625,200952,42304.37109375,201935,0.0,10405.494140625
0.05,road_topology_neighbor_fill,11,11,high_flow,False,67594,67594,0,688.903564453125,1011.9175415039062,0.17715038359165192,0.18256297707557678,0.13733596480171642,46565748.0,69214707712.0,11974.302734375,67594,12340.162109375,67594,2911.890625,10280.0810546875
0.05,road_topology_neighbor_fill,11,11,low_flow,False,66739,66739,0,386.4293518066406,742.0867919921875,0.3970859944820404,0.24242128431797028,0.49851601654936967,25789908.0,36752687104.0,26061.9453125,65633,16134.8330078125,66557,0.0,1488.5916748046875
0.05,road_topology_neighbor_fill,11,11,mid_flow,False,66627,66627,0,468.190673828125,759.8555908203125,0.21318316459655762,0.18377229571342468,0.5338721224041676,31194140.0,38469132288.0,14203.7548828125,66627,12244.1962890625,66627,1488.5938720703125,2911.88525390625
0.05,road_topology_neighbor_fill,11,11,overall,False,200960,200960,0,515.2756958007812,847.7810668945312,0.2613908350467682,0.20280705392360687,0.08246832514107084,103549800.0,144436527104.0,52240.00390625,199854,40719.1953125,200778,0.0,10280.0810546875
0.05,road_topology_neighbor_fill,12,12,high_flow,False,67806,67806,0,681.6914672851562,1003.0099487304688,0.17551825940608978,0.1796659231185913,0.134978598339055,46222772.0,68214804480.0,11901.19140625,67806,12182.427734375,67806,2911.89794921875,10342.779296875
0.05,road_topology_neighbor_fill,12,12,low_flow,False,66615,66615,0,397.2679443359375,757.57080078125,0.42273271083831787,0.2474938929080963,0.5089184263630376,26464004.0,38231252992.0,27683.49609375,65487,16446.958984375,66454,0.0,1488.58984375
0.05,road_topology_neighbor_fill,12,12,mid_flow,False,66769,66769,0,468.8467712402344,764.87646484375,0.21411792933940887,0.18297474086284637,0.5374027684458853,31304430.0,39062269952.0,14296.4404296875,66769,12217.0400390625,66769,1488.59326171875,2911.876708984375
0.05,road_topology_neighbor_fill,12,12,overall,False,201190,201190,0,516.880615234375,850.4342651367188,0.26932215690612793,0.2031867355108261,0.08222492627234844,103991216.0,145508335616.0,53881.12890625,200062,40846.42578125,201029,0.0,10342.779296875
0.05,road_topology_neighbor_fill,13,13,high_flow,False,68401,68401,0,678.5750122070312,997.2119140625,0.17498762905597687,0.17984750866889954,0.14190973654397548,46415208.0,68020117504.0,11969.3291015625,68401,12301.7490234375,68401,2911.890625,9938.9765625
0.05,road_topology_neighbor_fill,13,13,low_flow,False,67255,67255,0,395.9141845703125,755.6632080078125,0.4462580680847168,0.24812810122966766,0.5076361173862287,26627208.0,38404411392.0,29515.955078125,66141,16646.9140625,67090,0.0,1488.59228515625
0.05,road_topology_neighbor_fill,13,13,mid_flow,False,66925,66925,0,474.7930908203125,771.6072387695312,0.21700544655323029,0.18544866144657135,0.5421277699754494,31775528.0,39845654528.0,14523.08984375,66925,12411.1513671875,66925,1488.5936279296875,2911.8876953125
0.05,road_topology_neighbor_fill,13,13,overall,False,202581,202581,0,517.4124145507812,849.725341796875,0.27800270915031433,0.20433072745800018,0.08549424947865451,104817928.0,146270208000.0,56008.37109375,201467,41359.80859375,202416,0.0,9938.9765625
0.05,road_topology_neighbor_fill,14,14,high_flow,False,66856,66856,0,690.3040771484375,1011.7390747070312,0.1786028891801834,0.18338946998119354,0.13792591842870922,46150968.0,68434870272.0,11940.6748046875,66856,12260.6865234375,66856,2911.89892578125,10247.279296875
0.05,road_topology_neighbor_fill,14,14,low_flow,False,66950,66950,0,413.407470703125,772.5599975585938,0.4922383427619934,0.2583048939704895,0.5189878623418522,27677630.0,39959035904.0,32426.693359375,65876,17252.44140625,66791,0.0,1488.5897216796875
0.05,road_topology_neighbor_fill,14,14,mid_flow,False,67578,67578,0,494.4591369628906,789.4090576171875,0.2267971634864807,0.1927630603313446,0.5546382445584148,33414560.0,42112356352.0,15326.4990234375,67578,13026.5419921875,67578,1488.593994140625,2911.88037109375
0.05,road_topology_neighbor_fill,14,14,overall,False,201384,201384,0,532.5307006835938,864.4995727539062,0.29800742864608765,0.211403489112854,0.0843638147949713,107243160.0,150506258432.0,59693.8671875,200310,42539.66796875,201225,0.0,10247.279296875
0.05,road_topology_neighbor_fill,15,15,high_flow,False,65874,65874,0,682.9214477539062,999.0077514648438,0.17701345682144165,0.18066461384296417,0.1387831332975268,44986768.0,65743339520.0,11660.583984375,65874,11901.1005859375,65874,2911.8896484375,10110.2265625
0.05,road_topology_neighbor_fill,15,15,low_flow,False,66952,66952,0,406.5009460449219,765.3314819335938,0.5864770412445068,0.260063499212265,0.5141326723363769,27216052.0,39215947776.0,38514.53515625,65671,17375.623046875,66813,0.0,1488.5875244140625
0.05,road_topology_neighbor_fill,15,15,mid_flow,False,68289,68289,0,487.7573547363281,778.583984375,0.22297529876232147,0.18951357901096344,0.5470306790917906,33308462.0,41396318208.0,15226.759765625,68289,12941.6923828125,68289,1488.597412109375,2911.888671875
0.05,road_topology_neighbor_fill,15,15,overall,False,201115,201115,0,524.6316528320312,853.0656127929688,0.32728108763694763,0.21006694436073303,0.0843765080356446,105511296.0,146355601408.0,65401.890625,199834,42218.4140625,200976,0.0,10110.2265625
0.05,road_topology_neighbor_fill,16,16,high_flow,False,66526,66526,0,685.5902709960938,1003.4083862304688,0.1771264225244522,0.18143029510974884,0.1352792829616058,45609580.0,66980270080.0,11783.5126953125,66526,12069.83203125,66526,2911.89501953125,10329.205078125
0.05,road_topology_neighbor_fill,16,16,low_flow,False,67419,67419,0,405.56365966796875,760.735595703125,0.6392974853515625,0.25929901003837585,0.511043414219447,27342696.0,39016632320.0,42309.984375,66182,17443.3046875,67271,0.0,1488.5928955078125
0.05,road_topology_neighbor_fill,16,16,mid_flow,False,67945,67945,0,487.7251281738281,780.5655517578125,0.22283193469047546,0.1900164633989334,0.5484221695770822,33138484.0,41397706752.0,15140.3154296875,67945,12910.6689453125,67945,1488.593505859375,2911.88671875
0.05,road_topology_neighbor_fill,16,16,overall,False,201890,201890,0,525.488037109375,854.4436645507812,0.34504246711730957,0.21028737723827362,0.08272114437540855,106090776.0,147394625536.0,69233.8046875,200653,42423.796875,201742,0.0,10329.205078125
0.05,road_topology_neighbor_fill,17,17,high_flow,False,67171,67171,0,684.244140625,1004.8963623046875,0.176650270819664,0.18095922470092773,0.13648893191157732,45961364.0,67830394880.0,11865.775390625,67171,12155.2119140625,67171,2911.89208984375,10274.3671875
0.05,road_topology_neighbor_fill,17,17,low_flow,False,68135,68135,0,400.44549560546875,758.1480102539062,0.5015524625778198,0.25206121802330017,0.509305764597232,27284354.0,39163207680.0,33626.08203125,67044,17142.1796875,68008,0.0,1488.591064453125
0.05,road_topology_neighbor_fill,17,17,mid_flow,False,66731,66731,0,488.61822509765625,786.3284912109375,0.22364547848701477,0.1904004067182541,0.5524752623004079,32605982.0,41260609536.0,14924.0869140625,66731,12705.609375,66731,1488.594482421875,2911.877197265625
0.05,road_topology_neighbor_fill,17,17,overall,False,202037,202037,0,523.92236328125,856.6196899414062,0.30065760016441345,0.20802836120128632,0.08337444772108075,105851704.0,148254195712.0,60415.94140625,200946,42003.0078125,201910,0.0,10274.3671875
0.05,road_topology_neighbor_fill,18,18,high_flow,False,67448,67448,0,676.202880859375,996.2572021484375,0.17424510419368744,0.17838290333747864,0.13447741324779336,45608532.0,66944053248.0,11752.4833984375,67448,12031.5703125,67448,2911.89208984375,10320.2529296875
0.05,road_topology_neighbor_fill,18,18,low_flow,False,67497,67497,0,393.4283447265625,748.6119384765625,0.5581726431846619,0.24752365052700043,0.5028999062858664,26555232.0,37826658304.0,37045.359375,66369,16671.955078125,67355,0.0,1488.59033203125
0.05,road_topology_neighbor_fill,18,18,mid_flow,False,66552,66552,0,474.5951843261719,768.9981079101562,0.2166348695755005,0.18509653210639954,0.5402973867378414,31585258.0,39356063744.0,14417.4833984375,66552,12318.5439453125,66552,1488.5931396484375,2911.8798828125
0.05,road_topology_neighbor_fill,18,18,overall,False,201497,201497,0,514.89111328125,845.7422485351562,0.315494567155838,0.20373007655143738,0.08194975978759908,103749016.0,144126771200.0,63215.328125,200369,41022.0703125,201355,0.0,10320.2529296875
0.05,road_topology_neighbor_fill,19,19,high_flow,False,67373,67373,0,684.8272094726562,1011.0785522460938,0.1758454442024231,0.18022409081459045,0.1344858950770572,46138864.0,68874059776.0,11847.2353515625,67373,12142.2373046875,67373,2911.89404296875,10429.9951171875
0.05,road_topology_neighbor_fill,19,19,low_flow,False,67434,67434,0,395.3385314941406,752.6504516601562,0.5165978670120239,0.24962230026721954,0.5056142527872609,26659258.0,38200193024.0,34228.7421875,66258,16800.330078125,67303,0.0,1488.5863037109375
0.05,road_topology_neighbor_fill,19,19,mid_flow,False,66355,66355,0,469.1172180175781,766.6084594726562,0.21431788802146912,0.18219968676567078,0.538620870238823,31128272.0,38996070400.0,14221.0634765625,66355,12089.8603515625,66355,1488.606201171875,2911.886474609375
0.05,road_topology_neighbor_fill,19,19,overall,False,201162,201162,0,516.63037109375,852.13427734375,0.30150631070137024,0.20410993695259094,0.0817003524708775,103926400.0,146070323200.0,60297.04296875,199986,41032.42578125,201031,0.0,10429.9951171875
0.05,road_topology_neighbor_fill,20,20,high_flow,False,68096,68096,0,683.4522094726562,1008.913330078125,0.1759016513824463,0.18047761917114258,0.13462878356146551,46540360.0,69315330048.0,11978.19921875,68096,12289.8037109375,68096,2911.891845703125,10405.9306640625
0.05,road_topology_neighbor_fill,20,20,low_flow,False,67516,67516,0,390.63018798828125,747.8997192382812,0.4070456922054291,0.24404162168502808,0.5024205477297489,26373788.0,37765345280.0,27046.55859375,66446,16437.66796875,67356,0.0,1488.593017578125
0.05,road_topology_neighbor_fill,20,20,mid_flow,False,66364,66364,0,479.416748046875,775.5341186523438,0.21897508203983307,0.1869945079088211,0.5448887876083379,31816014.0,39914840064.0,14532.0625,66364,12409.703125,66364,1488.59423828125,2911.883056640625
0.05,road_topology_neighbor_fill,20,20,overall,False,201976,201976,0,518.5277709960938,853.1043090820312,0.26657649874687195,0.20383504033088684,0.0819825094576382,104730160.0,146995511296.0,53556.8203125,200906,41137.171875,201816,0.0,10405.9306640625
0.05,road_topology_neighbor_fill,21,21,high_flow,False,67917,67917,0,688.4232788085938,1010.8409423828125,0.17786124348640442,0.18297943472862244,0.13920866863850714,46755644.0,69397553152.0,12079.8017578125,67917,12427.4140625,67917,2911.908935546875,10173.2451171875
