missing_rate,method,flow_group,chunk_count,missing_count,valid_eval_count,fallback_count,abs_error_sum,sq_error_sum,ape_sum,ape_count,smape_sum,smape_count,true_min,true_max,mae,rmse,mape,smape,nrmse,exclude_warmup
0.1,forward_fill,low_flow,61,8210938,8210938,1664,565695610.0,215670133248.0,947621.037109375,8066675,633989.572265625,8101100,0.0,1488.593017578125,68.89536981036758,162.0685016119874,0.11747356092930172,0.07825968970456172,0.10887361400879447,False
0.1,forward_fill,mid_flow,61,8217745,8217745,1797,908928087.0,361412486144.0,404320.51416015625,8217745,412265.310546875,8217745,1488.5931396484375,2911.889404296875,110.6055355818415,209.71294828116677,0.04920090781110344,0.050167693271922525,0.14734314526776834,False
0.1,forward_fill,overall,61,24613354,24613354,4727,2233955986.0,904101932032.0,1552356.923828125,24469091,1253054.119140625,24503516,0.0,10468.935546875,90.76194922479887,191.6563882664622,0.06344154442958772,0.05113772730169111,0.018307151420343976,False
0.1,function_curve_fit,high_flow,61,8184671,8184671,132650,1263877408.0,642743036928.0,336951.57958984375,8184671,350706.9775390625,8184671,2911.8896484375,10468.935546875,154.42006257795825,280.232226180783,0.041168616257127956,0.042849245563940506,0.03708224482780024,False
0.1,function_curve_fit,low_flow,61,8210938,8210938,136848,845236913.0,458597245952.0,1773523.982421875,8066675,976009.9072265625,8208865,0.0,1488.593017578125,102.94035991990197,236.33026107552774,0.21985811780217684,0.11889705912164014,0.15876082870523378,False
0.1,function_curve_fit,mid_flow,61,8217745,8217745,133197,1264997334.0,592533219840.0,574612.0776367188,8217745,564628.5922851562,8217745,1488.5931396484375,2911.889404296875,153.9348487936776,268.5220916429247,0.06992332782736854,0.06870845862035829,0.18866212067889548,False
0.1,function_curve_fit,overall,61,24613354,24613354,402695,3374111648.0,1693873516544.0,2685087.65625,24469091,1891345.48828125,24611281,0.0,10468.935546875,137.08459432225288,262.33430726994715,0.10973385387507856,0.07684872186381725,0.02505835536911434,False
0.1,historical_linear_extrapolation,high_flow,61,8184671,8184671,262282,1545420078.0,1113247421952.0,411217.4812011719,8184671,434976.3107910156,8184671,2911.8896484375,10468.935546875,188.8188392667219,368.80367132922055,0.05024239596205784,0.05314524075445618,0.0488026242377957,False
0.1,historical_linear_extrapolation,low_flow,61,8210938,8210938,271624,1020413722.0,636969934592.0,1892526.4052734375,8066675,1068407.0947265625,8164381,0.0,1488.593017578125,124.27492717640786,278.52429300073015,0.23461046903134655,0.1308619838695135,0.1871057365658458,False
0.1,historical_linear_extrapolation,mid_flow,61,8217745,8217745,272334,1612435469.0,1012648887296.0,723177.7133789062,8217745,729895.8095703125,8217745,1488.5931396484375,2911.889404296875,196.2138602499834,351.0371779353889,0.08800196567049796,0.0888194765802921,0.2466367590883105,False
0.1,historical_linear_extrapolation,overall,61,24613354,24613354,806240,4178269300.0,2762866237440.0,3026921.58984375,24469091,2233279.267578125,24566797,0.0,10468.935546875,169.75619413754012,335.03835732234523,0.12370388380360145,0.09090640784706794,0.03200309676396421,False
