missing_rate,method,chunk_index,day_index,file_name,output_path,missing_count,fallback_count,non_mask_positions_preserved,validation_passed,status,source,write_duration_seconds,file_size_bytes,output_mtime_utc
0.05,road_topology_neighbor_fill,59,59,node_flow_chunk_059.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_road_topology_neighbor_fill\node_flow_chunk_059.parquet,202824,0,True,True,completed,recomputed,0.7809070000002976,57997518,2026-06-15T03:41:41.466327906+00:00
0.05,road_topology_neighbor_fill,60,60,node_flow_chunk_060.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_road_topology_neighbor_fill\node_flow_chunk_060.parquet,201905,0,True,True,completed,recomputed,0.7927295999998023,57980828,2026-06-15T03:41:49.399373293+00:00
0.05,topology_function_hybrid,0,0,node_flow_chunk_000.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_000.parquet,201900,201900,True,True,completed,recomputed,1.290390899999693,57716134,2026-06-15T03:32:19.994088411+00:00
0.05,topology_function_hybrid,1,1,node_flow_chunk_001.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_001.parquet,202653,0,True,True,completed,recomputed,1.3128903999986505,57830992,2026-06-15T03:32:30.517510891+00:00
0.05,topology_function_hybrid,2,2,node_flow_chunk_002.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_002.parquet,201529,0,True,True,completed,recomputed,0.8087355999996362,57716877,2026-06-15T03:32:39.163289547+00:00
0.05,topology_function_hybrid,3,3,node_flow_chunk_003.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_003.parquet,202274,0,True,True,completed,recomputed,0.8094099999998434,57705461,2026-06-15T03:32:47.077049494+00:00
0.05,topology_function_hybrid,4,4,node_flow_chunk_004.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_004.parquet,201974,0,True,True,completed,recomputed,0.9325449999996636,57729283,2026-06-15T03:32:56.209290981+00:00
0.05,topology_function_hybrid,5,5,node_flow_chunk_005.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_005.parquet,201147,0,True,True,completed,recomputed,0.9207642000001215,57791047,2026-06-15T03:33:05.812935829+00:00
0.05,topology_function_hybrid,6,6,node_flow_chunk_006.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_006.parquet,200908,0,True,True,completed,recomputed,1.00014259999989,57808680,2026-06-15T03:33:14.108996391+00:00
0.05,topology_function_hybrid,7,7,node_flow_chunk_007.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_007.parquet,202506,0,True,True,completed,recomputed,0.91355410000142,57823363,2026-06-15T03:33:22.126632452+00:00
0.05,topology_function_hybrid,8,8,node_flow_chunk_008.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_008.parquet,201177,0,True,True,completed,recomputed,0.8649122999995598,57718886,2026-06-15T03:33:30.528467655+00:00
0.05,topology_function_hybrid,9,9,node_flow_chunk_009.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_009.parquet,200987,0,True,True,completed,recomputed,0.8394793999996182,57682303,2026-06-15T03:33:38.496907473+00:00
0.05,topology_function_hybrid,10,10,node_flow_chunk_010.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_010.parquet,202117,0,True,True,completed,recomputed,0.8620021999995515,57761919,2026-06-15T03:33:46.544270754+00:00
0.05,topology_function_hybrid,11,11,node_flow_chunk_011.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_011.parquet,200960,0,True,True,completed,recomputed,1.0522455999998783,57732072,2026-06-15T03:33:55.452569008+00:00
0.05,topology_function_hybrid,12,12,node_flow_chunk_012.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_012.parquet,201190,0,True,True,completed,recomputed,0.8551518000003853,57737596,2026-06-15T03:34:04.207424402+00:00
0.05,topology_function_hybrid,13,13,node_flow_chunk_013.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_013.parquet,202581,0,True,True,completed,recomputed,1.5298986999987392,57767289,2026-06-15T03:34:15.572805882+00:00
0.05,topology_function_hybrid,14,14,node_flow_chunk_014.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_014.parquet,201384,0,True,True,completed,recomputed,0.9417911999989883,57771511,2026-06-15T03:34:25.709878206+00:00
0.05,topology_function_hybrid,15,15,node_flow_chunk_015.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_015.parquet,201115,0,True,True,completed,recomputed,0.9016116000002512,57707522,2026-06-15T03:34:34.886685610+00:00
0.05,topology_function_hybrid,16,16,node_flow_chunk_016.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_016.parquet,201890,0,True,True,completed,recomputed,0.8855548999999883,57760906,2026-06-15T03:34:43.874230146+00:00
0.05,topology_function_hybrid,17,17,node_flow_chunk_017.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_017.parquet,202037,0,True,True,completed,recomputed,1.041699299999891,57889195,2026-06-15T03:34:53.648253918+00:00
0.05,topology_function_hybrid,18,18,node_flow_chunk_018.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_018.parquet,201497,0,True,True,completed,recomputed,1.3227750000005472,57890149,2026-06-15T03:35:03.229392052+00:00
0.05,topology_function_hybrid,19,19,node_flow_chunk_019.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_019.parquet,201162,0,True,True,completed,recomputed,0.8550300000006246,57909703,2026-06-15T03:35:12.101808071+00:00
0.05,topology_function_hybrid,20,20,node_flow_chunk_020.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_020.parquet,201976,0,True,True,completed,recomputed,0.9382261000009748,57922736,2026-06-15T03:35:20.873003006+00:00
0.05,topology_function_hybrid,21,21,node_flow_chunk_021.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_021.parquet,201964,0,True,True,completed,recomputed,1.0838252999983524,57929736,2026-06-15T03:35:29.886776924+00:00
0.05,topology_function_hybrid,22,22,node_flow_chunk_022.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_022.parquet,201257,0,True,True,completed,recomputed,0.8529142999996111,57892150,2026-06-15T03:35:39.260649919+00:00
0.05,topology_function_hybrid,23,23,node_flow_chunk_023.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_023.parquet,201640,0,True,True,completed,recomputed,1.0625016999983927,57869616,2026-06-15T03:35:49.376397133+00:00
0.05,topology_function_hybrid,24,24,node_flow_chunk_024.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_024.parquet,201402,0,True,True,completed,recomputed,0.9588545000005979,57903836,2026-06-15T03:35:58.828538656+00:00
0.05,topology_function_hybrid,25,25,node_flow_chunk_025.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_025.parquet,201534,0,True,True,completed,recomputed,0.864548300000024,57889311,2026-06-15T03:36:07.395220041+00:00
0.05,topology_function_hybrid,26,26,node_flow_chunk_026.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_026.parquet,201803,0,True,True,completed,recomputed,0.9317451999995683,57921285,2026-06-15T03:36:15.885557175+00:00
0.05,topology_function_hybrid,27,27,node_flow_chunk_027.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_027.parquet,201874,0,True,True,completed,recomputed,0.9399095999997371,57900093,2026-06-15T03:36:25.243273020+00:00
0.05,topology_function_hybrid,28,28,node_flow_chunk_028.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_028.parquet,202790,0,True,True,completed,recomputed,1.0473339000000124,57894463,2026-06-15T03:36:35.597371340+00:00
0.05,topology_function_hybrid,29,29,node_flow_chunk_029.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_029.parquet,201522,0,True,True,completed,recomputed,1.3267928999994183,57855117,2026-06-15T03:36:46.395450354+00:00
0.05,topology_function_hybrid,30,30,node_flow_chunk_030.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_030.parquet,202007,0,True,True,completed,recomputed,1.1770511000013357,57825467,2026-06-15T03:36:56.862994432+00:00
0.05,topology_function_hybrid,31,31,node_flow_chunk_031.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_031.parquet,201615,0,True,True,completed,recomputed,1.6318747000004805,57821927,2026-06-15T03:37:10.054747105+00:00
0.05,topology_function_hybrid,32,32,node_flow_chunk_032.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_032.parquet,201119,0,True,True,completed,recomputed,1.2883464000005915,57868223,2026-06-15T03:37:22.052726984+00:00
0.05,topology_function_hybrid,33,33,node_flow_chunk_033.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_033.parquet,201548,0,True,True,completed,recomputed,1.2271999000004143,57877896,2026-06-15T03:37:32.328211546+00:00
0.05,topology_function_hybrid,34,34,node_flow_chunk_034.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_034.parquet,201792,0,True,True,completed,recomputed,1.4510329000004276,57900692,2026-06-15T03:37:42.868817329+00:00
0.05,topology_function_hybrid,35,35,node_flow_chunk_035.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_035.parquet,201102,0,True,True,completed,recomputed,1.2661158999999316,57925347,2026-06-15T03:37:54.495987892+00:00
0.05,topology_function_hybrid,36,36,node_flow_chunk_036.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_036.parquet,201778,0,True,True,completed,recomputed,1.2418207000009716,57894858,2026-06-15T03:38:05.437886+00:00
0.05,topology_function_hybrid,37,37,node_flow_chunk_037.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_037.parquet,202102,0,True,True,completed,recomputed,1.116449700000885,58343943,2026-06-15T03:38:15.665944338+00:00
0.05,topology_function_hybrid,38,38,node_flow_chunk_038.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_038.parquet,202225,0,True,True,completed,recomputed,1.0494896999989578,57895481,2026-06-15T03:38:26.055209160+00:00
0.05,topology_function_hybrid,39,39,node_flow_chunk_039.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_039.parquet,202326,0,True,True,completed,recomputed,1.1712717999998858,57908489,2026-06-15T03:38:36.020798445+00:00
0.05,topology_function_hybrid,40,40,node_flow_chunk_040.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_040.parquet,201648,0,True,True,completed,recomputed,1.1651965000000928,57897408,2026-06-15T03:38:47.724575281+00:00
0.05,topology_function_hybrid,41,41,node_flow_chunk_041.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_041.parquet,202375,0,True,True,completed,recomputed,1.0643166000008932,57889920,2026-06-15T03:38:59.592929602+00:00
0.05,topology_function_hybrid,42,42,node_flow_chunk_042.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_042.parquet,201784,0,True,True,completed,recomputed,1.1484259999997448,57900432,2026-06-15T03:39:09.640882730+00:00
0.05,topology_function_hybrid,43,43,node_flow_chunk_043.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_043.parquet,200903,0,True,True,completed,recomputed,1.4491742999998678,57854341,2026-06-15T03:39:20.865854502+00:00
0.05,topology_function_hybrid,44,44,node_flow_chunk_044.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_044.parquet,202017,0,True,True,completed,recomputed,0.9624146999994991,57843026,2026-06-15T03:39:31.404915571+00:00
0.05,topology_function_hybrid,45,45,node_flow_chunk_045.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_045.parquet,202100,0,True,True,completed,recomputed,1.0480327999994188,57858337,2026-06-15T03:39:40.968010664+00:00
0.05,topology_function_hybrid,46,46,node_flow_chunk_046.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_046.parquet,201980,0,True,True,completed,recomputed,1.171236600001066,57883398,2026-06-15T03:39:51.757640362+00:00
0.05,topology_function_hybrid,47,47,node_flow_chunk_047.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_047.parquet,201418,0,True,True,completed,recomputed,1.092918299998928,57906523,2026-06-15T03:40:02.167105198+00:00
0.05,topology_function_hybrid,48,48,node_flow_chunk_048.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_048.parquet,202171,0,True,True,completed,recomputed,1.230326699998841,57939758,2026-06-15T03:40:12.215510368+00:00
0.05,topology_function_hybrid,49,49,node_flow_chunk_049.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_049.parquet,201526,0,True,True,completed,recomputed,1.1457590999998502,57943870,2026-06-15T03:40:22.751243114+00:00
0.05,topology_function_hybrid,50,50,node_flow_chunk_050.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_050.parquet,202259,0,True,True,completed,recomputed,0.9764242999990529,57913578,2026-06-15T03:40:31.995726585+00:00
0.05,topology_function_hybrid,51,51,node_flow_chunk_051.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_051.parquet,202457,0,True,True,completed,recomputed,1.0750919000001886,57887878,2026-06-15T03:40:40.335486174+00:00
0.05,topology_function_hybrid,52,52,node_flow_chunk_052.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_052.parquet,201550,0,True,True,completed,recomputed,0.8926045999996859,57891595,2026-06-15T03:40:48.878995895+00:00
0.05,topology_function_hybrid,53,53,node_flow_chunk_053.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_053.parquet,201638,0,True,True,completed,recomputed,0.7699594999994588,57923118,2026-06-15T03:40:56.740745306+00:00
0.05,topology_function_hybrid,54,54,node_flow_chunk_054.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_054.parquet,201093,0,True,True,completed,recomputed,0.8652773999983765,58049810,2026-06-15T03:41:05.168378353+00:00
0.05,topology_function_hybrid,55,55,node_flow_chunk_055.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_055.parquet,201486,0,True,True,completed,recomputed,0.7998012000007293,58030399,2026-06-15T03:41:12.857181311+00:00
0.05,topology_function_hybrid,56,56,node_flow_chunk_056.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_056.parquet,201983,0,True,True,completed,recomputed,0.841737099999591,58060790,2026-06-15T03:41:20.513721703+00:00
0.05,topology_function_hybrid,57,57,node_flow_chunk_057.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_057.parquet,200977,0,True,True,completed,recomputed,0.8058366000004753,58014956,2026-06-15T03:41:28.112602472+00:00
0.05,topology_function_hybrid,58,58,node_flow_chunk_058.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_058.parquet,202219,0,True,True,completed,recomputed,0.8365883999995276,57996252,2026-06-15T03:41:35.795524120+00:00
0.05,topology_function_hybrid,59,59,node_flow_chunk_059.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_059.parquet,202824,0,True,True,completed,recomputed,0.7675072000001819,57999180,2026-06-15T03:41:43.416032791+00:00
0.05,topology_function_hybrid,60,60,node_flow_chunk_060.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_topology_function_hybrid\node_flow_chunk_060.parquet,201905,0,True,True,completed,recomputed,0.8764184000010573,57982133,2026-06-15T03:41:51.573998928+00:00
0.05,zero_fill,0,0,node_flow_chunk_000.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_zero_fill\node_flow_chunk_000.parquet,201900,0,True,True,completed,recomputed,0.8894110000001092,57159855,2026-06-15T03:32:13.035190105+00:00
0.05,zero_fill,1,1,node_flow_chunk_001.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_zero_fill\node_flow_chunk_001.parquet,202653,0,True,True,completed,recomputed,1.2949418000007427,57044674,2026-06-15T03:32:23.211690187+00:00
0.05,zero_fill,2,2,node_flow_chunk_002.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_zero_fill\node_flow_chunk_002.parquet,201529,0,True,True,completed,recomputed,0.9810526000001119,56947524,2026-06-15T03:32:33.725803852+00:00
0.05,zero_fill,3,3,node_flow_chunk_003.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_zero_fill\node_flow_chunk_003.parquet,202274,0,True,True,completed,recomputed,0.8501869000010629,56923781,2026-06-15T03:32:41.751070976+00:00
0.05,zero_fill,4,4,node_flow_chunk_004.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_zero_fill\node_flow_chunk_004.parquet,201974,0,True,True,completed,recomputed,1.4357765000004292,56946816,2026-06-15T03:32:50.431093693+00:00
0.05,zero_fill,5,5,node_flow_chunk_005.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_zero_fill\node_flow_chunk_005.parquet,201147,0,True,True,completed,recomputed,1.1419905000002473,57010115,2026-06-15T03:32:59.284546375+00:00
0.05,zero_fill,6,6,node_flow_chunk_006.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_zero_fill\node_flow_chunk_006.parquet,200908,0,True,True,completed,recomputed,0.9000837999992655,57042690,2026-06-15T03:33:08.730505705+00:00
0.05,zero_fill,7,7,node_flow_chunk_007.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_zero_fill\node_flow_chunk_007.parquet,202506,0,True,True,completed,recomputed,0.825106300000698,57052160,2026-06-15T03:33:16.846598387+00:00
0.05,zero_fill,8,8,node_flow_chunk_008.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_zero_fill\node_flow_chunk_008.parquet,201177,0,True,True,completed,recomputed,0.8810830999991595,56953331,2026-06-15T03:33:25.046702623+00:00
0.05,zero_fill,9,9,node_flow_chunk_009.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_zero_fill\node_flow_chunk_009.parquet,200987,0,True,True,completed,recomputed,0.8181359999998676,56937357,2026-06-15T03:33:33.227112770+00:00
0.05,zero_fill,10,10,node_flow_chunk_010.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_zero_fill\node_flow_chunk_010.parquet,202117,0,True,True,completed,recomputed,0.8658095999999205,56945429,2026-06-15T03:33:41.289494038+00:00
0.05,zero_fill,11,11,node_flow_chunk_011.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_global_missingness_setting\imputed_datasets\rate_0p05__mechanism_mcar_point__scope_global__seed_42__method_zero_fill\node_flow_chunk_011.parquet,200960,0,True,True,completed,recomputed,0.8332406000008632,56968306,2026-06-15T03:33:49.253375053+00:00
