missing_rate,method,flow_group,chunk_count,missing_count,valid_eval_count,fallback_count,abs_error_sum,sq_error_sum,ape_sum,ape_count,smape_sum,smape_count,true_min,true_max,mae,rmse,mape,smape,nrmse,exclude_warmup
0.3,function_curve_fit,low_flow,54,21781320,21781320,0,2233424684.0,1219815283712.0,4799722.953125,21418057,2537504.01953125,21780903,0.0,1488.593017578125,102.5385368747165,236.64914380414078,0.2240970295823286,0.11650132317889897,0.1589750462414223,True
0.3,function_curve_fit,mid_flow,54,21503149,21503149,0,3339143104.0,1574104705024.0,1515114.615234375,21503149,1483647.349609375,21503149,1488.5931396484375,2911.889404296875,155.28623756455391,270.5613619399437,0.07046012726946993,0.06899674785350625,0.19009490059104028,True
0.3,historical_linear_extrapolation,high_flow,54,22083005,22083005,0,4397177724.0,3278520225792.0,1169557.052734375,22083005,1235744.8046875,22083005,2911.8896484375,10468.935546875,199.12044234921834,385.3096165261558,0.05296186151904485,0.055959087302090454,0.05098680379932888,True
0.3,historical_linear_extrapolation,low_flow,54,21781320,21781320,0,2807088424.0,1828615741440.0,5173303.64453125,21418057,2912394.65625,21696245,0.0,1488.593017578125,128.87595535991392,289.7471209094064,0.24153935366458545,0.13423496352709882,0.19464495499301224,True
0.3,historical_linear_extrapolation,mid_flow,54,21503149,21503149,0,4431199016.0,2928847458304.0,1984500.291015625,21503149,1986159.466796875,21503149,1488.5931396484375,2911.889404296875,206.07209744024004,369.060311901064,0.09228882202395682,0.09236598168932722,0.259299712271938,True
0.3,road_topology_neighbor_fill,high_flow,54,22083005,22083005,0,13910714000.0,18493337567232.0,3579205.44921875,22083005,3659256.97265625,22083005,2911.8896484375,10468.935546875,629.9284902575532,915.1210876604172,0.1620796376769715,0.1657046662198487,0.12109508132663693,True
0.3,road_topology_neighbor_fill,low_flow,54,21781320,21781320,0,8594296032.0,11134605901824.0,11048108.078125,21418057,5587294.5703125,21772639,0.0,1488.593017578125,394.57186396416745,714.9823605201088,0.5158314817317462,0.25661999770962535,0.48030747966516296,True
0.3,road_topology_neighbor_fill,mid_flow,54,21503149,21503149,0,9800336752.0,11100363931648.0,4498105.9765625,21503149,3854566.09375,21503149,1488.5931396484375,2911.889404296875,455.7628630113664,718.4847865763087,0.20918359336869682,0.1792558891606992,0.5048033950639073,True
0.3,topology_function_hybrid,high_flow,54,22083005,22083005,0,7834440000.0,5715194683392.0,2018860.73828125,22083005,2056344.5,22083005,2911.8896484375,10468.935546875,354.7723690684307,508.7289224890233,0.09142146815079062,0.09311887127680313,0.06731849049563249,True
0.3,topology_function_hybrid,low_flow,54,21781320,21781320,0,5124742640.0,3732558639104.0,7678912.0546875,21418057,4137940.171875,21781280,0.0,1488.593017578125,235.28154583836059,413.9627104850021,0.3585251479481776,0.18997690548374568,0.27808991819570744,True
0.3,topology_function_hybrid,mid_flow,54,21503149,21503149,0,5976233824.0,3797058334720.0,2737717.05078125,21503149,2506659.8359375,21503149,1488.5931396484375,2911.889404296875,277.9236577861224,420.21601751414676,0.1273170292770259,0.11657175588270816,0.29524142509988427,True
0.3,zero_fill,high_flow,54,22083005,22083005,0,82645726336.0,330205212180480.0,22083005.0,22083005,44166010.0,22083005,2911.8896484375,10468.935546875,3742.5036282879073,3866.899426182492,1.0,2.0,0.5116945798863038,True
0.3,zero_fill,low_flow,54,21781320,21781320,0,28260424800.0,38280671002624.0,21418057.0,21418057,42836114.0,21418057,0.0,1488.593017578125,1297.4615312570588,1325.7073774489074,1.0,2.0,0.8905774525301581,True
0.3,zero_fill,mid_flow,54,21503149,21503149,0,49015307392.0,117308401385472.0,21503149.0,21503149,43006298.0,21503149,1488.5931396484375,2911.889404296875,2279.4478795640584,2335.6809904125957,1.0,2.0,1.641036408529831,True
