missing_rate,method,chunk_index,day_index,file_name,output_path,missing_count,fallback_count,non_mask_positions_preserved,validation_passed,status,source,write_duration_seconds,file_size_bytes,output_mtime_utc
0.2,forward_fill,37,37,node_flow_chunk_037.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_037.parquet,806091,0,True,True,completed,recomputed,0.9427014000000327,57633734,2026-06-15T16:55:56.528547049+00:00
0.2,forward_fill,38,38,node_flow_chunk_038.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_038.parquet,806677,0,True,True,completed,recomputed,0.9353733999998894,57157607,2026-06-15T16:56:09.011753082+00:00
0.2,forward_fill,39,39,node_flow_chunk_039.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_039.parquet,805545,0,True,True,completed,recomputed,0.9895014999999603,57174615,2026-06-15T16:56:21.415221930+00:00
0.2,forward_fill,40,40,node_flow_chunk_040.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_040.parquet,806425,0,True,True,completed,recomputed,1.0444195000000036,57156478,2026-06-15T16:56:34.014118195+00:00
0.2,forward_fill,41,41,node_flow_chunk_041.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_041.parquet,808180,0,True,True,completed,recomputed,0.959438500000033,57159861,2026-06-15T16:56:46.309937716+00:00
0.2,forward_fill,42,42,node_flow_chunk_042.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_042.parquet,807549,0,True,True,completed,recomputed,0.6965840000000298,57148015,2026-06-15T16:56:58.395212650+00:00
0.2,forward_fill,43,43,node_flow_chunk_043.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_043.parquet,806868,0,True,True,completed,recomputed,0.9431498000001284,57116588,2026-06-15T16:57:08.461848974+00:00
0.2,forward_fill,44,44,node_flow_chunk_044.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_044.parquet,806213,0,True,True,completed,recomputed,0.7445414000001165,57108983,2026-06-15T16:57:16.726496696+00:00
0.2,forward_fill,45,45,node_flow_chunk_045.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_045.parquet,806974,0,True,True,completed,recomputed,0.7951596000000336,57131243,2026-06-15T16:57:25.271135807+00:00
0.2,forward_fill,46,46,node_flow_chunk_046.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_046.parquet,804135,0,True,True,completed,recomputed,0.8155025000000933,57157599,2026-06-15T16:57:33.492732763+00:00
0.2,forward_fill,47,47,node_flow_chunk_047.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_047.parquet,808554,0,True,True,completed,recomputed,0.7712394000000131,57174947,2026-06-15T16:57:41.646616697+00:00
0.2,forward_fill,48,48,node_flow_chunk_048.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_temporal_block__rate_0p20__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_048.parquet,805425,0,True,True,completed,recomputed,1.0905568000000585,57195228,2026-06-15T16:57:51.030266047+00:00
