missing_rate,method,chunk_index,day_index,group_dimension,flow_group,length_group,is_warmup_day,missing_count,valid_eval_count,fallback_count,mae,rmse,mape,smape,nrmse,abs_error_sum,sq_error_sum,ape_sum,ape_count,smape_sum,smape_count,true_min,true_max
0.05,correlation_topology_neighbor_fill,1,1,length_group,overall,mid,True,85171,85171,822,48.06430816650391,118.60316467285156,0.0276736933737993,0.0355739444494247,0.0116201226316455,4093685.25,1198075776.0,2337.928955078125,84482,3023.14501953125,84982,0.0,10206.705078125
0.05,correlation_topology_neighbor_fill,1,1,length_group,overall,short,True,26054,26054,227,49.5601921081543,125.82752990722656,0.0264084935188293,0.0346754938364028,0.0133034203156479,1291241.25,412501696.0,683.2669677734375,25873,902.0482788085938,26014,0.0,9458.2841796875
0.05,correlation_topology_neighbor_fill,1,1,overall,overall,overall,True,199679,199679,2015,48.52373123168945,119.96721649169922,0.0278167352080345,0.0342657305300235,0.0117537653506627,9689170.0,2873806592.0,5516.865234375,198329,6830.22216796875,199331,0.0,10206.705078125
0.05,correlation_topology_neighbor_fill,2,2,flow_group,high_flow,overall,True,63052,63052,376,59.12021255493164,128.0497589111328,0.0151381716132164,0.0152957001700997,0.018506265677204,3727647.75,1033847360.0,954.4920043945312,63052,964.4244995117188,63052,2911.89111328125,9831.15625
0.05,correlation_topology_neighbor_fill,2,2,flow_group,low_flow,overall,True,68851,68851,850,33.24688720703125,100.17073822021484,0.045106790959835,0.0720383152365684,0.0672922980454942,2289081.5,690863104.0,3033.1611328125,67244,4940.3876953125,68580,0.0,1488.5914306640625
0.05,correlation_topology_neighbor_fill,2,2,flow_group,mid_flow,overall,True,71309,71309,581,46.58829879760742,112.09481811523438,0.0210127420723438,0.0210976954549551,0.0787575168777303,3322165.0,896015296.0,1498.3975830078125,71309,1504.45556640625,71309,1488.5931396484375,2911.883544921875
0.05,correlation_topology_neighbor_fill,2,2,length_group,overall,long,True,90665,90665,697,45.843482971191406,109.7197036743164,0.0282877497375011,0.0378494709730148,0.0133513917833302,4156399.5,1091462784.0,2543.549560546875,89917,3427.421142578125,90554,0.0,8217.84765625
0.05,correlation_topology_neighbor_fill,2,2,length_group,overall,mid,True,86443,86443,821,45.479248046875,114.8249969482422,0.025052523240447,0.0351565815508365,0.0125139098301108,3931362.75,1139731840.0,2148.880126953125,85775,3034.540283203125,86315,0.0,9175.7890625
0.05,correlation_topology_neighbor_fill,2,2,length_group,overall,short,True,26104,26104,289,47.92875671386719,122.1567840576172,0.0306263696402311,0.0363342352211475,0.012425474781526,1251132.25,389531168.0,793.62109375,25913,947.3062133789062,26072,0.0,9831.15625
0.05,correlation_topology_neighbor_fill,2,2,overall,overall,overall,True,203212,203212,1807,45.956424713134766,113.56279754638672,0.0272118784487247,0.0365094691514968,0.0115513165144116,9338897.0,2620725504.0,5486.05078125,201605,7409.26806640625,202941,0.0,9831.15625
0.05,correlation_topology_neighbor_fill,3,3,flow_group,high_flow,overall,True,61500,61500,412,56.919864654541016,125.21175384521484,0.0147031378000974,0.0149225955829024,0.0196788291832175,3500571.75,964195904.0,904.2429809570312,61500,917.7396240234376,61500,2911.894775390625,9274.6591796875
0.05,correlation_topology_neighbor_fill,3,3,flow_group,low_flow,overall,True,68662,68662,886,33.17863845825195,99.35103607177734,0.1749372035264969,0.0724479854106903,0.066741587082624,2278111.75,677737024.0,11723.7666015625,67017,4953.84814453125,68378,0.0,1488.5926513671875
0.05,correlation_topology_neighbor_fill,3,3,flow_group,mid_flow,overall,True,70616,70616,659,46.0362434387207,109.53427124023438,0.0210276879370212,0.0211996082216501,0.0769590049878571,3250895.25,847233536.0,1484.8912353515625,70616,1497.031494140625,70616,1488.595458984375,2911.876220703125
0.05,correlation_topology_neighbor_fill,3,3,length_group,overall,long,True,89535,89535,842,44.542762756347656,111.48568725585938,0.1163254231214523,0.0368684828281402,0.0130034765608715,3988136.25,1112835712.0,10332.373046875,88823,3297.5908203125,89442,0.0,8573.529296875
0.05,correlation_topology_neighbor_fill,3,3,length_group,overall,mid,True,85470,85470,891,45.588470458984375,112.8783950805664,0.0339343808591365,0.0364132598042488,0.0121706245904736,3896446.5,1089018752.0,2876.549560546875,84768,3106.560791015625,85314,0.0,9274.6591796875
0.05,correlation_topology_neighbor_fill,3,3,length_group,overall,short,True,25773,25773,224,44.42616653442383,105.58311462402344,0.0353918261826038,0.0374725237488746,0.0119441422286871,1144995.625,287312096.0,903.97802734375,25542,964.4678344726562,25738,0.0,8839.740234375
0.05,correlation_topology_neighbor_fill,3,3,overall,overall,overall,True,200778,200778,1957,44.97294616699219,111.34453582763672,0.0708717331290245,0.0367523171007633,0.0120052428526423,9029578.0,2489166592.0,14112.9013671875,199133,7368.619140625,200494,0.0,9274.6591796875
0.05,correlation_topology_neighbor_fill,4,4,flow_group,high_flow,overall,True,64399,64399,434,59.438232421875,125.18496704101562,0.015205037780106,0.0153569709509611,0.0186729223091253,3827762.75,1009214464.0,979.189208984375,64399,988.9735717773438,64399,2911.8916015625,9615.982421875
0.05,correlation_topology_neighbor_fill,4,4,flow_group,low_flow,overall,True,67886,67886,707,32.276580810546875,95.56443786621094,0.0558597967028617,0.0669932663440704,0.0641979539186832,2191128.0,619973056.0,3711.1015625,66436,4532.16162109375,67651,0.0,1488.590087890625
0.05,correlation_topology_neighbor_fill,4,4,flow_group,mid_flow,overall,True,67814,67814,503,45.79145050048828,108.79691314697266,0.0206478498876094,0.0207840576767921,0.0764403718497423,3105301.5,802698560.0,1400.2132568359375,67814,1409.4500732421875,67814,1488.593505859375,2911.884765625
0.05,correlation_topology_neighbor_fill,4,4,length_group,overall,long,True,89579,89579,731,44.991241455078125,108.38658142089844,0.0261448603123426,0.0332744866609573,0.0112715036972545,4030270.25,1052342784.0,2326.08203125,88969,2977.1015625,89471,0.0,9615.982421875
0.05,correlation_topology_neighbor_fill,4,4,length_group,overall,mid,True,84763,84763,739,46.06452941894531,111.07796478271484,0.0377156101167202,0.0353954099118709,0.0116732634976922,3904567.75,1045832576.0,3173.806396484375,84151,2996.89404296875,84669,0.0,9515.587890625
0.05,correlation_topology_neighbor_fill,4,4,length_group,overall,short,True,25757,25757,174,46.17594146728516,113.82492065429688,0.0231350716203451,0.0371866710484027,0.0122839388405768,1189353.75,333710592.0,590.615234375,25529,956.5899658203124,25724,0.0,9266.158203125
0.05,correlation_topology_neighbor_fill,4,4,overall,overall,overall,True,200099,200099,1644,45.598388671875,110.2425308227539,0.03065961971879,0.034676507115364,0.0114645104354566,9124192.0,2431886336.0,6090.5029296875,198649,6930.58544921875,199864,0.0,9615.982421875
0.05,correlation_topology_neighbor_fill,5,5,flow_group,high_flow,overall,True,64491,64491,479,62.8914680480957,135.2994842529297,0.0158874485641717,0.016108576208353,0.0185102611836544,4055933.75,1180569088.0,1024.597412109375,64491,1038.858154296875,64491,2911.894775390625,10221.326171875
0.05,correlation_topology_neighbor_fill,5,5,flow_group,low_flow,overall,True,69821,69821,850,30.022741317749023,86.6863021850586,0.084764614701271,0.0638169199228286,0.0582337440879317,2096217.875,524670912.0,5793.66162109375,68350,4439.9345703125,69573,0.0,1488.59228515625
0.05,correlation_topology_neighbor_fill,5,5,flow_group,mid_flow,overall,True,67359,67359,560,45.69652557373047,107.93702697753906,0.0206840075552463,0.020652012899518,0.0758362315173762,3078072.25,784759424.0,1393.2540283203125,67359,1391.098876953125,67359,1488.5947265625,2911.8857421875
0.05,correlation_topology_neighbor_fill,5,5,length_group,overall,long,True,89182,89182,803,45.826114654541016,111.27059173583984,0.0289501417428255,0.0325395092368125,0.0109419794381768,4086864.5,1104175232.0,2565.44580078125,88616,2899.107666015625,89095,0.0,10169.146484375
0.05,correlation_topology_neighbor_fill,5,5,length_group,overall,mid,True,86222,86222,831,45.62345886230469,110.31397247314452,0.0286353006958961,0.0358744524419307,0.0107925303055766,3933745.75,1049250368.0,2448.346923828125,85501,3088.574951171875,86094,0.0,10221.326171875
0.05,correlation_topology_neighbor_fill,5,5,length_group,overall,short,True,26267,26267,255,46.05069732666016,113.19695281982422,0.1225978955626487,0.0336284786462783,0.0118001828239849,1209613.625,336573504.0,3197.720947265625,26083,882.2095336914062,26234,0.0,9592.8134765625
0.05,correlation_topology_neighbor_fill,5,5,overall,overall,overall,True,201671,201671,1889,45.76871871948242,111.11632537841795,0.0410165563225746,0.0341067872941494,0.0108710282315582,9230223.0,2489999104.0,8211.5146484375,200200,6869.89111328125,201423,0.0,10221.326171875
0.05,correlation_topology_neighbor_fill,6,6,flow_group,high_flow,overall,True,67260,67260,453,60.34663391113281,129.16818237304688,0.0152910584583878,0.0154817150905728,0.0190300190471805,4058914.5,1122194048.0,1028.4765625,67260,1041.3001708984375,67260,2911.889892578125,9699.4912109375
0.05,correlation_topology_neighbor_fill,6,6,flow_group,low_flow,overall,True,69329,69329,978,29.9405460357666,91.1133270263672,0.0400558486580848,0.0584514886140823,0.0612076863333981,2075748.125,575544320.0,2725.840576171875,68051,4035.89990234375,69047,0.0,1488.5928955078125
0.05,correlation_topology_neighbor_fill,6,6,flow_group,mid_flow,overall,True,66941,66941,570,45.67253494262695,108.52787017822266,0.0206562504172325,0.0205542538315057,0.0762510749685903,3057365.25,788451072.0,1382.75,66941,1375.92236328125,66941,1488.5931396484375,2911.889404296875
0.05,correlation_topology_neighbor_fill,6,6,length_group,overall,long,True,90908,90908,999,45.30397415161133,108.66500091552734,0.0272630658000707,0.0331448651850223,0.0121302123463787,4118493.75,1073449152.0,2461.82763671875,90299,3008.890869140625,90780,0.0,8958.2109375
0.05,correlation_topology_neighbor_fill,6,6,length_group,overall,mid,True,86872,86872,775,44.47457885742188,109.88328552246094,0.0238018538802862,0.0304243192076683,0.011328767987186,3863595.75,1048921728.0,2055.432861328125,86356,2639.522705078125,86757,0.0,9699.4912109375
0.05,correlation_topology_neighbor_fill,6,6,length_group,overall,short,True,25750,25750,227,46.98789978027344,118.86493682861328,0.024214019998908,0.0312982313334941,0.012531847093796,1209938.375,363818496.0,619.8062744140625,25597,804.7088623046875,25711,0.0,9485.029296875
0.05,correlation_topology_neighbor_fill,6,6,overall,overall,overall,True,203530,203530,2001,45.16300964355469,110.52305603027344,0.0253993403166532,0.0317499935626983,0.0113947271693636,9192027.0,2486189568.0,5137.0673828125,202252,6453.12255859375,203248,0.0,9699.4912109375
0.05,correlation_topology_neighbor_fill,7,7,flow_group,high_flow,overall,False,65790,65790,481,57.37469482421875,119.4084243774414,0.0145573010668158,0.0147079480811953,0.0176337641326536,3774681.25,938058240.0,957.724853515625,65790,967.6359252929688,65790,2911.894775390625,9683.4736328125
0.05,correlation_topology_neighbor_fill,7,7,flow_group,low_flow,overall,False,68014,68014,839,27.940444946289062,82.61418151855469,0.0477503463625907,0.0549023188650608,0.055498192716942,1900341.375,464202560.0,3194.78466796875,66906,3724.0791015625,67831,0.0,1488.59228515625
0.05,correlation_topology_neighbor_fill,7,7,flow_group,mid_flow,overall,False,69172,69172,711,43.10551834106445,101.90653228759766,0.0195095743983984,0.019617062062025,0.0715991994668086,2981695.0,718347136.0,1349.5162353515625,69172,1356.951416015625,69172,1488.595703125,2911.88720703125
0.05,correlation_topology_neighbor_fill,7,7,length_group,overall,long,False,89254,89254,827,42.2031135559082,98.55179595947266,0.023612393066287,0.0287981480360031,0.0109738547809873,3766796.75,866875520.0,2096.35546875,88782,2567.614013671875,89159,0.0,8980.599609375
0.05,correlation_topology_neighbor_fill,7,7,length_group,overall,mid,False,87631,87631,924,43.07363128662109,106.04759979248048,0.0317726619541645,0.0308171529322862,0.0109514006867471,3774585.5,985506432.0,2768.955810546875,87149,2698.904541015625,87578,0.0,9683.4736328125
0.05,correlation_topology_neighbor_fill,7,7,length_group,overall,short,False,26091,26091,280,42.74789810180664,101.392333984375,0.0245484970510005,0.0300179813057184,0.010556169089442,1115335.375,268226048.0,636.71435546875,25937,782.1484985351562,26056,0.0,9605.03125
0.05,correlation_topology_neighbor_fill,7,7,overall,overall,overall,False,202976,202976,2031,42.64897155761719,102.2134017944336,0.0272555593401193,0.0298268031328916,0.0105554479384425,8656718.0,2120607872.0,5502.025390625,201868,6048.6669921875,202793,0.0,9683.4736328125
0.05,correlation_topology_neighbor_fill,8,8,flow_group,high_flow,overall,False,65645,65645,495,61.29730224609375,124.9708480834961,0.0156599674373865,0.0158213824033737,0.0169961121206197,4023861.5,1025224768.0,1027.99853515625,65645,1038.5946044921875,65645,2911.896728515625,10264.8046875
0.05,correlation_topology_neighbor_fill,8,8,flow_group,low_flow,overall,False,68153,68153,846,34.028865814208984,100.18838500976562,0.0499292612075805,0.0645131319761276,0.0673041803312565,2319169.25,684100224.0,3337.870849609375,66852,4381.47412109375,67916,0.0,1488.5908203125
0.05,correlation_topology_neighbor_fill,8,8,flow_group,mid_flow,overall,False,68293,68293,805,51.35254669189453,115.47280883789062,0.0231055226176977,0.0233106836676597,0.0811330898877271,3507019.5,910616768.0,1577.9454345703125,68293,1591.95654296875,68293,1488.59326171875,2911.844970703125
0.05,correlation_topology_neighbor_fill,8,8,length_group,overall,long,False,90660,90660,1045,48.49967956542969,114.19845581054688,0.0318403281271457,0.0360462516546249,0.0128527883999677,4396981.0,1182323200.0,2865.024658203125,89981,3262.47412109375,90508,0.0,8885.111328125
0.05,correlation_topology_neighbor_fill,8,8,length_group,overall,mid,False,85357,85357,863,49.158485412597656,112.5582504272461,0.0280481278896331,0.0338701196014881,0.0109654546631865,4196021.0,1081418624.0,2380.949462890625,84888,2889.324462890625,85306,0.0,10264.8046875
0.05,correlation_topology_neighbor_fill,8,8,length_group,overall,short,False,26074,26074,238,48.21079254150391,116.88080596923828,0.0269218161702156,0.0330348275601863,0.0114657964263612,1257048.25,356200128.0,697.8403930664062,25921,860.2268676757812,26040,0.0,10193.8671875
0.05,correlation_topology_neighbor_fill,8,8,overall,overall,overall,False,202091,202091,2146,48.74067306518555,113.8603057861328,0.0296021420508623,0.0347381085157394,0.0110923012422035,9850051.0,2619941888.0,5943.81396484375,200790,7012.02587890625,201854,0.0,10264.8046875
0.05,correlation_topology_neighbor_fill,9,9,flow_group,high_flow,overall,False,66007,66007,401,66.20333862304688,137.6289520263672,0.0168030653148889,0.0169893354177474,0.0212139822505385,4369884.0,1250286848.0,1109.119873046875,66007,1121.4150390625,66007,2911.89208984375,9399.544921875
0.05,correlation_topology_neighbor_fill,9,9,flow_group,low_flow,overall,False,67277,67277,981,34.87556838989258,107.65428924560548,0.0550675205886364,0.0680268630385398,0.0723195383821587,2346323.5,779703168.0,3631.207275390625,65941,4561.67724609375,67057,0.0,1488.592041015625
0.05,correlation_topology_neighbor_fill,9,9,flow_group,mid_flow,overall,False,69264,69264,591,52.04274368286133,116.01193237304688,0.0234804581850767,0.0234132762998342,0.0815097406983181,3604688.5,932208128.0,1626.3504638671875,69264,1621.6971435546875,69264,1488.5958251953125,2911.885009765625
0.05,correlation_topology_neighbor_fill,9,9,length_group,overall,long,False,90332,90332,907,51.83078384399414,124.44285583496094,0.0316224582493305,0.0366557575762271,0.0138681777061312,4681978.5,1398883456.0,2839.1591796875,89783,3309.025146484375,90273,0.0,8973.2666015625
0.05,correlation_topology_neighbor_fill,9,9,length_group,overall,mid,False,86248,86248,807,50.26301574707031,119.23524475097656,0.0324534624814987,0.0357514470815658,0.0126852146292197,4335084.5,1226191488.0,2778.892578125,85627,3078.44970703125,86107,0.0,9399.544921875
0.05,correlation_topology_neighbor_fill,9,9,length_group,overall,short,False,25968,25968,259,50.20924758911133,113.93970489501952,0.0290142502635717,0.035352025181055,0.0124299139954743,1303833.75,337123232.0,748.6256713867188,25802,917.3143920898438,25948,0.0,9166.572265625
0.05,correlation_topology_neighbor_fill,9,9,overall,overall,overall,False,202548,202548,1973,50.95531463623047,120.93251037597656,0.0316416397690773,0.0361036993563175,0.0128657835438966,10320897.0,2962198016.0,6366.677734375,201212,7304.7890625,202328,0.0,9399.544921875
0.05,correlation_topology_neighbor_fill,10,10,flow_group,high_flow,overall,False,68019,68019,443,69.34136199951172,146.331298828125,0.0176230166107416,0.0178230609744787,0.0198781863989272,4716530.0,1456480640.0,1198.699951171875,68019,1212.3067626953125,68019,2911.89794921875,10273.298828125
0.05,correlation_topology_neighbor_fill,10,10,flow_group,low_flow,overall,False,68300,68300,867,33.20204544067383,96.88431549072266,0.0456063486635685,0.0615869164466857,0.0650846381810986,2267699.75,641102784.0,3061.326171875,67125,4193.453125,68090,0.0,1488.589599609375
0.05,correlation_topology_neighbor_fill,10,10,flow_group,mid_flow,overall,False,66436,66436,711,53.527862548828125,121.75202941894533,0.0242443848401308,0.0241375416517257,0.0855435499137525,3556177.0,984817792.0,1610.699951171875,66436,1603.6016845703125,66436,1488.59521484375,2911.87060546875
0.05,correlation_topology_neighbor_fill,10,10,length_group,overall,long,False,90649,90649,910,51.60628509521485,123.8383560180664,0.0288842413574457,0.0334576517343521,0.0131077901143281,4678058.0,1390187392.0,2604.463134765625,90169,3029.925048828125,90560,0.0,9447.69140625
0.05,correlation_topology_neighbor_fill,10,10,length_group,overall,mid,False,86270,86270,873,51.88952255249024,121.0649871826172,0.0286921113729476,0.0354022458195686,0.0117844315840575,4476509.0,1264436224.0,2459.889404296875,85734,3050.682373046875,86172,0.0,10273.298828125
0.05,correlation_topology_neighbor_fill,10,10,length_group,overall,short,False,25836,25836,238,53.63988876342773,128.67572021484375,0.0314045138657093,0.0359801016747951,0.0139600465469305,1385840.125,427778016.0,806.3737182617188,25677,928.75439453125,25813,0.0,9217.427734375
0.05,correlation_topology_neighbor_fill,10,10,overall,overall,overall,False,202755,202755,2021,51.98592376708984,123.29878997802734,0.0291235540062189,0.0346064418554306,0.012001869315869,10540406.0,3082401536.0,5870.72607421875,201580,7009.36181640625,202545,0.0,10273.298828125
0.05,correlation_topology_neighbor_fill,11,11,flow_group,high_flow,overall,False,67456,67456,351,63.03639221191406,133.2115020751953,0.0158663224428892,0.0160361547023057,0.0182441733576988,4252183.0,1197027328.0,1070.2786865234375,67456,1081.73486328125,67456,2911.890869140625,10213.482421875
0.05,correlation_topology_neighbor_fill,11,11,flow_group,low_flow,overall,False,68546,68546,727,30.222963333129883,84.92534637451172,0.0387837439775466,0.0540468655526638,0.0570509359782603,2071663.25,494375264.0,2617.47607421875,67489,3695.02197265625,68367,0.0,1488.588134765625
0.05,correlation_topology_neighbor_fill,11,11,flow_group,mid_flow,overall,False,67326,67326,591,48.17155075073242,112.38330078125,0.0216842088848352,0.0216437745839357,0.0789605968058594,3243197.75,850327808.0,1459.9110107421875,67326,1457.188720703125,67326,1488.5933837890625,2911.876708984375
0.05,correlation_topology_neighbor_fill,11,11,length_group,overall,long,False,92064,92064,704,47.97932434082031,116.06226348876952,0.0248200688511133,0.031444925814867,0.0121133572553295,4417168.5,1240143360.0,2271.65673828125,91525,2891.455322265625,91953,0.0,9581.345703125
0.05,correlation_topology_neighbor_fill,11,11,length_group,overall,mid,False,85724,85724,757,46.14021301269531,108.16659545898438,0.0266372356563806,0.0298116784542799,0.0113341196646669,3955323.5,1002971904.0,2272.715576171875,85321,2553.78759765625,85664,0.0,9543.44921875
0.05,correlation_topology_neighbor_fill,11,11,length_group,overall,short,False,25540,25540,208,46.7718391418457,108.12985229492188,0.023728359490633,0.0308907404541969,0.0105869719874713,1194552.75,298615328.0,603.2935180664062,25425,788.702392578125,25532,0.0,10213.482421875
0.05,correlation_topology_neighbor_fill,11,11,overall,overall,overall,False,203328,203328,1669,47.0522689819336,111.80626678466795,0.0254493523389101,0.0306865684688091,0.0109469289872378,9567044.0,2541730304.0,5147.666015625,202271,6233.94580078125,203149,0.0,10213.482421875
0.05,correlation_topology_neighbor_fill,12,12,flow_group,high_flow,overall,False,67936,67936,422,62.48282241821289,133.7099151611328,0.0158185847103595,0.0160504225641489,0.0199196556289733,4244833.0,1214583040.0,1074.6513671875,67936,1090.4014892578125,67936,2911.892333984375,9624.353515625
0.05,correlation_topology_neighbor_fill,12,12,flow_group,low_flow,overall,False,67584,67584,842,30.61681365966797,92.49443817138672,0.0426739417016506,0.0588426366448402,0.0621356101277556,2069206.75,578196096.0,2835.59814453125,66448,3965.8759765625,67398,0.0,1488.58984375
0.05,correlation_topology_neighbor_fill,12,12,flow_group,mid_flow,overall,False,67333,67333,545,47.9712028503418,109.30500793457033,0.0215644650161266,0.0214827079325914,0.0767975355019372,3230045.0,804466688.0,1452.0001220703125,67333,1446.4951171875,67333,1488.5943603515625,2911.88232421875
0.05,correlation_topology_neighbor_fill,12,12,length_group,overall,long,False,91238,91238,869,47.62281799316406,113.70691680908205,0.0287689920514822,0.0317352563142776,0.011814499189424,4345010.5,1179640064.0,2610.75732421875,90749,2892.541748046875,91146,0.0,9624.353515625
0.05,correlation_topology_neighbor_fill,12,12,length_group,overall,mid,False,85902,85902,734,46.91924285888672,113.91399383544922,0.0247312616556882,0.0320855863392353,0.0126636442400023,4030456.75,1114698496.0,2112.32177734375,85411,2753.74560546875,85825,0.0,8995.3564453125
0.05,correlation_topology_neighbor_fill,12,12,length_group,overall,short,False,25713,25713,206,45.44848251342773,108.53720092773438,0.0250096078962087,0.0333314500749111,0.011920477066438,1168616.875,302907488.0,639.1705322265625,25557,856.4849853515625,25696,0.0,9105.10546875
0.05,correlation_topology_neighbor_fill,12,12,overall,overall,overall,False,202853,202853,1809,47.04926681518555,113.15293884277344,0.0265830270946025,0.0320859961211681,0.0117569391709345,9544085.0,2597246208.0,5362.24853515625,201717,6502.77294921875,202667,0.0,9624.353515625
0.05,correlation_topology_neighbor_fill,13,13,flow_group,high_flow,overall,False,68413,68413,405,64.40785217285156,139.66407775878906,0.0162924490869045,0.0164885595440864,0.019280158247433,4406334.5,1334467712.0,1114.6153564453125,68413,1128.0318603515625,68413,2911.894287109375,10155.822265625
0.05,correlation_topology_neighbor_fill,13,13,flow_group,low_flow,overall,False,67161,67161,875,29.636350631713867,91.3665008544922,0.0417371392250061,0.054515317082405,0.0613777773677585,1990407.0,560649088.0,2758.19873046875,66085,3649.52783203125,66945,0.0,1488.592529296875
0.05,correlation_topology_neighbor_fill,13,13,flow_group,mid_flow,overall,False,67854,67854,616,49.228782653808594,113.65116119384766,0.0220893453806638,0.0220147240906953,0.0798510952065944,3340369.75,876442112.0,1498.8504638671875,67854,1493.787109375,67854,1488.5936279296875,2911.88232421875
0.05,correlation_topology_neighbor_fill,13,13,length_group,overall,long,False,90831,90831,852,47.457557678222656,115.97272491455078,0.0290870834141969,0.0303812567144632,0.0129287437074257,4310617.5,1221647232.0,2628.54150390625,90368,2756.764892578125,90739,0.0,8970.146484375
0.05,correlation_topology_neighbor_fill,13,13,length_group,overall,mid,False,86554,86554,782,48.34076690673828,117.18358612060548,0.0243160054087638,0.0302999876439571,0.0122118683569033,4184086.75,1188558848.0,2093.826904296875,86109,2619.312744140625,86446,0.0,9595.876953125
0.05,correlation_topology_neighbor_fill,13,13,length_group,overall,short,False,26043,26043,262,47.70597076416016,117.79318237304688,0.0250935442745685,0.0343977138400077,0.0115985864356595,1242406.625,361352736.0,649.2954711914062,25875,895.269287109375,26027,0.0,10155.822265625
0.05,correlation_topology_neighbor_fill,13,13,overall,overall,overall,False,203428,203428,1896,47.86514663696289,116.72306060791016,0.026546137407422,0.0308611094951629,0.0114932161626133,9737111.0,2771558656.0,5371.6640625,202352,6271.34765625,203212,0.0,10155.822265625
0.05,correlation_topology_neighbor_fill,14,14,flow_group,high_flow,overall,False,67897,67897,404,62.84799957275391,134.7276611328125,0.0159163065254688,0.0161046870052814,0.0184785905890079,4267190.5,1232435200.0,1080.66943359375,67897,1093.4599609375,67897,2911.905029296875,10202.9189453125
0.05,correlation_topology_neighbor_fill,14,14,flow_group,low_flow,overall,False,65792,65792,881,31.92491149902344,97.11653900146484,0.0519936345517635,0.0587487146258354,0.0652405282049427,2100403.75,620525248.0,3362.688232421875,64675,3853.034423828125,65585,0.0,1488.5921630859375
0.05,correlation_topology_neighbor_fill,14,14,flow_group,mid_flow,overall,False,66670,66670,589,49.21541213989258,116.70018005371094,0.0221955198794603,0.0221486072987318,0.0819935341426497,3281191.5,907974208.0,1479.7752685546875,66670,1476.647705078125,66670,1488.597900390625,2911.883056640625
0.05,correlation_topology_neighbor_fill,14,14,length_group,overall,long,False,89104,89104,907,49.32684326171875,121.58661651611328,0.0306691266596317,0.0324221327900886,0.0119168462640755,4395219.0,1317251584.0,2717.59130859375,88610,2886.3154296875,89023,0.0,10202.9189453125
