missing_rate,method,chunk_index,day_index,file_name,output_path,missing_count,fallback_count,non_mask_positions_preserved,validation_passed,status,source,write_duration_seconds,file_size_bytes,output_mtime_utc
0.05,zero_fill,25,25,node_flow_chunk_025.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_025.parquet,201967,0,True,True,completed,recomputed,1.2060262999999622,57127586,2026-06-16T00:56:48.338537455+00:00
0.05,zero_fill,26,26,node_flow_chunk_026.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_026.parquet,201555,0,True,True,completed,recomputed,1.1777832000000217,57131781,2026-06-16T00:57:00.377063513+00:00
0.05,zero_fill,27,27,node_flow_chunk_027.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_027.parquet,201873,0,True,True,completed,recomputed,1.1453975000000014,57160254,2026-06-16T00:57:11.790100098+00:00
0.05,zero_fill,28,28,node_flow_chunk_028.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_028.parquet,201348,0,True,True,completed,recomputed,1.2036487999999963,57117356,2026-06-16T00:57:23.259671926+00:00
0.05,zero_fill,29,29,node_flow_chunk_029.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_029.parquet,202176,0,True,True,completed,recomputed,1.1287565000000086,57075303,2026-06-16T00:57:34.632226706+00:00
0.05,zero_fill,30,30,node_flow_chunk_030.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_030.parquet,201313,0,True,True,completed,recomputed,1.0536862000000156,57055018,2026-06-16T00:57:45.995004654+00:00
0.05,zero_fill,31,31,node_flow_chunk_031.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_031.parquet,201664,0,True,True,completed,recomputed,1.877180299999964,57065967,2026-06-16T00:58:00.688371181+00:00
0.05,zero_fill,32,32,node_flow_chunk_032.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_032.parquet,201328,0,True,True,completed,recomputed,1.1148640000000114,57101698,2026-06-16T00:58:11.633444786+00:00
0.05,zero_fill,33,33,node_flow_chunk_033.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_033.parquet,201347,0,True,True,completed,recomputed,1.2597837999999797,57110180,2026-06-16T00:58:22.929001093+00:00
0.05,zero_fill,34,34,node_flow_chunk_034.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_034.parquet,200732,0,True,True,completed,recomputed,1.173517000000004,57140446,2026-06-16T00:58:34.132644414+00:00
0.05,zero_fill,35,35,node_flow_chunk_035.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_035.parquet,201556,0,True,True,completed,recomputed,1.0179408000000194,57120340,2026-06-16T00:58:44.760477543+00:00
0.05,zero_fill,36,36,node_flow_chunk_036.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_036.parquet,201609,0,True,True,completed,recomputed,1.167158900000004,57138250,2026-06-16T00:58:55.346677065+00:00
0.05,zero_fill,37,37,node_flow_chunk_037.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_037.parquet,202455,0,True,True,completed,recomputed,1.0389335000000417,57635985,2026-06-16T00:59:06.612168789+00:00
0.05,zero_fill,38,38,node_flow_chunk_038.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_038.parquet,200907,0,True,True,completed,recomputed,1.1367866999999592,57147150,2026-06-16T00:59:17.556344271+00:00
0.05,zero_fill,39,39,node_flow_chunk_039.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_039.parquet,201903,0,True,True,completed,recomputed,0.9539040999999884,57130185,2026-06-16T00:59:27.882330656+00:00
0.05,zero_fill,40,40,node_flow_chunk_040.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_040.parquet,201747,0,True,True,completed,recomputed,1.1150621999999544,57112870,2026-06-16T00:59:38.606051207+00:00
0.05,zero_fill,41,41,node_flow_chunk_041.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_041.parquet,201774,0,True,True,completed,recomputed,1.0512466999999788,57131235,2026-06-16T00:59:49.172238111+00:00
0.05,zero_fill,42,42,node_flow_chunk_042.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_042.parquet,201305,0,True,True,completed,recomputed,1.0791325000000145,57108706,2026-06-16T01:00:00.284154415+00:00
0.05,zero_fill,43,43,node_flow_chunk_043.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_043.parquet,201650,0,True,True,completed,recomputed,1.1836959999999976,57068402,2026-06-16T01:00:11.696707487+00:00
0.05,zero_fill,44,44,node_flow_chunk_044.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_044.parquet,201564,0,True,True,completed,recomputed,1.0547961999999984,57075797,2026-06-16T01:00:22.950925589+00:00
0.05,zero_fill,45,45,node_flow_chunk_045.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_045.parquet,202263,0,True,True,completed,recomputed,1.0495381999999722,57092317,2026-06-16T01:00:34.170433044+00:00
0.05,zero_fill,46,46,node_flow_chunk_046.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_046.parquet,203061,0,True,True,completed,recomputed,1.2084578999999849,57077577,2026-06-16T01:00:45.623849392+00:00
0.05,zero_fill,47,47,node_flow_chunk_047.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_047.parquet,200960,0,True,True,completed,recomputed,1.1810944000000063,57162894,2026-06-16T01:00:56.326072931+00:00
0.05,zero_fill,48,48,node_flow_chunk_048.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_048.parquet,202539,0,True,True,completed,recomputed,1.2409370000000308,57200167,2026-06-16T01:01:07.554258585+00:00
0.05,zero_fill,49,49,node_flow_chunk_049.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_049.parquet,201654,0,True,True,completed,recomputed,1.17337550000002,57207231,2026-06-16T01:01:18.543097496+00:00
0.05,zero_fill,50,50,node_flow_chunk_050.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_050.parquet,201708,0,True,True,completed,recomputed,1.162128800000005,57167552,2026-06-16T01:01:29.818119287+00:00
0.05,zero_fill,51,51,node_flow_chunk_051.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_051.parquet,201723,0,True,True,completed,recomputed,1.1784112000000275,57099517,2026-06-16T01:01:41.001038312+00:00
0.05,zero_fill,52,52,node_flow_chunk_052.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_052.parquet,201285,0,True,True,completed,recomputed,1.1125126000000591,57135341,2026-06-16T01:01:51.749871254+00:00
0.05,zero_fill,53,53,node_flow_chunk_053.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_053.parquet,201806,0,True,True,completed,recomputed,1.0417096999999558,57183235,2026-06-16T01:02:02.390561342+00:00
0.05,zero_fill,54,54,node_flow_chunk_054.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_054.parquet,202079,0,True,True,completed,recomputed,1.1126295000000257,57304433,2026-06-16T01:02:13.582056761+00:00
0.05,zero_fill,55,55,node_flow_chunk_055.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_055.parquet,201843,0,True,True,completed,recomputed,1.1206390999999485,57267203,2026-06-16T01:02:25.114951134+00:00
0.05,zero_fill,56,56,node_flow_chunk_056.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_056.parquet,200828,0,True,True,completed,recomputed,1.076651199999901,57296945,2026-06-16T01:02:36.599470377+00:00
0.05,zero_fill,57,57,node_flow_chunk_057.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_057.parquet,201977,0,True,True,completed,recomputed,1.2421154999999544,57303451,2026-06-16T01:02:47.940985203+00:00
0.05,zero_fill,58,58,node_flow_chunk_058.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_058.parquet,201793,0,True,True,completed,recomputed,1.172206899999992,57269326,2026-06-16T01:02:59.539199829+00:00
0.05,zero_fill,59,59,node_flow_chunk_059.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_059.parquet,202653,0,True,True,completed,recomputed,1.2454283999999234,57217274,2026-06-16T01:03:11.088680267+00:00
0.05,zero_fill,60,60,node_flow_chunk_060.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p05__mixed_short_mid_long__seed_42__method_zero_fill\node_flow_chunk_060.parquet,201527,0,True,True,completed,recomputed,1.248518900000022,57248105,2026-06-16T01:03:23.250619411+00:00
0.1,forward_fill,0,0,node_flow_chunk_000.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_000.parquet,404164,4195,True,True,completed,recomputed,1.4194996999999605,57518470,2026-06-16T01:03:36.980469704+00:00
0.1,forward_fill,1,1,node_flow_chunk_001.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_001.parquet,403099,0,True,True,completed,recomputed,1.8464100999999573,57321681,2026-06-16T01:04:01.603466511+00:00
0.1,forward_fill,2,2,node_flow_chunk_002.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_002.parquet,403608,0,True,True,completed,recomputed,1.7348809000000074,57204386,2026-06-16T01:04:19.632717609+00:00
0.1,forward_fill,3,3,node_flow_chunk_003.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_003.parquet,404620,0,True,True,completed,recomputed,1.8262064999998984,57194991,2026-06-16T01:04:38.197297335+00:00
0.1,forward_fill,4,4,node_flow_chunk_004.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_004.parquet,403525,0,True,True,completed,recomputed,1.804002700000069,57211098,2026-06-16T01:04:56.906925201+00:00
0.1,forward_fill,5,5,node_flow_chunk_005.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_005.parquet,403011,0,True,True,completed,recomputed,1.878734799999961,57278388,2026-06-16T01:05:15.465294123+00:00
0.1,forward_fill,6,6,node_flow_chunk_006.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_006.parquet,403398,0,True,True,completed,recomputed,1.975826199999915,57301896,2026-06-16T01:05:36.237019300+00:00
0.1,forward_fill,7,7,node_flow_chunk_007.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_007.parquet,404352,0,True,True,completed,recomputed,1.78838989999997,57364093,2026-06-16T01:05:54.959277391+00:00
0.1,forward_fill,8,8,node_flow_chunk_008.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_008.parquet,404492,0,True,True,completed,recomputed,1.6962226000000555,57208593,2026-06-16T01:06:12.688666821+00:00
0.1,forward_fill,9,9,node_flow_chunk_009.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_009.parquet,402680,0,True,True,completed,recomputed,1.0385205000000042,57212622,2026-06-16T01:06:26.344333172+00:00
0.1,forward_fill,10,10,node_flow_chunk_010.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_010.parquet,403643,0,True,True,completed,recomputed,1.074198299999921,57257932,2026-06-16T01:06:38.377428293+00:00
0.1,forward_fill,11,11,node_flow_chunk_011.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_011.parquet,402731,0,True,True,completed,recomputed,1.1805751999999077,57212515,2026-06-16T01:06:50.795433283+00:00
0.1,forward_fill,12,12,node_flow_chunk_012.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_012.parquet,403906,0,True,True,completed,recomputed,1.0566186999999445,57207247,2026-06-16T01:07:02.691494942+00:00
0.1,forward_fill,13,13,node_flow_chunk_013.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_013.parquet,403189,0,True,True,completed,recomputed,1.027170999999953,57258049,2026-06-16T01:07:14.730399132+00:00
0.1,forward_fill,14,14,node_flow_chunk_014.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_014.parquet,404079,0,True,True,completed,recomputed,1.1570471999999654,57259849,2026-06-16T01:07:26.934792995+00:00
0.1,forward_fill,15,15,node_flow_chunk_015.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_015.parquet,403642,0,True,True,completed,recomputed,1.1745295000000624,57190345,2026-06-16T01:07:39.125779389+00:00
0.1,forward_fill,16,16,node_flow_chunk_016.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_016.parquet,403551,0,True,True,completed,recomputed,1.0911414000000832,57238363,2026-06-16T01:07:53.121664524+00:00
0.1,forward_fill,17,17,node_flow_chunk_017.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_017.parquet,402305,0,True,True,completed,recomputed,1.668358499999954,57369766,2026-06-16T01:08:09.877424002+00:00
0.1,forward_fill,18,18,node_flow_chunk_018.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_018.parquet,403556,0,True,True,completed,recomputed,1.6153151999999409,57369309,2026-06-16T01:08:25.329188108+00:00
0.1,forward_fill,19,19,node_flow_chunk_019.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_019.parquet,403912,0,True,True,completed,recomputed,1.3284115000000156,57380137,2026-06-16T01:08:40.363474131+00:00
0.1,forward_fill,20,20,node_flow_chunk_020.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_020.parquet,403698,0,True,True,completed,recomputed,1.3278411000000006,57470961,2026-06-16T01:08:54.695175648+00:00
0.1,forward_fill,21,21,node_flow_chunk_021.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_021.parquet,404230,0,True,True,completed,recomputed,1.5498560000000907,57417927,2026-06-16T01:09:09.610801697+00:00
0.1,forward_fill,22,22,node_flow_chunk_022.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_022.parquet,403565,0,True,True,completed,recomputed,1.4054257000000234,57380143,2026-06-16T01:09:24.672808170+00:00
0.1,forward_fill,23,23,node_flow_chunk_023.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_023.parquet,402617,0,True,True,completed,recomputed,1.4202236000000994,57356150,2026-06-16T01:09:39.563643217+00:00
0.1,forward_fill,24,24,node_flow_chunk_024.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_024.parquet,403869,0,True,True,completed,recomputed,1.3412878999999975,57385819,2026-06-16T01:09:54.260479212+00:00
0.1,forward_fill,25,25,node_flow_chunk_025.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_025.parquet,403136,0,True,True,completed,recomputed,1.34088040000006,57380219,2026-06-16T01:10:08.475909948+00:00
0.1,forward_fill,26,26,node_flow_chunk_026.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_026.parquet,403679,0,True,True,completed,recomputed,1.2657955000001948,57381004,2026-06-16T01:10:21.876693964+00:00
0.1,forward_fill,27,27,node_flow_chunk_027.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_027.parquet,403061,0,True,True,completed,recomputed,1.857218200000034,57390953,2026-06-16T01:10:37.124250174+00:00
0.1,forward_fill,28,28,node_flow_chunk_028.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_028.parquet,403517,0,True,True,completed,recomputed,1.212142000000085,57383930,2026-06-16T01:10:52.178900719+00:00
0.1,forward_fill,29,29,node_flow_chunk_029.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_029.parquet,403612,0,True,True,completed,recomputed,1.2431401999999707,57330568,2026-06-16T01:11:05.067003012+00:00
0.1,forward_fill,30,30,node_flow_chunk_030.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_030.parquet,404009,0,True,True,completed,recomputed,1.1585508999999092,57303483,2026-06-16T01:11:18.339161634+00:00
0.1,forward_fill,31,31,node_flow_chunk_031.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_031.parquet,403140,0,True,True,completed,recomputed,1.1301628999999591,57303820,2026-06-16T01:11:31.151807070+00:00
0.1,forward_fill,32,32,node_flow_chunk_032.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_032.parquet,403485,0,True,True,completed,recomputed,1.1831529000000955,57358144,2026-06-16T01:11:43.761777639+00:00
0.1,forward_fill,33,33,node_flow_chunk_033.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_033.parquet,403679,0,True,True,completed,recomputed,1.149340299999949,57354981,2026-06-16T01:11:56.059247017+00:00
0.1,forward_fill,34,34,node_flow_chunk_034.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_034.parquet,403573,0,True,True,completed,recomputed,1.0842150999999376,57390446,2026-06-16T01:12:07.945560694+00:00
0.1,forward_fill,35,35,node_flow_chunk_035.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_035.parquet,404318,0,True,True,completed,recomputed,1.1435113,57386000,2026-06-16T01:12:20.223450661+00:00
0.1,forward_fill,36,36,node_flow_chunk_036.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\real_data_structured_missingness_setting\imputed_datasets\mechanism_node_subset_temporal_outage__rate_0p10__mixed_short_mid_long__seed_42__method_forward_fill\node_flow_chunk_036.parquet,403610,0,True,True,completed,recomputed,1.2031392999999753,57380651,2026-06-16T01:12:32.765823603+00:00
