cell_id,region_id,pooled_row,pooled_col,centroid_lon,centroid_lat,source_node_count,mean_total_flow,flow_mean,flow_std,flow_min,flow_max,flow_cv,lag1_autocorr,valid_sample_count,is_valid_cell,invalid_reason
182,182,6,2,116.141194,39.86056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
183,183,6,3,116.159194,39.86056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
184,184,6,4,116.177194,39.86056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
185,185,6,5,116.195194,39.86056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
186,186,6,6,116.213194,39.86056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
187,187,6,7,116.231194,39.86056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
188,188,6,8,116.249194,39.86056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
189,189,6,9,116.267194,39.86056970750988,162,386043.95278880635,386043.95278880635,25884.656625458676,290639.09375,442384.90625,0.0670510609956878,0.9645134607077788,5844,True,
190,190,6,10,116.285194,39.86056970750988,197,470460.7324165386,470460.7324165386,32934.51294653798,357056.0625,540099.1875,0.07000480736695848,0.972904455533758,5844,True,
191,191,6,11,116.303194,39.86056970750988,146,332095.83365618595,332095.83365618595,25863.65504269796,242974.578125,393297.84375,0.07788009490499731,0.9648479242041511,5844,True,
192,192,6,12,116.321194,39.86056970750988,73,202296.46998004185,202296.46998004185,9483.19914598029,162033.0625,217415.5625,0.046877729240237774,0.9077956504665231,5844,True,
193,193,6,13,116.339194,39.86056970750988,27,57848.1113111152,57848.1113111152,3501.75363433714,31748.658203125,68413.2578125,0.060533586230745215,0.8627270524982914,5844,True,
194,194,6,14,116.357194,39.86056970750988,334,804239.9404243511,804239.9404243511,34543.83859374669,652114.25,868810.8125,0.04295215501920968,0.9565861993670369,5844,True,
195,195,6,15,116.375194,39.86056970750988,562,1463634.763725239,1463634.763725239,57410.81213878697,1271379.125,1568055.25,0.039224821356842555,0.9731823737746068,5844,True,
196,196,6,16,116.393194,39.86056970750988,490,1161455.7359118853,1161455.7359118853,80373.38809870227,921730.8125,1283240.875,0.06920056065296307,0.9773240709220332,5844,True,
197,197,6,17,116.411194,39.86056970750988,356,773194.3147839822,773194.3147839822,36628.54629217237,642968.1875,843426.1875,0.04737301554319599,0.9581814514461318,5844,True,
198,198,6,18,116.429194,39.86056970750988,77,151846.64622555926,151846.64622555926,6835.664992174397,99672.4765625,162190.21875,0.045016898048709085,0.7282243080638272,5844,True,
199,199,6,19,116.447194,39.86056970750988,41,82516.92942334784,82516.92942334784,4288.894842560054,57704.2890625,92039.953125,0.051975938422964725,0.9303275528461433,5844,True,
200,200,6,20,116.465194,39.86056970750988,82,226408.17695259137,226408.17695259137,8781.052927109014,192309.25,241974.03125,0.038784168687280754,0.9380337240934221,5844,True,
201,201,6,21,116.483194,39.86056970750988,148,363482.3249018101,363482.3249018101,37361.561973699085,251215.5625,431453.75,0.10278783702561552,0.9762443095648554,5844,True,
202,202,6,22,116.501194,39.86056970750988,307,751050.9375960553,751050.9375960553,26006.48875029581,659571.875,805838.875,0.0346267975292551,0.9550416838508006,5844,True,
203,203,6,23,116.519194,39.86056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
204,204,6,24,116.537194,39.86056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
205,205,6,25,116.555194,39.86056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
206,206,6,26,116.573194,39.86056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
207,207,6,27,116.591194,39.86056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
208,208,6,28,116.609194,39.86056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
209,209,6,29,116.627194,39.86056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
210,210,7,0,116.105194,39.87856970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
211,211,7,1,116.123194,39.87856970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
212,212,7,2,116.141194,39.87856970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
213,213,7,3,116.159194,39.87856970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
214,214,7,4,116.177194,39.87856970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
215,215,7,5,116.195194,39.87856970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
216,216,7,6,116.213194,39.87856970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
217,217,7,7,116.231194,39.87856970750988,13,37962.900588072065,37962.900588072065,2594.5523874776923,24849.0234375,44916.6875,0.06834441908511332,0.7262062796853702,5844,True,
218,218,7,8,116.249194,39.87856970750988,182,417496.1715814976,417496.1715814976,11587.122857996372,347701.15625,451459.875,0.027753842182800713,0.8227772481927781,5844,True,
219,219,7,9,116.267194,39.87856970750988,43,108968.59443439421,108968.59443439421,11278.817526738905,68742.1015625,140492.890625,0.10350521253652993,0.9452390031319553,5844,True,
220,220,7,10,116.285194,39.87856970750988,132,266126.97491621843,266126.97491621843,13771.64110455456,208889.46875,298088.0625,0.0517483848034951,0.9387547706188086,5844,True,
221,221,7,11,116.303194,39.87856970750988,421,1088317.7151746072,1088317.7151746072,62267.50613334646,886257.375,1184290.625,0.057214456095990684,0.9806383507467215,5844,True,
222,222,7,12,116.321194,39.87856970750988,48,97159.78422237876,97159.78422237876,2130.5897058359624,78356.9453125,103606.6484375,0.02192872002432077,0.7078351820335801,5844,True,
223,223,7,13,116.339194,39.87856970750988,12,35362.42693257983,35362.42693257983,617.5584552733177,24259.828125,35994.08984375,0.017463689821140462,0.6805442844554985,5844,True,
224,224,7,14,116.357194,39.87856970750988,214,553433.8839171362,553433.8839171362,15478.701106305783,446332.75,575062.75,0.02796847384325199,0.9410676813717034,5844,True,
225,225,7,15,116.375194,39.87856970750988,172,463388.5299639259,463388.5299639259,21841.674247117324,382148.75,503809.4375,0.047134689002374885,0.9397851498957039,5844,True,
226,226,7,16,116.393194,39.87856970750988,310,702182.7104358778,702182.7104358778,18479.470088013353,628164.0,736531.75,0.026317181857898893,0.9364111008762049,5844,True,
227,227,7,17,116.411194,39.87856970750988,215,587541.8100239071,587541.8100239071,32442.062456303025,458494.46875,646983.3125,0.05521660229589952,0.951679298160837,5844,True,
228,228,7,18,116.429194,39.87856970750988,246,648300.2594561133,648300.2594561133,16144.170923531425,561592.125,670813.0625,0.024902305202030083,0.9121159055712823,5844,True,
229,229,7,19,116.447194,39.87856970750988,348,694351.3322233607,694351.3322233607,36732.14016673259,586067.3125,754805.4375,0.0529013749410025,0.9650031621348326,5844,True,
230,230,7,20,116.465194,39.87856970750988,340,841524.9167840676,841524.9167840676,42060.34190428295,692020.8125,902592.375,0.04998110105285865,0.9636978366628335,5844,True,
231,231,7,21,116.483194,39.87856970750988,205,511823.77041175717,511823.77041175717,56235.71158228303,358739.75,592528.3125,0.1098731923627579,0.9819786763629237,5844,True,
232,232,7,22,116.501194,39.87856970750988,55,142701.8994113943,142701.8994113943,2570.6045997255937,124546.1328125,146068.640625,0.018013807877320653,0.8282028804225278,5844,True,
233,233,7,23,116.519194,39.87856970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
234,234,7,24,116.537194,39.87856970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
235,235,7,25,116.555194,39.87856970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
236,236,7,26,116.573194,39.87856970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
237,237,7,27,116.591194,39.87856970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
238,238,7,28,116.609194,39.87856970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
239,239,7,29,116.627194,39.87856970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
240,240,8,0,116.105194,39.89656970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
241,241,8,1,116.123194,39.89656970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
242,242,8,2,116.141194,39.89656970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
243,243,8,3,116.159194,39.89656970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
244,244,8,4,116.177194,39.89656970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
245,245,8,5,116.195194,39.89656970750988,112,216678.8890507599,216678.8890507599,10789.650124085072,173319.5,240856.5,0.049795576169663,0.9159830219635033,5844,True,
246,246,8,6,116.213194,39.89656970750988,147,364974.9263095543,364974.9263095543,16200.808755933209,303030.9375,392567.25,0.0443888267058446,0.9582907080418929,5844,True,
247,247,8,7,116.231194,39.89656970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
248,248,8,8,116.249194,39.89656970750988,54,144321.40081086705,144321.40081086705,16617.331293544597,78154.1484375,167545.25,0.11514114469635436,0.9533101819539981,5844,True,
249,249,8,9,116.267194,39.89656970750988,166,440694.64150550717,440694.64150550717,44434.650729970366,292016.0625,510215.0625,0.10082866126570565,0.9731484277226773,5844,True,
250,250,8,10,116.285194,39.89656970750988,102,286998.35823567706,286998.35823567706,11057.23560333145,228236.09375,305334.28125,0.03852717371383525,0.9105670864228727,5844,True,
251,251,8,11,116.303194,39.89656970750988,27,60793.56173689378,60793.56173689378,6126.684234090321,33151.6015625,72940.78125,0.10077850448384275,0.9477327733111607,5844,True,
252,252,8,12,116.321194,39.89656970750988,391,910447.2362427425,910447.2362427425,39092.2621923972,744549.125,984957.75,0.04293742749302438,0.9468372421214624,5844,True,
253,253,8,13,116.339194,39.89656970750988,244,526901.1618105362,526901.1618105362,32649.75518550369,395207.25,586680.4375,0.06196561623305726,0.9420582238824933,5844,True,
254,254,8,14,116.357194,39.89656970750988,514,1184289.2397007344,1184289.2397007344,81597.78896767412,929800.375,1369526.5,0.0689002198384354,0.9682795859398212,5844,True,
255,255,8,15,116.375194,39.89656970750988,428,1112280.6876921107,1112280.6876921107,80959.15153157404,894135.0,1268866.625,0.07278661980507592,0.9650443827874413,5844,True,
256,256,8,16,116.393194,39.89656970750988,251,705750.4568551485,705750.4568551485,65932.53367286491,493425.71875,789830.0625,0.09342187884179749,0.9704123336337459,5844,True,
257,257,8,17,116.411194,39.89656970750988,503,1366918.5187201162,1366918.5187201162,59998.846170544224,1161697.25,1486578.875,0.04389350597629097,0.9411355372986822,5844,True,
258,258,8,18,116.429194,39.89656970750988,611,1519621.4647797132,1519621.4647797132,79210.98789261407,1308691.625,1671925.25,0.05212547317110753,0.9686723615630077,5844,True,
259,259,8,19,116.447194,39.89656970750988,509,1121371.7812286543,1121371.7812286543,76511.72579770806,869368.25,1243577.0,0.06823047189030956,0.9737608546792558,5844,True,
260,260,8,20,116.465194,39.89656970750988,449,1118163.0165001708,1118163.0165001708,103975.84520922288,765018.75,1263368.875,0.0929880917852795,0.9805395957312368,5844,True,
261,261,8,21,116.483194,39.89656970750988,404,916879.6764429645,916879.6764429645,97914.35717492661,613422.9375,1063932.5,0.1067908469241956,0.9833427268566844,5844,True,
262,262,8,22,116.501194,39.89656970750988,194,381052.54060472164,381052.54060472164,27692.997052799874,278315.53125,433007.9375,0.07267500961639495,0.9601910864493947,5844,True,
263,263,8,23,116.519194,39.89656970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
264,264,8,24,116.537194,39.89656970750988,6,14477.903767403357,14477.903767403357,1866.1754275645296,9361.3330078125,20045.5,0.1288981787381525,0.957668930093566,5844,True,
265,265,8,25,116.555194,39.89656970750988,82,159403.58591348617,159403.58591348617,11981.732010053556,115583.125,179249.328125,0.0751660129939389,0.967416698367978,5844,True,
266,266,8,26,116.573194,39.89656970750988,52,104108.90237443434,104108.90237443434,4639.3355263317235,82962.4609375,118159.078125,0.04456233252412993,0.909052766557732,5844,True,
267,267,8,27,116.591194,39.89656970750988,74,200878.14275422643,200878.14275422643,10095.837521611393,160949.53125,223117.59375,0.05025851684602445,0.9337894836224031,5844,True,
268,268,8,28,116.609194,39.89656970750988,37,82601.0424484503,82601.0424484503,6235.650400931731,56019.53125,97645.9765625,0.07549118287245926,0.9455043723363984,5844,True,
269,269,8,29,116.627194,39.89656970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
270,270,9,0,116.105194,39.91456970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
271,271,9,1,116.123194,39.91456970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
272,272,9,2,116.141194,39.91456970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
273,273,9,3,116.159194,39.91456970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
274,274,9,4,116.177194,39.91456970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
275,275,9,5,116.195194,39.91456970750988,196,487301.3025849556,487301.3025849556,30934.162193211792,367042.6875,542317.875,0.06348056536914091,0.9542246795631948,5844,True,
276,276,9,6,116.213194,39.91456970750988,94,169125.0534721333,169125.0534721333,30469.349182501566,95987.2578125,229730.40625,0.18015869652051283,0.9670144836099528,5844,True,
277,277,9,7,116.231194,39.91456970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
278,278,9,8,116.249194,39.91456970750988,118,348567.4248260331,348567.4248260331,11374.28168455108,284102.25,363343.75,0.032631510790854544,0.8938919394985767,5844,True,
279,279,9,9,116.267194,39.91456970750988,237,650465.9139504355,650465.9139504355,70708.81050085873,440016.75,754902.0,0.10870486674916933,0.9820333449413914,5844,True,
280,280,9,10,116.285194,39.91456970750988,314,848267.8618724386,848267.8618724386,23353.392127548886,730248.875,889070.3125,0.027530681259100607,0.9290549323018391,5844,True,
281,281,9,11,116.303194,39.91456970750988,247,596183.9114103056,596183.9114103056,76287.90104603364,388834.25,692735.875,0.12796034845282966,0.9799817040063806,5844,True,
282,282,9,12,116.321194,39.91456970750988,86,165964.96983062243,165964.96983062243,6055.271054003469,131598.453125,175079.34375,0.036485235771038,0.8522734701422118,5844,True,
283,283,9,13,116.339194,39.91456970750988,194,455619.5255560536,455619.5255560536,12342.798154267502,387558.125,481267.0625,0.027090143117119336,0.8619985546463069,5844,True,
284,284,9,14,116.357194,39.91456970750988,698,1914353.015390198,1914353.015390198,107014.85050077384,1572611.125,2056486.5,0.055901314773420335,0.9715306061711113,5844,True,
285,285,9,15,116.375194,39.91456970750988,330,742898.709272541,742898.709272541,25874.616338354506,546059.4375,777459.625,0.03482926543739909,0.9325494667125399,5844,True,
286,286,9,16,116.393194,39.91456970750988,218,542616.8087164874,542616.8087164874,20942.57655938048,423714.75,571652.125,0.03859551754196173,0.9341801193393905,5844,True,
287,287,9,17,116.411194,39.91456970750988,546,1292549.847827015,1292549.847827015,35974.03423926315,1099304.125,1350871.0,0.027831835112387588,0.9531383854622051,5844,True,
288,288,9,18,116.429194,39.91456970750988,698,1702061.2329234972,1702061.2329234972,78704.93853114908,1446559.375,1819865.75,0.046240955970757745,0.9694889100876057,5844,True,
289,289,9,19,116.447194,39.91456970750988,663,1659179.471332821,1659179.471332821,38846.188318986475,1315587.625,1716224.125,0.023412891124901202,0.9552931776371621,5844,True,
290,290,9,20,116.465194,39.91456970750988,667,1953917.7736296107,1953917.7736296107,86680.38767587033,1612853.375,2059067.25,0.0443623518070836,0.9733530123127799,5844,True,
291,291,9,21,116.483194,39.91456970750988,495,1203770.7567558915,1203770.7567558915,89218.68740750306,954644.125,1328188.25,0.07411601162994144,0.9816416754912269,5844,True,
292,292,9,22,116.501194,39.91456970750988,245,499795.04914830945,499795.04914830945,16787.971439286248,421684.25,532965.875,0.03358971135847441,0.9038263245945971,5844,True,
293,293,9,23,116.519194,39.91456970750988,156,385464.1164243938,385464.1164243938,15848.221292711387,287114.03125,410873.0,0.04111464755713496,0.9451138022028195,5844,True,
294,294,9,24,116.537194,39.91456970750988,12,31960.16937155802,31960.16937155802,841.4708045383819,24168.6796875,33302.609375,0.026328734205245584,0.7310934410295701,5844,True,
295,295,9,25,116.555194,39.91456970750988,109,251553.2476733265,251553.2476733265,3684.7810303436045,231011.03125,265079.75,0.014648115515999045,0.747585321881854,5844,True,
296,296,9,26,116.573194,39.91456970750988,82,224388.78472400102,224388.78472400102,9548.042035081928,152168.03125,238275.0625,0.04255133360085733,0.9329330117950174,5844,True,
297,297,9,27,116.591194,39.91456970750988,217,667850.4359951332,667850.4359951332,17969.324061385658,570417.375,697465.375,0.026906209972911665,0.9465906212332532,5844,True,
298,298,9,28,116.609194,39.91456970750988,127,424997.2063054986,424997.2063054986,11016.408963581329,365830.84375,444412.0625,0.025921132657193185,0.9256451454906361,5844,True,
299,299,9,29,116.627194,39.91456970750988,11,23234.583578974823,23234.583578974823,2650.0774891343895,10732.40234375,30617.962890625,0.11405745578037678,0.8492409781212829,5844,True,
300,300,10,0,116.105194,39.93256970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
301,301,10,1,116.123194,39.93256970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
302,302,10,2,116.141194,39.93256970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
303,303,10,3,116.159194,39.93256970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
304,304,10,4,116.177194,39.93256970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
305,305,10,5,116.195194,39.93256970750988,60,160169.83212997354,160169.83212997354,4364.580964544357,125032.296875,165535.765625,0.027249706804978208,0.8485839199950275,5844,True,
306,306,10,6,116.213194,39.93256970750988,23,35261.634614037685,35261.634614037685,5816.936510806132,10971.935546875,58025.40625,0.16496502713151037,0.8647179824910494,5844,True,
307,307,10,7,116.231194,39.93256970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
308,308,10,8,116.249194,39.93256970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
309,309,10,9,116.267194,39.93256970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
310,310,10,10,116.285194,39.93256970750988,24,58494.01830887925,58494.01830887925,4732.847589605925,29388.228515625,73730.2578125,0.08091165090785857,0.8385953970667459,5844,True,
311,311,10,11,116.303194,39.93256970750988,405,882958.6840420082,882958.6840420082,97549.61806002446,564669.75,1009052.75,0.11048038806692723,0.9789454564409289,5844,True,
312,312,10,12,116.321194,39.93256970750988,334,872995.4781314037,872995.4781314037,53157.677095137646,653231.5,985731.75,0.06089112535716517,0.964424823540837,5844,True,
313,313,10,13,116.339194,39.93256970750988,470,1227163.6914916325,1227163.6914916325,34317.638706031714,1084821.875,1304055.5,0.02796500494919158,0.9338477160250565,5844,True,
314,314,10,14,116.357194,39.93256970750988,656,1609398.7267759563,1609398.7267759563,88383.7312829242,1335273.375,1723797.875,0.05491723698575292,0.9740125858611256,5844,True,
315,315,10,15,116.375194,39.93256970750988,372,775498.0176635075,775498.0176635075,19415.4643499564,632597.375,810006.625,0.025036123765284555,0.9119710665202296,5844,True,
316,316,10,16,116.393194,39.93256970750988,255,534937.7154947916,534937.7154947916,20042.68687106829,417862.8125,564979.6875,0.03746732804683583,0.9420489115046053,5844,True,
317,317,10,17,116.411194,39.93256970750988,343,832213.722079918,832213.722079918,19898.59236053555,723984.6875,873506.8125,0.023910435303570583,0.9269254096530636,5844,True,
318,318,10,18,116.429194,39.93256970750988,711,1857832.2866077528,1857832.2866077528,94299.98030991424,1557965.875,1981110.125,0.05075806949296708,0.9759068989622343,5844,True,
319,319,10,19,116.447194,39.93256970750988,479,1027168.1986210725,1027168.1986210725,26032.728298039594,875787.3125,1067613.25,0.025344172778116934,0.9459667471224005,5844,True,
320,320,10,20,116.465194,39.93256970750988,390,1063884.5254119707,1063884.5254119707,53367.50246570603,869525.25,1137507.625,0.050162871243042466,0.9751649622741311,5844,True,
321,321,10,21,116.483194,39.93256970750988,80,203399.37482656678,203399.37482656678,9097.05384077661,154624.5,216826.90625,0.04472508260427755,0.9267458682774529,5844,True,
322,322,10,22,116.501194,39.93256970750988,15,24603.14050693199,24603.14050693199,687.4504302191841,21394.06640625,26061.98046875,0.02794157233811242,0.8916058997523226,5844,True,
323,323,10,23,116.519194,39.93256970750988,95,236749.8809500939,236749.8809500939,17387.336250934928,177723.84375,261425.65625,0.0734417951179461,0.9662971782438547,5844,True,
324,324,10,24,116.537194,39.93256970750988,37,72598.1165137786,72598.1165137786,11227.02001742948,37570.3203125,97501.4765625,0.1546461610377822,0.9513295005664841,5844,True,
325,325,10,25,116.555194,39.93256970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
326,326,10,26,116.573194,39.93256970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
327,327,10,27,116.591194,39.93256970750988,35,93344.04128778176,93344.04128778176,1809.6957098487026,78450.96875,96573.15625,0.01938737261513427,0.8072622487886703,5844,True,
328,328,10,28,116.609194,39.93256970750988,35,112709.74280785733,112709.74280785733,2418.8667697939713,99752.7890625,117960.25,0.021461026434223616,0.7838763712095929,5844,True,
329,329,10,29,116.627194,39.93256970750988,36,68352.13370434704,68352.13370434704,10227.769085627266,33934.9375,106728.3125,0.14963350127249653,0.7365043872798654,5844,True,
330,330,11,0,116.105194,39.95056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
331,331,11,1,116.123194,39.95056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
332,332,11,2,116.141194,39.95056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
333,333,11,3,116.159194,39.95056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
334,334,11,4,116.177194,39.95056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
335,335,11,5,116.195194,39.95056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
336,336,11,6,116.213194,39.95056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
337,337,11,7,116.231194,39.95056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
338,338,11,8,116.249194,39.95056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
339,339,11,9,116.267194,39.95056970750988,161,357266.5588338883,357266.5588338883,41221.98703468635,237894.3125,462064.8125,0.1153815995799724,0.9664545384800066,5844,True,
340,340,11,10,116.285194,39.95056970750988,100,235771.42678449454,235771.42678449454,4613.227370418388,199423.96875,243544.3125,0.01956652438056067,0.862891705417589,5844,True,
341,341,11,11,116.303194,39.95056970750988,320,729651.7734801912,729651.7734801912,61303.12181857226,534449.1875,803683.9375,0.08401695719339813,0.9771021469522627,5844,True,
342,342,11,12,116.321194,39.95056970750988,179,416823.245058487,416823.245058487,22349.833527528204,312045.90625,466997.21875,0.05361945091232175,0.9205978300773122,5844,True,
343,343,11,13,116.339194,39.95056970750988,303,738026.6275187841,738026.6275187841,11344.776822178324,648707.5,771913.0625,0.015371771693819515,0.8330212136381597,5844,True,
344,344,11,14,116.357194,39.95056970750988,293,642370.162082693,642370.162082693,58031.20298672285,444645.03125,746985.5625,0.09033919445849421,0.959607230488293,5844,True,
345,345,11,15,116.375194,39.95056970750988,467,1044649.2435749659,1044649.2435749659,52451.03384441125,867293.4375,1125976.25,0.0502092297170627,0.9668791619823729,5844,True,
346,346,11,16,116.393194,39.95056970750988,233,462966.5881841274,462966.5881841274,44812.6226085928,309342.125,528900.875,0.09679450688733131,0.9630039265707423,5844,True,
347,347,11,17,116.411194,39.95056970750988,354,818298.0094881319,818298.0094881319,59518.48029323402,614628.3125,894910.375,0.07273448010763765,0.9677050214911694,5844,True,
348,348,11,18,116.429194,39.95056970750988,527,1227871.4970969944,1227871.4970969944,37629.794163854815,1077434.75,1284620.375,0.03064636181621723,0.9647060877113193,5844,True,
349,349,11,19,116.447194,39.95056970750988,513,1212811.432046192,1212811.432046192,63973.52377331213,1022906.375,1312837.25,0.05274812067476916,0.9747256754199105,5844,True,
350,350,11,20,116.465194,39.95056970750988,349,857253.5034900103,857253.5034900103,30301.687153286177,728023.8125,900158.8125,0.0353474054406583,0.9547962541779,5844,True,
351,351,11,21,116.483194,39.95056970750988,81,136719.96949042648,136719.96949042648,9959.625316291169,93521.046875,154299.734375,0.0728468953980316,0.9298205495004196,5844,True,
352,352,11,22,116.501194,39.95056970750988,120,242114.9162424223,242114.9162424223,5048.236187010247,202348.921875,257356.859375,0.02085057899512313,0.7603796328956979,5844,True,
353,353,11,23,116.519194,39.95056970750988,12,22873.29048565307,22873.29048565307,1418.569497061151,12842.349609375,26062.853515625,0.062018601912607524,0.8678849686199677,5844,True,
354,354,11,24,116.537194,39.95056970750988,16,34851.854934775765,34851.854934775765,4270.329786928568,22564.724609375,48821.58984375,0.12252804893513893,0.9401202136152923,5844,True,
355,355,11,25,116.555194,39.95056970750988,0,0.0,0.0,0.0,0.0,0.0,0.0,,0,False,inactive_region;no_source_nodes;all_zero_series
