seed,method,client_id,mse,rmse,mae,mape,r2
42,FedAvg,0,6.638260364532471,2.5764821684871935,2.0637621879577637,2.6599913835525513,0.4357432772695179
42,FedAvg,1,18.082881927490234,4.252397197756841,3.437189817428589,5.485328659415245,0.35028710856680023
42,FedAvg,2,88.39189147949219,9.401696202254792,7.542752742767334,8.044544607400894,0.1044536640112329
42,FedAvg,3,15.071471214294434,3.882199275448703,2.9777400493621826,4.11263182759285,0.770672346673599
42,FedAvg,4,120.3146743774414,10.968804601114991,8.1261568069458,98.79974722862244,0.343496709982805
42,Proposed,0,6.206177234649658,2.4912200293530193,1.9946894645690918,2.5650061666965485,0.47247064666746375
42,Proposed,1,17.872814178466797,4.227625122745251,3.4160683155059814,5.428241565823555,0.3578347336073414
42,Proposed,2,89.22534942626953,9.445917077037546,7.537904739379883,8.023563772439957,0.09600954606985879
42,Proposed,3,15.107603073120117,3.886850019375602,2.972804546356201,4.092297330498695,0.7701225356433208
42,Proposed,4,117.57355499267578,10.843134002338797,7.937016487121582,96.38070464134216,0.3584538476142187
42,Independent,0,10.989954948425293,3.3151100959734796,2.7030208110809326,3.5091787576675415,0.06584624655020022
42,Independent,1,25.19182586669922,5.019145930006341,4.032126426696777,6.5585218369960785,0.09486463338549811
42,Independent,2,138.96238708496094,11.788230871719511,10.276283264160156,11.562275141477585,-0.40790351407238523
42,Independent,3,37.40325927734375,6.115820409180092,4.585710525512695,6.157196685671806,0.43087152027806086
42,Independent,4,138.25411987304688,11.758151209822353,8.434873580932617,52.91222333908081,0.24560924815405283
2024,FedAvg,0,9.225235939025879,3.0373073501089545,2.4507088661193848,3.0692048370838165,0.11041397646441609
2024,FedAvg,1,35.8331413269043,5.986078960964706,4.460161209106445,7.318548858165741,0.13542098776703348
2024,FedAvg,2,78.78337860107422,8.876000146522882,7.144165992736816,7.820263504981995,0.08496061599632554
2024,FedAvg,3,20.585193634033203,4.53709087786802,3.4433071613311768,4.390977323055267,0.7200853702575963
2024,FedAvg,4,93.36275482177734,9.662440417502058,6.033595561981201,100.62922239303589,0.5342252858484069
2024,Proposed,0,8.347003936767578,2.889118193630641,2.3144495487213135,2.8971321880817413,0.19510148190790466
2024,Proposed,1,35.20277786254883,5.933192889376581,4.388432025909424,7.186531275510788,0.15063039190910066
2024,Proposed,2,77.83134460449219,8.822207467776542,7.073404788970947,7.7301062643527985,0.09601807687092712
2024,Proposed,3,20.726659774780273,4.552654146185527,3.437908887863159,4.375576227903366,0.7181617149482388
2024,Proposed,4,87.93855285644531,9.377555803963276,5.774162769317627,94.6036696434021,0.5612859571356141
2024,Independent,0,16.811817169189453,4.100221600010109,3.420372724533081,4.285231232643127,-0.6211571077221016
2024,Independent,1,58.223960876464844,7.630462690850722,6.274492263793945,10.566437989473343,-0.40482277392391675
2024,Independent,2,115.81868743896484,10.761909098248546,9.208109855651855,10.472287237644196,-0.34519063726724397
2024,Independent,3,30.66596794128418,5.537686154097592,4.333507061004639,5.496619641780853,0.5830083731374345
2024,Independent,4,116.15011596679688,10.77729631989382,7.97383451461792,85.78739762306213,0.4205421418805053
3407,FedAvg,0,7.3353776931762695,2.7083902401936597,2.190396547317505,2.740543894469738,0.45374315954539846
3407,FedAvg,1,23.80220603942871,4.878750458819216,3.5117552280426025,5.472653731703758,0.20416276271246703
3407,FedAvg,2,89.04713439941406,9.43647891956603,6.7405524253845215,7.147438079118729,0.16800572610808806
3407,FedAvg,3,18.51609230041504,4.303032918816104,3.2598280906677246,4.950264096260071,0.7158986783018331
3407,FedAvg,4,129.1258544921875,11.363355776010337,7.61081075668335,253.70769500732422,0.5617510699684063
3407,Proposed,0,7.00723123550415,2.64711753337553,2.1396071910858154,2.6743249967694283,0.47817983132199526
3407,Proposed,1,23.810293197631836,4.8795792029264,3.5128018856048584,5.462855100631714,0.2038923469368995
3407,Proposed,2,90.2542953491211,9.500226068316538,6.789435863494873,7.187304645776749,0.1567268311361334
3407,Proposed,3,18.417438507080078,4.291554322979039,3.2603232860565186,4.943970590829849,0.7174123658204441
3407,Proposed,4,123.00192260742188,11.09062318390729,7.404271125793457,245.2913761138916,0.5825355029792899
3407,Independent,0,11.04029369354248,3.3226937405578747,2.725053548812866,3.432949259877205,0.17784235648740154
3407,Independent,1,27.993122100830078,5.290852681830224,4.05491828918457,6.46468847990036,0.06403761300985222
3407,Independent,2,112.51374053955078,10.607249433267363,8.546392440795898,9.526019543409348,-0.051249784474308724
3407,Independent,3,36.8086051940918,6.067009575902431,4.248749256134033,6.316556036472321,0.4352277354589297
3407,Independent,4,107.02745056152344,10.34540722067157,7.52416467666626,202.00624465942383,0.6367523001364346
1234,FedAvg,0,9.957756042480469,3.155591235011352,2.4851291179656982,3.2881800085306168,0.3563423767116437
1234,FedAvg,1,19.12206268310547,4.37287807777732,3.2488694190979004,5.088251084089279,0.30877613427906836
1234,FedAvg,2,79.97380065917969,8.942807202393423,7.232773780822754,7.8462086617946625,0.10490976515825234
1234,FedAvg,3,20.166900634765625,4.490757245138688,3.5065760612487793,5.060256272554398,0.7304739299936632
1234,FedAvg,4,201.34375,14.189564827717586,11.397436141967773,348.54302406311035,0.5443266517811288
1234,Proposed,0,9.472249031066895,3.0777019074411505,2.4176366329193115,3.1977154314517975,0.3877248891201105
1234,Proposed,1,18.857261657714844,4.342494865594529,3.216935634613037,5.029259994626045,0.3183480954765543
1234,Proposed,2,80.11070251464844,8.950458229311415,7.208456039428711,7.814495265483856,0.10337760132335017
1234,Proposed,3,19.786334991455078,4.448183336088462,3.474612236022949,5.0095874816179276,0.735560084675662
1234,Proposed,4,189.2922821044922,13.758353175598169,10.976984977722168,325.0218152999878,0.571601093862151
1234,Independent,0,19.097814559936523,4.370104639472209,3.5348219871520996,4.685480147600174,-0.23446046797649567
1234,Independent,1,24.802642822265625,4.980225177867525,3.8240392208099365,6.074818968772888,0.10343462176221807
1234,Independent,2,107.2757568359375,10.3574010657084,8.84662914276123,10.063908249139786,-0.20066164575741396
1234,Independent,3,25.583484649658203,5.058011926603001,3.6988790035247803,5.295844748616219,0.6580824774926723
1234,Independent,4,154.85757446289062,12.444178336189603,9.155202865600586,250.12192726135254,0.6495323600035583
5678,FedAvg,0,6.090791702270508,2.467952937612569,2.003204107284546,2.730569988489151,0.47876199038502143
5678,FedAvg,1,18.314464569091797,4.279540228703523,3.373631477355957,5.620930343866348,0.2265644343758796
5678,FedAvg,2,95.24822235107422,9.759519575833343,7.400575637817383,7.837366312742233,0.19031857726886192
5678,FedAvg,3,25.311168670654297,5.031020639060657,3.668992519378662,5.033625662326813,0.6850016126497981
5678,FedAvg,4,153.07211303710938,12.37223153020947,9.340597152709961,37.88240849971771,0.3411488530268795
5678,Proposed,0,5.519733428955078,2.349411294123504,1.8970236778259277,2.581208199262619,0.5276320358015758
5678,Proposed,1,17.726320266723633,4.210263681377169,3.3170716762542725,5.4989974945783615,0.2514021472243896
5678,Proposed,2,95.76628112792969,9.786024786803356,7.340193748474121,7.738657295703888,0.18591467445510468
5678,Proposed,3,25.052785873413086,5.005275803930597,3.664354085922241,4.99616302549839,0.6882172077563236
5678,Proposed,4,146.70266723632812,12.112087649795477,9.054422378540039,35.90182363986969,0.3685641492470335
5678,Independent,0,14.017756462097168,3.7440294419378124,3.006467342376709,4.119665548205376,-0.19961217078074367
5678,Independent,1,32.037376403808594,5.660156923956136,4.577176570892334,7.819069921970367,-0.3529660716042411
5678,Independent,2,126.59625244140625,11.25150000850581,9.220223426818848,10.30677706003189,-0.07616310905746171
5678,Independent,3,34.00331497192383,5.831236144414307,4.337421417236328,5.749085545539856,0.5768275590867034
5678,Independent,4,159.60629272460938,12.633538408720234,8.13136100769043,26.626920700073242,0.31302446812066775
