节点ID,node_flow_reference,flow_group,node_history_q95
1520479658,1365.947090524142,low_flow,1365.947090524142
1520479661,1445.8900826876281,low_flow,1445.8900826876281
1520479662,1403.5965726258326,low_flow,1403.5965726258326
1520479668,2896.676217501281,mid_flow,2896.676217501281
1520479671,1365.2647384893698,low_flow,1365.2647384893698
1520479672,1451.121476970735,low_flow,1451.121476970735
1520479674,2908.747592613345,mid_flow,2908.747592613345
1520479676,1471.5439583199923,mid_flow,1471.5439583199923
1520479680,2949.6004938844776,high_flow,2949.6004938844776
1520479691,1473.3597372086322,mid_flow,1473.3597372086322
1520479695,2877.4228835809427,mid_flow,2877.4228835809427
1520479696,1476.0280921810963,mid_flow,1476.0280921810963
1520479697,2822.7540223168544,mid_flow,2822.7540223168544
1520479702,1355.8347848360656,low_flow,1355.8347848360656
1520479705,2166.069962298284,mid_flow,2166.069962298284
1520479709,1422.1988155177382,low_flow,1422.1988155177382
1520479710,3068.9026199090677,high_flow,3068.9026199090677
1520479711,2380.5908903528434,mid_flow,2380.5908903528434
1520479713,1289.0637066950565,low_flow,1289.0637066950565
1520479714,1382.3561101194289,low_flow,1382.3561101194289
1520479718,2111.5943743596313,mid_flow,2111.5943743596313
1520479720,2356.9986692334783,mid_flow,2356.9986692334783
1520479721,2877.54736328125,mid_flow,2877.54736328125
1520479723,1283.412630675269,low_flow,1283.412630675269
1520479725,2731.9455126152666,mid_flow,2731.9455126152666
1520479726,1408.256579789959,low_flow,1408.256579789959
1520479731,2914.2446269050974,mid_flow,2914.2446269050974
1520479734,2833.394359150871,mid_flow,2833.394359150871
1520479735,3127.615764680456,high_flow,3127.615764680456
1520479737,1476.9531900374616,mid_flow,1476.9531900374616
1520479741,1427.8642918320952,low_flow,1427.8642918320952
1520479745,1475.7248825323386,mid_flow,1475.7248825323386
1520479748,1376.76103135406,low_flow,1376.76103135406
1520479750,2046.5235075403432,mid_flow,2046.5235075403432
1520479751,2940.203197041496,mid_flow,2940.203197041496
1520479754,4393.716048443904,high_flow,4393.716048443904
1520479768,4095.4813192398824,high_flow,4095.4813192398824
1520479771,1474.5358596551614,mid_flow,1474.5358596551614
1520479773,2863.7815801901897,mid_flow,2863.7815801901897
1520479774,3155.179003105789,high_flow,3155.179003105789
1520479784,1462.6740022252818,low_flow,1462.6740022252818
1520479793,5649.33502897669,high_flow,5649.33502897669
1520479794,1243.8442672979636,low_flow,1243.8442672979636
1520479799,1477.3618094022156,mid_flow,1477.3618094022156
1520479802,2846.0386202452614,mid_flow,2846.0386202452614
1520479803,6631.17486472208,high_flow,6631.17486472208
1520479808,2147.5047967629353,mid_flow,2147.5047967629353
1520479812,1399.2535770603868,low_flow,1399.2535770603868
1520479814,2088.1302039975026,mid_flow,2088.1302039975026
1520479816,3679.7384333376026,high_flow,3679.7384333376026
1520479817,1485.1714847752305,mid_flow,1485.1714847752305
1520479819,1489.7257770475794,mid_flow,1489.7257770475794
1520479824,2803.890188748719,mid_flow,2803.890188748719
