round,method,client_id,train_loss,val_mse,val_rmse,val_mae
12,FedAvg,2,0.7538169610428378,116.86795806884766,10.810548462906388,8.57119083404541
12,FedAvg,3,0.2484331526318375,26.91805648803711,5.188261412846996,3.9104650020599365
12,FedAvg,4,0.38814798719394283,185.56834411621094,13.622347232258138,9.771500587463379
13,FedAvg,0,0.153593867423942,9.581459045410156,3.09539319722231,2.507131814956665
13,FedAvg,1,0.2539678463915817,42.75831604003906,6.538984327863087,4.655773162841797
13,FedAvg,2,0.7817443930647023,111.60517883300781,10.564335229109677,8.164787292480469
13,FedAvg,3,0.2884553459529974,26.90965461730957,5.187451649635837,3.88859224319458
13,FedAvg,4,0.3580991612828296,182.63925170898438,13.514409040316353,8.82495403289795
14,FedAvg,0,0.15485696201441718,8.94812297821045,2.9913413342864184,2.4364938735961914
14,FedAvg,1,0.24989414534398488,42.782562255859375,6.5408380392622,4.66301155090332
14,FedAvg,2,0.7093733642362733,113.628173828125,10.659651674802747,8.10002326965332
14,FedAvg,3,0.2508751293834375,25.913604736328125,5.090540711587338,3.822274923324585
14,FedAvg,4,0.3790468492122911,171.0304718017578,13.077861897181734,8.629217147827148
15,FedAvg,0,0.1573712654778215,7.845053195953369,2.800902211065815,2.2636709213256836
15,FedAvg,1,0.2391144070638662,47.48421096801758,6.890878824070089,5.015481948852539
15,FedAvg,2,0.7052351542161984,122.10603332519531,11.050159877811511,8.829620361328125
15,FedAvg,3,0.23528406480137182,27.11982536315918,5.207669859270956,3.879371404647827
15,FedAvg,4,0.37015546256711024,152.1793212890625,12.33609830088357,8.391153335571289
1,Proposed,0,0.2967670885475235,36.577030181884766,6.047894690045848,5.291201591491699
1,Proposed,1,0.3405431954591882,80.98579406738281,8.999210746914576,7.113230228424072
1,Proposed,2,0.8620802471095648,141.00845336914062,11.87469803275606,9.846163749694824
1,Proposed,3,0.38697402148830645,38.91571807861328,6.238246394509701,5.012927532196045
1,Proposed,4,0.5043290380550467,265.187255859375,16.284571098416286,11.227365493774414
2,Proposed,0,0.23648186394425688,30.418567657470703,5.515303043121992,4.799662113189697
2,Proposed,1,0.3203050566821539,66.85623168945312,8.176566008383539,6.269693851470947
2,Proposed,2,0.8416328583684726,127.70439147949219,11.300636773186376,9.192258834838867
2,Proposed,3,0.34637742869708005,37.40970993041992,6.116347760749051,4.8943400382995605
2,Proposed,4,0.5049557907055624,257.5480041503906,16.04830222018487,11.005712509155273
3,Proposed,0,0.2072593088521332,25.488454818725586,5.04860919647437,4.263145446777344
3,Proposed,1,0.2995420713551572,46.309200286865234,6.8050863541078765,4.987892150878906
3,Proposed,2,0.8508752751758161,110.86343383789062,10.529170614910305,7.884645938873291
3,Proposed,3,0.29586190441433263,41.01870346069336,6.404584565816378,5.09295654296875
3,Proposed,4,0.5182290669553768,254.70541381835938,15.959492906053105,10.575464248657227
4,Proposed,0,0.1757888398209556,19.866397857666016,4.457173752240989,3.628221273422241
4,Proposed,1,0.2946598823664903,49.36251449584961,7.025846176500707,4.968472957611084
4,Proposed,2,0.8786882736553369,124.95048522949219,11.178125300312757,8.975624084472656
4,Proposed,3,0.27602534300210524,32.13627243041992,5.668886348342143,4.543948650360107
4,Proposed,4,0.42986324207382914,209.4125518798828,14.471093665645414,9.499383926391602
5,Proposed,0,0.16583330165027735,19.259357452392578,4.388548444804111,3.548584461212158
5,Proposed,1,0.27296762297801275,45.62558364868164,6.754671246528704,4.695240020751953
5,Proposed,2,0.8443093383815926,122.17867279052734,11.05344619521565,8.73537826538086
5,Proposed,3,0.3108327951358289,30.25031852722168,5.500028956943925,4.377103328704834
5,Proposed,4,0.3889661988486414,235.48590087890625,15.345549872158582,9.80931282043457
6,Proposed,0,0.2079926852913316,17.817712783813477,4.221103266186872,3.5766406059265137
6,Proposed,1,0.2847119485881148,35.328758239746094,5.9437999831543875,3.9755046367645264
6,Proposed,2,0.8428417609131312,112.66470336914062,10.614363069404618,7.6997785568237305
6,Proposed,3,0.27058697294215767,36.435359954833984,6.036170967992374,4.732455253601074
6,Proposed,4,0.44212785862987825,234.1990966796875,15.303564835674317,10.585408210754395
7,Proposed,0,0.17736459148293077,17.969350814819336,4.239027107110703,3.658867597579956
7,Proposed,1,0.26699753101466417,34.66666793823242,5.8878406855342496,3.9259018898010254
7,Proposed,2,0.8317597261377023,111.91071319580078,10.578785998204179,7.449420928955078
7,Proposed,3,0.2767900824546814,39.00028610229492,6.245020904872531,4.854798793792725
7,Proposed,4,0.3576395929970356,269.1938171386719,16.407127022689618,12.200019836425781
8,Proposed,0,0.19940179725999854,14.223462104797363,3.7714005495037735,3.092738151550293
8,Proposed,1,0.26889729434076476,55.04412078857422,7.419172513735896,5.360992908477783
8,Proposed,2,0.8152819900685393,119.53462219238281,10.93318902207324,8.78149127960205
