seed,method,client_id,mse,rmse,mae,mape,r2,final_loss,best_loss,communication_rounds,convergence_round,noise_std,experiment,scenario_type,scenario,dropout_rate,delay_rounds
2024,FedAvg,3,29.69186019897461,5.449023784034587,4.480257987976074,5.738735944032669,0.5962541849772738,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
2024,FedAvg,4,196.11854553222656,14.004233129030185,10.43299388885498,146.40302658081055,0.021589830943359534,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
2024,Proposed,0,15.179474830627441,3.8960845512677778,3.256840944290161,4.06682975590229,-0.4637511460469881,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
2024,Proposed,1,41.32075500488281,6.42812219896937,5.051882743835449,8.361504971981049,0.0030165005732702976,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
2024,Proposed,2,88.35536193847656,9.399753291362309,7.777543544769287,8.641906082630157,-0.02621447711397895,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
2024,Proposed,3,29.644630432128906,5.44468827685561,4.451415061950684,5.683530122041702,0.5968964210699161,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
2024,Proposed,4,191.5110321044922,13.838751103495293,10.263045310974121,143.3884859085083,0.04457628795651969,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
2024,FedAvg,0,18.090553283691406,4.2532991058343645,3.575040578842163,4.4638991355896,-0.7444653424986429,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
2024,FedAvg,1,43.31525802612305,6.581432824706414,5.18594217300415,8.601132780313492,-0.04510715047619973,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
2024,FedAvg,2,94.73636627197266,9.7332608242034,8.065248489379883,8.97672027349472,-0.10032736812701781,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
2024,FedAvg,3,31.201120376586914,5.585796306399555,4.55906867980957,5.808917060494423,0.5757314488950515,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
2024,FedAvg,4,219.64622497558594,14.820466422335903,11.591267585754395,150.40820837020874,-0.09578663253011288,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
2024,Proposed,0,16.7617244720459,4.0941085076052754,3.4113383293151855,4.26064059138298,-0.6163269248907943,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
2024,Proposed,1,41.79297637939453,6.464748748357861,5.056942939758301,8.363116532564163,-0.008377612894413522,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
2024,Proposed,2,92.45407104492188,9.615304001690319,7.924454689025879,8.794176578521729,-0.07381929404769338,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
2024,Proposed,3,30.735103607177734,5.54392492798899,4.500594615936279,5.713269859552383,0.5820682810629876,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
2024,Proposed,4,210.3699951171875,14.504137172447987,11.218564987182617,146.59515619277954,-0.049508699690455016,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
3407,FedAvg,0,10.097113609313965,3.1775955704453587,2.6213927268981934,3.2933395355939865,0.24808000054638224,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
3407,FedAvg,1,24.80137062072754,4.980097450926793,3.7397823333740234,5.949940159916878,0.1707553223877306,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
3407,FedAvg,2,90.96150207519531,9.53737396116957,7.164803504943848,7.803582400083542,0.15011917181234624,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
3407,FedAvg,3,22.635452270507812,4.757672989026023,3.559231758117676,5.493774637579918,0.6526933154253358,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
3407,FedAvg,4,188.60614013671875,13.73339506956378,9.455370903015137,301.08819007873535,0.3598770164068944,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
3407,Proposed,0,9.75207233428955,3.122830820632067,2.577327251434326,3.2359417527914047,0.2737747050408308,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
3407,Proposed,1,24.31705665588379,4.931232772429607,3.6863059997558594,5.852502956986427,0.186948596921522,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
3407,Proposed,2,90.79988098144531,9.528897154521362,7.145196437835693,7.775644212961197,0.1516293177161684,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
3407,Proposed,3,22.04456329345703,4.695163819661357,3.496551752090454,5.391417443752289,0.6617595883109958,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
3407,Proposed,4,185.76217651367188,13.629459876079899,9.46415901184082,296.1535692214966,0.3695292876553099,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
3407,FedAvg,0,9.607645034790039,3.0996201436288993,2.549391984939575,3.1981468200683594,0.28453013844388986,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
3407,FedAvg,1,24.57767677307129,4.957587797817734,3.6979262828826904,5.874016135931015,0.1782345005697067,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
3407,FedAvg,2,91.82870483398438,9.582729508547363,7.151165962219238,7.780615985393524,0.142016651272462,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
3407,FedAvg,3,27.009275436401367,5.1970448753499685,3.857034921646118,5.938202887773514,0.5855836068251786,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
3407,FedAvg,4,192.06735229492188,13.858836614049604,9.78351879119873,292.2037363052368,0.3481297151270517,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
