seed,method,client_id,mse,rmse,mae,mape,r2,final_loss,best_loss,communication_rounds,convergence_round,dropout_rate,experiment,scenario_type,scenario,delay_rounds,noise_std
2024,FedAvg,1,39.44704818725586,6.280688512197995,4.902861595153809,8.086804300546646,0.04822493111259085,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
2024,FedAvg,2,81.3387451171875,9.018799538585359,7.392249584197998,8.173807710409164,0.055281001528984186,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
2024,FedAvg,3,23.6643123626709,4.86459786237988,3.971252202987671,5.087332054972649,0.6782159627571845,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
2024,FedAvg,4,153.88641357421875,12.405096274282547,8.187714576721191,134.64889526367188,0.23228062184909237,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
2024,Proposed,0,13.010976791381836,3.6070731613569795,2.985966920852661,3.7335220724344254,-0.25464367497368534,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
2024,Proposed,1,39.08919143676758,6.252134950300383,4.88008451461792,8.04867148399353,0.05685931214924722,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
2024,Proposed,2,80.94782257080078,8.997100786964698,7.374139308929443,8.15349668264389,0.059821461603573045,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
2024,Proposed,3,23.595439910888672,4.857513758178012,3.9625632762908936,5.082042142748833,0.6791524640073456,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
2024,Proposed,4,149.35556030273438,12.221111254821894,7.972158908843994,133.47214460372925,0.2548844784983696,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
2024,FedAvg,0,14.844889640808105,3.8529066483381227,3.2001256942749023,3.999480977654457,-0.43148711912437787,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
2024,FedAvg,1,40.050079345703125,6.328513201827356,4.938924312591553,8.137413114309311,0.033674838508568006,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
2024,FedAvg,2,82.74391174316406,9.09636805231429,7.466206073760986,8.257653564214706,0.03896058960767612,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
2024,FedAvg,3,23.69839859008789,4.8681001006643125,3.977174997329712,5.078474804759026,0.6777524502440553,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
2024,FedAvg,4,166.3482666015625,12.897607010665292,8.748290061950684,138.52962255477905,0.17011004935822083,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
2024,Proposed,0,13.788285255432129,3.7132580378196356,3.0656750202178955,3.8316376507282257,-0.32959943948021175,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
2024,Proposed,1,39.01301193237305,6.246039699871675,4.851436138153076,7.97262117266655,0.05869737081310844,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
2024,Proposed,2,81.664794921875,9.036857580037156,7.3814826011657715,8.145568519830704,0.051494095503597404,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
2024,Proposed,3,23.24933624267578,4.821756551577006,3.9155266284942627,4.992092028260231,0.6838587320973283,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
2024,Proposed,4,161.6033172607422,12.712329340476598,8.523538589477539,135.59807538986206,0.19378192769397085,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
2024,FedAvg,0,13.588521003723145,3.6862611144251765,3.1563615798950195,3.9418980479240417,-0.3103360581597401,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
2024,FedAvg,1,39.682289123535156,6.299387995951286,4.922842025756836,8.190310001373291,0.042549211429063205,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
2024,FedAvg,2,76.8576431274414,8.766849099159938,7.1956353187561035,7.935932278633118,0.10732729798629725,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
2024,FedAvg,3,33.28462219238281,5.769282641055369,4.541217803955078,5.733500421047211,0.5474003187668,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
2024,FedAvg,4,111.17633819580078,10.544019072241893,7.472021579742432,114.841628074646,0.4453556893203452,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
2024,Proposed,0,13.811179161071777,3.7163394840988055,3.202899217605591,3.9965085685253143,-0.33180677433765227,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
2024,Proposed,1,40.762046813964844,6.384516176967903,5.018369197845459,8.36552381515503,0.01649677358673407,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
2024,Proposed,2,77.87889099121094,8.824901755329117,7.284491062164307,8.056651055812836,0.09546585673596675,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
2024,Proposed,3,33.9040641784668,5.822719654806232,4.652824401855469,5.910107865929604,0.538977190795884,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
2024,Proposed,4,109.72376251220703,10.474911098057445,7.169862747192383,114.63987827301025,0.45260235566879803,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
3407,FedAvg,0,10.097113609313965,3.1775955704453587,2.6213927268981934,3.2933395355939865,0.24808000054638224,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
3407,FedAvg,1,24.80137062072754,4.980097450926793,3.7397823333740234,5.949940159916878,0.1707553223877306,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
3407,FedAvg,2,90.96150207519531,9.53737396116957,7.164803504943848,7.803582400083542,0.15011917181234624,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
3407,FedAvg,3,22.635452270507812,4.757672989026023,3.559231758117676,5.493774637579918,0.6526933154253358,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
3407,FedAvg,4,188.60614013671875,13.73339506956378,9.455370903015137,301.08819007873535,0.3598770164068944,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
3407,Proposed,0,9.75207233428955,3.122830820632067,2.577327251434326,3.2359417527914047,0.2737747050408308,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
3407,Proposed,1,24.31705665588379,4.931232772429607,3.6863059997558594,5.852502956986427,0.186948596921522,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
3407,Proposed,2,90.79988098144531,9.528897154521362,7.145196437835693,7.775644212961197,0.1516293177161684,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
3407,Proposed,3,22.04456329345703,4.695163819661357,3.496551752090454,5.391417443752289,0.6617595883109958,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
3407,Proposed,4,185.76217651367188,13.629459876079899,9.46415901184082,296.1535692214966,0.3695292876553099,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
3407,FedAvg,0,10.521992683410645,3.2437621188075187,2.6686882972717285,3.3537890762090683,0.21643973577916653,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
3407,FedAvg,1,25.297897338867188,5.029701515882149,3.783663272857666,6.027362495660782,0.15415357667423613,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
3407,FedAvg,2,92.44171905517578,9.61466167138375,7.242612838745117,7.906459271907806,0.13628910600487387,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
3407,FedAvg,3,24.9603214263916,4.996030566999326,3.7338016033172607,5.761905759572983,0.6170217572769032,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
3407,FedAvg,4,186.50450134277344,13.656665088621505,9.407201766967773,298.7607479095459,0.3670098767865987,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
3407,Proposed,0,9.972762107849121,3.157968034646507,2.598191022872925,3.263380005955696,0.2573402495328545,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
3407,Proposed,1,24.714481353759766,4.971366145614279,3.721940755844116,5.916070938110352,0.1736604815146663,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
3407,Proposed,2,92.20430755615234,9.602307407917763,7.2191162109375,7.872340083122253,0.1385073424485357,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
3407,Proposed,3,23.878273010253906,4.886539983490763,3.633315324783325,5.602472275495529,0.6336240962436617,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
3407,Proposed,4,179.24046325683594,13.388071678058642,9.17774772644043,291.2829875946045,0.3916637802544626,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
3407,FedAvg,0,8.854674339294434,2.9756804834011383,2.4497063159942627,3.0703792348504066,0.3406029194007498,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
3407,FedAvg,1,23.708879470825195,4.86917646741471,3.6170358657836914,5.713018402457237,0.20728308019685426,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
3407,FedAvg,2,91.41397857666016,9.561065765732403,7.2212324142456055,7.86445289850235,0.14589154704131824,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
3407,FedAvg,3,20.972087860107422,4.579529218173787,3.4263484477996826,5.245537310838699,0.6782150744070615,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
3407,FedAvg,4,180.52618408203125,13.436003277836429,9.484515190124512,284.48102474212646,0.38730001619648957,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
3407,Proposed,0,8.539312362670898,2.9222101845471173,2.3995509147644043,3.004862368106842,0.36408751723955757,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
3407,Proposed,1,23.35643768310547,4.832849851082224,3.566767692565918,5.618587508797646,0.21906727643355928,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
3407,Proposed,2,90.98522186279297,9.538617397861861,7.177055835723877,7.803578674793243,0.1498975995250712,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
3407,Proposed,3,20.618389129638672,4.540747639941981,3.3733749389648438,5.1628101617097855,0.6836421249152086,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
3407,Proposed,4,178.19862365722656,13.349105724999955,9.454211235046387,279.58734035491943,0.39519965042651595,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
1234,FedAvg,0,12.999369621276855,3.6054638566038704,2.9220242500305176,3.849337622523308,0.15973592015614368,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
1234,FedAvg,1,22.04550552368164,4.695264159094953,3.5042407512664795,5.54027333855629,0.20309955777401179,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
1234,FedAvg,2,89.48079681396484,9.459428989847371,8.187713623046875,9.135271608829498,-0.0014952668265608704,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
1234,FedAvg,3,26.72935676574707,5.170044174448326,4.0389604568481445,5.84835559129715,0.6427681818841358,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
1234,FedAvg,4,386.05859375,19.64837381947931,16.181209564208984,525.058650970459,0.1262871227071214,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
1234,Proposed,0,12.127812385559082,3.482500880912894,2.8284265995025635,3.7209972739219666,0.21607237194629725,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
1234,Proposed,1,21.23061180114746,4.607668803326413,3.4245505332946777,5.393456667661667,0.23255629741659134,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
1234,Proposed,2,88.7367172241211,9.420016837783312,8.134212493896484,9.058031439781189,0.006832724365301024,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
1234,Proposed,3,26.24905776977539,5.123383429900147,3.9873740673065186,5.7686228305101395,0.6491872574757731,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
1234,Proposed,4,391.1947326660156,19.778643347459795,16.187009811401367,506.2571048736572,0.11466337025333762,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
1234,FedAvg,0,11.096343040466309,3.3311173861733407,2.714538335800171,3.567441552877426,0.2827453709926938,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
1234,FedAvg,1,20.538494110107422,4.53194153869039,3.3645827770233154,5.275142937898636,0.2575750577026742,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
1234,FedAvg,2,86.32035827636719,9.290875000578104,7.950984001159668,8.82927030324936,0.03387730573336234,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
1234,FedAvg,3,25.680191040039062,5.0675626330652355,3.9803004264831543,5.699964240193367,0.6567900568154513,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
1234,FedAvg,4,389.3590393066406,19.73218283177613,16.024324417114258,488.3927345275879,0.11881778606906834,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
1234,Proposed,0,10.224535942077637,3.197582828024575,2.624084234237671,3.4396927803754807,0.3390979898681754,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
1234,Proposed,1,20.013996124267578,4.473700495592835,3.321556806564331,5.173714831471443,0.2765344584047815,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
1234,Proposed,2,85.36089324951172,9.23909591082979,7.8668718338012695,8.706719428300858,0.04461589103230679,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
1234,Proposed,3,25.036849975585938,5.0036836406377585,3.9031474590301514,5.585496872663498,0.6653881574930038,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
1234,Proposed,4,397.98345947265625,19.94952278809336,16.006103515625,462.97144889831543,0.09929943010993447,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
1234,FedAvg,0,11.302692413330078,3.361947711272452,2.7391762733459473,3.6005690693855286,0.26940728669990954,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
1234,FedAvg,1,20.529592514038086,4.5309593370541394,3.368590831756592,5.2883632481098175,0.2578966158199867,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
1234,FedAvg,2,87.3438491821289,9.345793127505493,8.029232025146484,8.925043046474457,0.022422024599124235,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
1234,FedAvg,3,25.393585205078125,5.039204818726674,3.9119744300842285,5.643336847424507,0.6606204515205102,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
1234,FedAvg,4,379.6065979003906,19.483495525710744,15.860872268676758,484.45262908935547,0.1408892357545919,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
1234,Proposed,0,10.335159301757812,3.214834257276386,2.6315197944641113,3.454252704977989,0.33194737920944817,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
1234,Proposed,1,19.798757553100586,4.449579480479092,3.308344602584839,5.164181441068649,0.2843149225670524,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
1234,Proposed,2,85.94156646728516,9.270467435209788,7.9217915534973145,8.784110844135284,0.03811692351030571,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
1234,Proposed,3,24.365821838378906,4.936174818458004,3.833850860595703,5.5155448615550995,0.6743562970550971,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
1234,Proposed,4,377.95770263671875,19.44113429398395,15.635415077209473,458.21146965026855,0.14462096708277328,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
5678,FedAvg,0,8.913459777832031,2.98554178966432,2.4421563148498535,3.3104300498962402,0.23720352634351638,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
5678,FedAvg,1,19.520030975341797,4.4181479123431115,3.5794641971588135,5.869688093662262,0.17565228017029044,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
5678,FedAvg,2,97.69287109375,9.883970411416152,7.536365032196045,8.04276391863823,0.16953722691028505,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
5678,FedAvg,3,30.12337875366211,5.488476906543573,4.177768230438232,5.5892013013362885,0.6251134806733837,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
5678,FedAvg,4,268.570556640625,16.388122425727268,13.95822811126709,50.194090604782104,-0.15597820571783982,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
5678,Proposed,0,8.500046730041504,2.915483961547637,2.3722827434539795,3.2130934298038483,0.2725827459286233,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
5678,Proposed,1,19.368234634399414,4.40093565442616,3.5632779598236084,5.824099108576775,0.18206276689472722,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
5678,Proposed,2,97.65116119384766,9.881860209183676,7.488141059875488,7.967633008956909,0.16989175475635154,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
5678,Proposed,3,29.906187057495117,5.4686549587165505,4.156822681427002,5.55034875869751,0.6278164469566934,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
5678,Proposed,4,267.91046142578125,16.367970595824676,13.904328346252441,49.352189898490906,-0.15313716364513597,,,3,3,0.0,fed_robustness,client_dropout,client_dropout@0.0,,
5678,FedAvg,0,10.899248123168945,3.3014009334173493,2.7725882530212402,3.777739033102989,0.06726371447916013,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
5678,FedAvg,1,21.51613998413086,4.638549340486835,3.794036388397217,6.331123411655426,0.09135483693736346,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
5678,FedAvg,2,99.8954086303711,9.99476906338366,7.793959140777588,8.41355100274086,0.1508140452301877,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
5678,FedAvg,3,29.563621520996094,5.437243926935419,4.166347980499268,5.665691941976547,0.6320796844709979,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
5678,FedAvg,4,253.7516632080078,15.929584527162277,13.652196884155273,52.27803587913513,-0.09219493252515543,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
5678,Proposed,0,9.959330558776855,3.1558407055453315,2.637935161590576,3.5901665687561035,0.14770009075671198,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
5678,Proposed,1,20.731721878051758,4.553210063027156,3.716245174407959,6.177489832043648,0.1244813500856019,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
5678,Proposed,2,99.30501556396484,9.965190192061808,7.732558250427246,8.32546055316925,0.15583276410791924,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
5678,Proposed,3,28.96954345703125,5.382336245259232,4.0991621017456055,5.562257021665573,0.6394730686578385,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
5678,Proposed,4,254.45249938964844,15.951567301981596,13.66323184967041,51.606667041778564,-0.09521128654169964,,,3,3,0.2,fed_robustness,client_dropout,client_dropout@0.2,,
5678,FedAvg,0,8.40854549407959,2.899749212273294,2.3493664264678955,3.160402923822403,0.2804131913582454,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
5678,FedAvg,1,20.611324310302734,4.539969637597011,3.6644234657287598,5.8806054294109344,0.1295660375091603,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
5678,FedAvg,2,100.07697296142578,10.003847907751586,7.382385730743408,7.725819945335388,0.14927065195037548,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
5678,FedAvg,3,35.74862289428711,5.979015211076747,4.573437213897705,5.997660756111145,0.555107157423882,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
5678,FedAvg,4,289.0426025390625,17.00125296968028,14.10473346710205,46.58137857913971,-0.24409384642414356,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
5678,Proposed,0,8.415536880493164,2.9009544774941167,2.349069595336914,3.1607385724782944,0.27981488100259655,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
5678,Proposed,1,20.52219009399414,4.53014239224267,3.6578028202056885,5.873743072152138,0.13333027202010772,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
5678,Proposed,2,99.90343475341797,9.995170571501918,7.381329536437988,7.7291421592235565,0.1507457627754918,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
5678,Proposed,3,35.65554428100586,5.971226363236103,4.566619396209717,5.991418287158012,0.5562655272642212,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
5678,Proposed,4,288.39105224609375,16.982080327394925,14.098091125488281,46.686846017837524,-0.24128921865959407,,,3,3,0.4,fed_robustness,client_dropout,client_dropout@0.4,,
