seed,method,client_id,mse,rmse,mae,mape,r2,final_loss,best_loss,communication_rounds,convergence_round,delay_rounds,experiment,scenario_type,scenario,dropout_rate,noise_std
3407,Proposed,2,90.57990264892578,9.517347458663354,7.08815336227417,7.696036994457245,0.15368467778036188,,,3,3,2,fed_robustness,communication_delay,communication_delay@2,,
3407,Proposed,3,26.262012481689453,5.124647547069891,3.765866994857788,5.770903080701828,0.5970492827986564,,,3,3,2,fed_robustness,communication_delay,communication_delay@2,,
3407,Proposed,4,197.4536895751953,14.051821574984338,9.940034866333008,299.1729736328125,0.3298486667651491,,,3,3,2,fed_robustness,communication_delay,communication_delay@2,,
1234,FedAvg,0,12.999369621276855,3.6054638566038704,2.9220242500305176,3.849337622523308,0.15973592015614368,,,3,3,0,fed_robustness,communication_delay,communication_delay@0,,
1234,FedAvg,1,22.04550552368164,4.695264159094953,3.5042407512664795,5.54027333855629,0.20309955777401179,,,3,3,0,fed_robustness,communication_delay,communication_delay@0,,
1234,FedAvg,2,89.48079681396484,9.459428989847371,8.187713623046875,9.135271608829498,-0.0014952668265608704,,,3,3,0,fed_robustness,communication_delay,communication_delay@0,,
1234,FedAvg,3,26.72935676574707,5.170044174448326,4.0389604568481445,5.84835559129715,0.6427681818841358,,,3,3,0,fed_robustness,communication_delay,communication_delay@0,,
1234,FedAvg,4,386.05859375,19.64837381947931,16.181209564208984,525.058650970459,0.1262871227071214,,,3,3,0,fed_robustness,communication_delay,communication_delay@0,,
1234,Proposed,0,12.127812385559082,3.482500880912894,2.8284265995025635,3.7209972739219666,0.21607237194629725,,,3,3,0,fed_robustness,communication_delay,communication_delay@0,,
1234,Proposed,1,21.23061180114746,4.607668803326413,3.4245505332946777,5.393456667661667,0.23255629741659134,,,3,3,0,fed_robustness,communication_delay,communication_delay@0,,
1234,Proposed,2,88.7367172241211,9.420016837783312,8.134212493896484,9.058031439781189,0.006832724365301024,,,3,3,0,fed_robustness,communication_delay,communication_delay@0,,
1234,Proposed,3,26.24905776977539,5.123383429900147,3.9873740673065186,5.7686228305101395,0.6491872574757731,,,3,3,0,fed_robustness,communication_delay,communication_delay@0,,
1234,Proposed,4,391.1947326660156,19.778643347459795,16.187009811401367,506.2571048736572,0.11466337025333762,,,3,3,0,fed_robustness,communication_delay,communication_delay@0,,
1234,FedAvg,0,18.337726593017578,4.282257184361721,3.5403153896331787,4.673144966363907,-0.18532916416613632,,,3,3,1,fed_robustness,communication_delay,communication_delay@1,,
1234,FedAvg,1,27.608625411987305,5.254391060055133,4.054685592651367,6.491410732269287,0.002003974264133568,,,3,3,1,fed_robustness,communication_delay,communication_delay@1,,
1234,FedAvg,2,95.48467254638672,9.771625890627758,8.532872200012207,9.588506817817688,-0.06869233174584477,,,3,3,1,fed_robustness,communication_delay,communication_delay@1,,
1234,FedAvg,3,31.548015594482422,5.616762020460047,4.349184513092041,6.370396912097931,0.5783678769264262,,,3,3,1,fed_robustness,communication_delay,communication_delay@1,,
1234,FedAvg,4,377.3957824707031,19.426677082576504,16.513547897338867,600.4271030426025,0.14589260212792132,,,3,3,1,fed_robustness,communication_delay,communication_delay@1,,
