missing_rate,method,flow_group,chunk_count,missing_count,valid_eval_count,fallback_count,abs_error_sum,sq_error_sum,ape_sum,ape_count,smape_sum,smape_count,true_min,true_max,mae,rmse,mape,smape,nrmse,exclude_warmup
0.1,forward_fill,high_flow,61,8184671,8184671,1266,759332262.0,327019322624.0,200415.38305664065,8184671,206799.26025390625,8184671,2911.8896484375,10468.935546875,92.77492791096918,199.8877106435632,0.0244866755250932,0.0252666552209497,0.0264505090123764,False
0.1,forward_fill,low_flow,61,8210938,8210938,1664,565695610.0,215670133248.0,947621.037109375,8066675,633989.572265625,8101100,0.0,1488.593017578125,68.89536981036758,162.0685016119874,0.1174735609293017,0.0782596897045617,0.1088736140087944,False
0.1,forward_fill,mid_flow,61,8217745,8217745,1797,908928087.0,361412486144.0,404320.51416015625,8217745,412265.310546875,8217745,1488.5931396484375,2911.889404296875,110.6055355818415,209.7129482811668,0.0492009078111034,0.0501676932719225,0.1473431452677683,False
0.1,forward_fill,overall,61,24613354,24613354,4727,2233955986.0,904101932032.0,1552356.923828125,24469091,1253054.119140625,24503516,0.0,10468.935546875,90.76194922479888,191.6563882664622,0.0634415444295877,0.0511377273016911,0.0183071514203439,False
0.1,function_curve_fit,high_flow,61,8184671,8184671,132650,1263877408.0,642743036928.0,336951.5795898437,8184671,350706.9775390625,8184671,2911.8896484375,10468.935546875,154.42006257795825,280.232226180783,0.0411686162571279,0.0428492455639405,0.0370822448278002,False
0.1,function_curve_fit,low_flow,61,8210938,8210938,136848,845236913.0,458597245952.0,1773523.982421875,8066675,976009.9072265624,8208865,0.0,1488.593017578125,102.94035991990197,236.33026107552772,0.2198581178021768,0.1188970591216401,0.1587608287052337,False
0.1,function_curve_fit,mid_flow,61,8217745,8217745,133197,1264997334.0,592533219840.0,574612.0776367188,8217745,564628.5922851562,8217745,1488.5931396484375,2911.889404296875,153.9348487936776,268.5220916429247,0.0699233278273685,0.0687084586203582,0.1886621206788954,False
0.1,function_curve_fit,overall,61,24613354,24613354,402695,3374111648.0,1693873516544.0,2685087.65625,24469091,1891345.48828125,24611281,0.0,10468.935546875,137.08459432225288,262.33430726994715,0.1097338538750785,0.0768487218638172,0.0250583553691143,False
0.1,historical_linear_extrapolation,high_flow,61,8184671,8184671,262282,1545420078.0,1113247421952.0,411217.4812011719,8184671,434976.3107910156,8184671,2911.8896484375,10468.935546875,188.8188392667219,368.80367132922055,0.0502423959620578,0.0531452407544561,0.0488026242377957,False
0.1,historical_linear_extrapolation,low_flow,61,8210938,8210938,271624,1020413722.0,636969934592.0,1892526.4052734373,8066675,1068407.0947265625,8164381,0.0,1488.593017578125,124.27492717640786,278.5242930007301,0.2346104690313465,0.1308619838695135,0.1871057365658458,False
0.1,historical_linear_extrapolation,mid_flow,61,8217745,8217745,272334,1612435469.0,1012648887296.0,723177.7133789062,8217745,729895.8095703125,8217745,1488.5931396484375,2911.889404296875,196.2138602499834,351.0371779353889,0.0880019656704979,0.0888194765802921,0.2466367590883105,False
0.1,historical_linear_extrapolation,overall,61,24613354,24613354,806240,4178269300.0,2762866237440.0,3026921.58984375,24469091,2233279.267578125,24566797,0.0,10468.935546875,169.75619413754012,335.03835732234523,0.1237038838036014,0.0909064078470679,0.0320030967639642,False
0.1,mean_fill,high_flow,61,8184671,8184671,146912,1199721330.0,626586433024.0,319269.5771484375,8184671,332565.6069335937,8184671,2911.8896484375,10468.935546875,146.58149728926185,276.6877172014662,0.0390082359020219,0.0406327397806941,0.0366132111568456,False
0.1,mean_fill,low_flow,61,8210938,8210938,151895,817936185.0,437118051328.0,1664896.458984375,8066675,873515.51171875,8160595,0.0,1488.593017578125,99.61543796823211,230.72942532256675,0.2063919097998091,0.1070406645249212,0.1549983256659051,False
0.1,mean_fill,mid_flow,61,8217745,8217745,148709,1247603385.0,595915051008.0,563729.3359375,8217745,556730.572265625,8217745,1488.5931396484375,2911.889404296875,151.818215946102,269.2872844733786,0.0685990300182714,0.0677473652766817,0.1891997408845122,False
0.1,mean_fill,overall,61,24613354,24613354,447516,3265260916.0,1659619528704.0,2547895.35546875,24469091,1762811.6640625,24563011,0.0,10468.935546875,132.66216851226372,259.6682608823198,0.1041270946872832,0.0717669207599386,0.0248036927650998,False
0.1,road_topology_neighbor_fill,high_flow,61,8184671,8184671,132650,5451126540.0,7882386163712.0,1407109.244140625,8184671,1442538.2109375,8184671,2911.8896484375,10468.935546875,666.0165741542941,981.3597471352954,0.1719200740189343,0.1762487717511797,0.129860233790323,False
0.1,road_topology_neighbor_fill,low_flow,61,8210938,8210938,136848,3239239509.0,4542188848640.0,4010158.119140625,8066675,2073666.369140625,8195147,0.0,1488.593017578125,394.5029799275064,743.7658039302551,0.4971265260024266,0.2530358966276779,0.4996434855917362,False
0.1,road_topology_neighbor_fill,mid_flow,61,8217745,8217745,133197,3880893288.0,4740572724224.0,1775359.4794921875,8217745,1521541.9423828125,8217745,1488.5931396484375,2911.889404296875,472.2576921040992,759.5197585217659,0.2160397383335924,0.1851532193299758,0.5336343369870163,False
0.1,road_topology_neighbor_fill,overall,61,24613354,24613354,402695,12571259508.0,17165147660288.0,7192626.71484375,24469091,5037746.4921875,24597563,0.0,10468.935546875,510.7495511582858,835.0997869428357,0.2939474422995014,0.2048067319590766,0.0797693120951647,False
0.2,correlation_topology_neighbor_fill,high_flow,61,16371825,16371825,914161,1120900379.0,410077429248.0,286899.4357910156,16371825,294558.3376464844,16371825,2911.8896484375,10465.24609375,68.46520647514862,158.26481930566453,0.0175239740096791,0.0179917839120858,0.020952912847623,False
0.2,correlation_topology_neighbor_fill,low_flow,61,16421153,16421153,1374750,599404487.5,204498231552.0,1078175.5615234375,16132452,1038719.0126953124,16364999,0.0,1488.593017578125,36.50197324755454,111.5945421157166,0.0668327146749568,0.0634719875445951,0.0749664554367425,False
0.2,correlation_topology_neighbor_fill,mid_flow,61,16433729,16433729,1152208,923829104.0,310767741440.0,416074.123046875,16433729,420625.3935546875,16433729,1488.5931396484375,2911.889404296875,56.21542767317144,137.5149468344427,0.0253183025621801,0.0255952494747045,0.0966172330034251,False
0.2,correlation_topology_neighbor_fill,overall,61,49226707,49226707,3441119,2644134016.0,925343375360.0,1781149.13671875,48938006,1753902.775390625,49170553,0.0,10465.24609375,53.71340431120042,137.10429744315903,0.0363960300450073,0.035669779337048,0.0131009148007555,False
0.2,forward_fill,high_flow,61,16371825,16371825,2863,1620423384.0,754042588160.0,427915.45166015625,16371825,443597.3525390625,16371825,2911.8896484375,10465.24609375,98.97634405449608,214.60972142644184,0.0261373091674359,0.027095168225843,0.028412497540696,False
0.2,forward_fill,low_flow,61,16421153,16421153,3622,1198135943.0,487310704640.0,2441562.7421875,16132452,1326265.609375,16204900,0.0,1488.593017578125,72.96296082254395,172.26662768565367,0.1513448012854772,0.0818434923618782,0.1157244630677657,False
0.2,forward_fill,mid_flow,61,16433729,16433729,3965,1922311040.0,812002050048.0,855885.23828125,16433729,873629.943359375,16433729,1488.5931396484375,2911.889404296875,116.97351465391696,222.2851767210894,0.0520810120625239,0.0531607855623866,0.156176322696944,False
0.2,forward_fill,overall,61,49226707,49226707,10450,4740870408.0,2053355304960.0,3725363.55078125,48938006,2643492.71875,49010454,0.0,10465.24609375,96.30687683415428,204.2357007891861,0.076124138584258,0.0539373236320153,0.0195156137714868,False
0.2,function_curve_fit,high_flow,61,16371825,16371825,267209,2541092112.0,1298675616768.0,677357.3916015625,16371825,705520.70703125,16371825,2911.8896484375,10465.24609375,155.211292082587,281.6448383239664,0.041373358901745,0.04309358956813,0.0372873755347201,False
0.2,function_curve_fit,low_flow,61,16421153,16421153,273516,1695203212.0,921446311936.0,4784987.046875,16132452,1956364.9375,16417066,0.0,1488.593017578125,103.23289795789614,236.88261806015493,0.2966063092501375,0.1191665391063177,0.1591318884765108,False
0.2,function_curve_fit,mid_flow,61,16433729,16433729,266838,2536759868.0,1191541304320.0,1152355.451171875,16433729,1133147.1474609375,16433729,1488.5931396484375,2911.889404296875,154.3630096370702,269.26908235548484,0.0701213614494844,0.0689525272968136,0.1891869521782212,False
0.2,function_curve_fit,overall,61,49226707,49226707,807563,6773055376.0,3411663224832.0,6614699.5859375,48938006,3795032.80078125,49222620,0.0,10465.24609375,137.58904035567522,263.2586710861682,0.135164877497001,0.0770993661203172,0.0251555165285019,False
0.2,historical_linear_extrapolation,high_flow,61,16371825,16371825,526376,3196806856.0,2445855016960.0,850893.8295898438,16371825,901372.2939453124,16371825,2911.8896484375,10465.24609375,195.26270626518425,386.5154050957826,0.051973059178793,0.0550563113119833,0.0511713445399029,False
0.2,historical_linear_extrapolation,low_flow,61,16421153,16421153,542907,2100236868.0,1363249177088.0,4142653.54296875,16132452,2198663.01171875,16335351,0.0,1488.593017578125,127.89825830135072,288.1282213768979,0.2567900740054116,0.134595394474153,0.1935574182966878,False
0.2,historical_linear_extrapolation,mid_flow,61,16433729,16433729,544738,3322877162.0,2198236528640.0,1489760.0888671875,16433729,1505917.9404296875,16433729,1488.5931396484375,2911.889404296875,202.19861006591992,365.7372117806796,0.090652589492451,0.0916358022229578,0.2569649207018883,False
0.2,historical_linear_extrapolation,overall,61,49226707,49226707,1614021,8619920688.0,6007340685312.0,6483307.4296875,48938006,4605953.05078125,49140905,0.0,10465.24609375,175.1065877309242,349.3339050337444,0.1324800080675028,0.0937295121199182,0.0333803813024876,False
0.2,mean_fill,high_flow,61,16371825,16371825,332028,2427504972.0,1293970214912.0,645859.8056640625,16371825,673930.7705078125,16371825,2911.8896484375,10465.24609375,148.27332762230233,281.1341431468225,0.0394494691742711,0.0411640590165001,0.03721976384701,False
