missing_rate,method,chunk_index,day_index,flow_group,is_warmup_day,missing_count,valid_eval_count,fallback_count,mae,rmse,mape,smape,nrmse,abs_error_sum,sq_error_sum,ape_sum,ape_count,smape_sum,smape_count,true_min,true_max
0.3,mean_fill,39,39,overall,False,1211253,1211253,255,113.69454956054688,220.7853546142578,0.0725126191973686,0.0619469843804836,0.0211900673897786,137712864.0,59043946496.0,87356.890625,1204713,74874.265625,1208683,0.0,10419.28515625
0.3,mean_fill,40,40,high_flow,False,408844,408844,86,125.64871978759766,237.2487030029297,0.0333829969167709,0.034396506845951,0.0313943730818502,51370724.0,23012581376.0,13648.4375,408844,14062.8046875,408844,2911.89013671875,10468.935546875
0.3,mean_fill,40,40,low_flow,False,401865,401865,83,87.79330444335938,200.82444763183597,0.1736428290605545,0.0951625108718872,0.1349089007273246,35281056.0,16207398912.0,68656.640625,395390,37993.44140625,399248,0.0,1488.593017578125
0.3,mean_fill,40,40,mid_flow,False,398755,398755,83,136.10260009765625,242.16888427734372,0.0612289384007453,0.0607668533921241,0.1701472195344023,54271592.0,23385292800.0,24415.345703125,398755,24231.0859375,398755,1488.59326171875,2911.883544921875
0.3,mean_fill,40,40,overall,False,1209464,1209464,252,116.5171890258789,227.51449584960935,0.0887127295136451,0.0632120966911315,0.0217323427803052,140923344.0,62605295616.0,106720.4375,1202989,76287.328125,1206847,0.0,10468.935546875
0.3,mean_fill,41,41,high_flow,False,413762,413762,103,135.13531494140625,257.6731872558594,0.0356865674257278,0.0370773784816265,0.0344496296066121,55913860.0,27471925248.0,14765.7451171875,413762,15341.2099609375,413762,2911.89013671875,10391.5986328125
0.3,mean_fill,41,41,low_flow,False,402860,402860,103,91.08010864257812,227.70187377929688,0.1546146273612976,0.0955149233341217,0.1529644913622917,36692532.0,20887541760.0,61284.13671875,396367,38233.0,400283,0.0,1488.593017578125
0.3,mean_fill,41,41,mid_flow,False,393912,393912,88,140.561279296875,251.5509490966797,0.0630596056580543,0.0627637952566146,0.1767383514189418,55368776.0,24925915136.0,24839.935546875,393912,24723.412109375,393912,1488.5936279296875,2911.889404296875
0.3,mean_fill,41,41,overall,False,1210534,1210534,294,122.23955535888672,246.04820251464844,0.0837926566600799,0.0648182183504104,0.0236776083458157,147975136.0,73285386240.0,100889.796875,1204041,78297.6171875,1207957,0.0,10391.5986328125
0.3,mean_fill,42,42,high_flow,False,402671,402671,96,145.42408752441406,273.04510498046875,0.0385844893753528,0.0398779585957527,0.0367610211136636,58558064.0,30020585472.0,15536.8544921875,402671,16057.697265625,402671,2911.890625,10339.4619140625
0.3,mean_fill,42,42,low_flow,False,400803,400803,101,104.7673797607422,256.1561279296875,0.2120242416858673,0.1081807166337966,0.1720793843021047,41991080.0,26299072512.0,83477.546875,393717,43089.24609375,398308,0.0,1488.5927734375
0.3,mean_fill,42,42,mid_flow,False,405976,405976,99,153.5190887451172,269.6065368652344,0.0693287029862403,0.0674530789256095,0.1894243057689581,62325064.0,29509457920.0,28145.7890625,405976,27384.330078125,405976,1488.5936279296875,2911.887939453125
0.3,mean_fill,42,42,overall,False,1209450,1209450,296,134.66802978515625,266.3933410644531,0.1057584881782531,0.0716938823461532,0.0257647199901318,162874256.0,85829115904.0,127160.203125,1202364,86531.2890625,1206955,0.0,10339.4619140625
0.3,mean_fill,43,43,high_flow,False,398072,398072,89,155.02687072753906,292.3133239746094,0.0414555929601192,0.0426821187138557,0.0392313755425577,61711856.0,34014091264.0,16502.310546875,398072,16990.556640625,398072,2911.8896484375,10362.8984375
0.3,mean_fill,43,43,low_flow,False,403150,403150,95,117.64935302734376,294.3894958496094,0.2158544957637787,0.1179261952638626,0.1977636201805527,47430336.0,34939064320.0,85396.5703125,395621,47252.08203125,400692,0.0,1488.5927734375
0.3,mean_fill,43,43,mid_flow,False,409079,409079,90,169.32008361816406,304.4607238769531,0.0768666863441467,0.0738012120127677,0.2139125495780957,69265288.0,37920120832.0,31444.546875,409079,30190.525390625,409079,1488.5931396484375,2911.888427734375
0.3,mean_fill,43,43,overall,False,1210301,1210301,274,147.40756225585938,297.1583251953125,0.110863409936428,0.0781833231449127,0.0286752135020441,178407520.0,106873290752.0,133343.40625,1202772,94433.1796875,1207843,0.0,10362.8984375
