missing_rate,method,flow_group,chunk_count,missing_count,valid_eval_count,fallback_count,abs_error_sum,sq_error_sum,ape_sum,ape_count,smape_sum,smape_count,true_min,true_max,mae,rmse,mape,smape,nrmse,exclude_warmup
0.2,zero_fill,low_flow,54,14507733,14507733,0,18812518432.0,25489728634880.0,14260348.0,14260348,28520696.0,14260348,0.0,1488.593017578125,1296.72350821455,1325.5094516978413,1.0,2.0,0.8904444909021451,True
0.2,zero_fill,mid_flow,54,14507519,14507519,0,33012522048.0,78889447718912.0,14507519.0,14507519,29015038.0,14507519,1488.5931396484375,2911.889404296875,2275.545670352043,2331.9159010954327,1.0,2.0,1.6383910778206319,True
0.3,forward_fill,high_flow,54,21836095,21836095,0,2361142656.0,1187450619904.0,623631.275390625,21836095,647754.0322265625,21836095,2911.8896484375,10465.818359375,108.1302612028387,233.19556776260663,0.02855965205274226,0.02966437141011534,0.030870766284166493,True
0.3,forward_fill,low_flow,54,21768181,21768181,0,1700743484.0,743966105600.0,2995751.59765625,21396354,1838795.47265625,21497744,0.0,1488.593017578125,78.12979338971869,184.86960148129236,0.14001224683683258,0.08553434596003423,0.12419082939275573,True
0.3,forward_fill,mid_flow,54,21763036,21763036,0,2739772152.0,1235794190336.0,1220395.3046875,21763036,1240857.87890625,21763036,1488.5931396484375,2911.889404296875,125.89108210821321,238.29412454026942,0.056076519134899194,0.05701676360349034,0.16742411995237652,True
0.3,function_curve_fit,high_flow,54,21836095,21836095,0,3346598204.0,1639929182208.0,891591.6533203125,21836095,924851.71484375,21836095,2911.8896484375,10465.818359375,153.25992142825905,274.04700461966667,0.04083109426480845,0.0423542631978726,0.036278738535468036,True
0.3,function_curve_fit,low_flow,54,21768181,21768181,0,2211848128.0,1186480374784.0,4678121.39453125,21396354,2546350.05078125,21767652,0.0,1488.593017578125,101.60923083100053,233.46361695861032,0.2186410541969557,0.11697862731273222,0.15683508803396465,True
0.3,function_curve_fit,mid_flow,54,21763036,21763036,0,3317324364.0,1526344321024.0,1507181.130859375,21763036,1476866.5625,21763036,1488.5931396484375,2911.889404296875,152.42930094863604,264.8295956030365,0.06925417624909387,0.06786123785762244,0.18606779360054806,True
0.3,historical_linear_extrapolation,high_flow,54,21836095,21836095,0,4242274424.0,3056863686656.0,1128883.9375,21836095,1191035.013671875,21836095,2911.8896484375,10465.818359375,194.27807142256893,374.1541347061661,0.05169806861071084,0.054544322767961714,0.0495310650952292,True
0.3,historical_linear_extrapolation,low_flow,54,21768181,21768181,0,2772150448.0,1750159622144.0,4973230.390625,21396354,2907318.51953125,21677684,0.0,1488.593017578125,127.34874117410178,283.5487650105326,0.23243354408068775,0.13411573485116077,0.19048105268682092,True
0.3,historical_linear_extrapolation,mid_flow,54,21763036,21763036,0,4389024680.0,2795671891968.0,1968360.80859375,21763036,1972676.3828125,21763036,1488.5931396484375,2911.889404296875,201.6733639552864,358.4126750136978,0.09044513865591869,0.09064343701000632,0.2518187421100468,True
0.3,road_topology_neighbor_fill,high_flow,54,21836095,21836095,0,13830202512.0,18473350955008.0,3559951.46484375,21836095,3639862.33203125,21836095,2911.8896484375,10465.818359375,633.3642765338766,919.7829460971474,0.16303059062729622,0.166690167451243,0.12176219571219588,True
0.3,road_topology_neighbor_fill,low_flow,54,21768181,21768181,0,8559939520.0,11094106128384.0,10820191.828125,21396354,5591032.5078125,21759104,0.0,1488.593017578125,393.23173213232656,713.8962293390988,0.5057025990561289,0.25695141251278086,0.4795778435804948,True
0.3,road_topology_neighbor_fill,mid_flow,54,21763036,21763036,0,9861828224.0,11173572722688.0,4527995.890625,21763036,3884162.7734375,21763036,1488.5931396484375,2911.889404296875,453.1457938129588,716.5331535413482,0.20805901762166823,0.1784752262247556,0.5034321886022346,True
0.3,topology_function_hybrid,high_flow,54,21836095,21836095,0,7753789424.0,5658626621440.0,1999067.3125,21836095,2035106.7578125,21836095,2911.8896484375,10465.818359375,355.09047858602923,509.0588964180716,0.09154875505441792,0.09319920790839663,0.06738995242051914,True
0.3,topology_function_hybrid,low_flow,54,21768181,21768181,0,5102226608.0,3700532006912.0,7508784.5859375,21396354,4147676.1328125,21768136,0.0,1488.593017578125,234.38920358113523,412.3072889306674,0.3509375749689643,0.19053887447287632,0.2769778469077284,True
0.3,topology_function_hybrid,mid_flow,54,21763036,21763036,0,5997882328.0,3788878794752.0,2749205.8828125,21763036,2519292.8125,21763036,1488.5931396484375,2911.889404296875,275.59952241957416,417.2492993072639,0.12632455705226514,0.11576017300619271,0.2931570254702572,True
0.3,zero_fill,high_flow,54,21836095,21836095,0,81741897600.0,326679132635136.0,21836095.0,21836095,43672190.0,21836095,2911.8896484375,10465.818359375,3743.4302058128983,3867.8819382393403,1.0,2.0,0.5120358010049723,True
0.3,zero_fill,low_flow,54,21768181,21768181,0,28228211840.0,38249202778112.0,21396354.0,21396354,42792708.0,21396354,0.0,1488.593017578125,1296.7648440629928,1325.5622388258182,1.0,2.0,0.8904799519901345,True
0.3,zero_fill,mid_flow,54,21763036,21763036,0,49520840128.0,118335366234112.0,21763036.0,21763036,43526072.0,21763036,1488.5931396484375,2911.889404296875,2275.456426575777,2331.8335114183496,1.0,2.0,1.638333191294032,True
